Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
2,drone_9,11.9625,11.3004,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
3,drone_0,12.2946,10.7144,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
3,drone_1,11.3855,9.9479,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
3,drone_2,12.5900,9.2458,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
3,drone_4,-100.0000,-100.0000,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
3,drone_5,11.8157,11.5640,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
3,drone_6,11.9755,10.2305,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
3,drone_7,12.9119,11.0596,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
3,drone_8,10.3319,11.2474,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
3,drone_9,12.0652,11.1977,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
4,drone_0,12.3973,10.6117,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
4,drone_1,11.5161,9.8174,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
4,drone_2,12.7314,9.1044,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
4,drone_5,-100.0000,-100.0000,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
4,drone_6,12.0868,10.1192,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
4,drone_7,13.0324,10.9391,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
4,drone_8,10.4733,11.1060,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
4,drone_9,12.1679,11.0950,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
5,drone_0,12.5086,10.5005,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
