Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
15,drone_0,5.1835,9.1398,17.0000,17.0000,"2.464,17.555,1.836;8.666,1.419,0.381;6.341,12.228,2.409;19.021,8.772,1.110;18.687,12.933,0.245;7.842,17.332,0.943;15.052,13.707,0.750;11.001,17.378,0.496;2.448,2.359,0.641;4.642,14.242,0.459;9.574,15.677,1.294;11.696,11.132,0.465;8.841,13.455,0.699;3.846,2.368,1.157;11.917,12.706,0.448;0.279,13.794,0.310;0.805,11.761,0.753;5.667,7.436,0.310;11.909,16.819,1.054;16.644,12.182,1.199;3.335,15.144,1.819;1.714,18.122,1.870;12.728,16.519,0.353;8.285,18.955,0.325;14.150,13.471,0.468;0.286,1.674,0.276;4.391,13.669,1.280;9.488,18.435,1.174;12.573,9.608,0.307;5.937,18.350,1.241;12.637,1.126,1.019;17.981,8.795,0.305;4.513,13.693,2.115;14.647,6.122,0.447;2.243,1.237,2.200;9.678,11.863,1.182;18.076,4.665,0.828;5.285,17.700,0.455;1.828,4.696,1.328;8.308,3.203,1.396;7.053,3.895,0.417;18.763,0.239,0.256;18.200,3.290,1.099;12.936,15.376,1.056;17.632,2.058,1.285;18.368,9.915,1.085;9.533,9.793,0.634;10.022,3.239,0.463;7.126,16.538,0.223;13.562,11.193,0.224;5.643,16.000,0.453;17.834,7.684,1.284;3.817,12.217,1.198;8.385,12.486,1.327"
15,drone_2,-100.0000,-100.0000,17.0000,17.0000,"2.464,17.555,1.836;8.666,1.419,0.381;6.341,12.228,2.409;19.021,8.772,1.110;18.687,12.933,0.245;7.842,17.332,0.943;15.052,13.707,0.750;11.001,17.378,0.496;2.448,2.359,0.641;4.642,14.242,0.459;9.574,15.677,1.294;11.696,11.132,0.465;8.841,13.455,0.699;3.846,2.368,1.157;11.917,12.706,0.448;0.279,13.794,0.310;0.805,11.761,0.753;5.667,7.436,0.310;11.909,16.819,1.054;16.644,12.182,1.199;3.335,15.144,1.819;1.714,18.122,1.870;12.728,16.519,0.353;8.285,18.955,0.325;14.150,13.471,0.468;0.286,1.674,0.276;4.391,13.669,1.280;9.488,18.435,1.174;12.573,9.608,0.307;5.937,18.350,1.241;12.637,1.126,1.019;17.981,8.795,0.305;4.513,13.693,2.115;14.647,6.122,0.447;2.243,1.237,2.200;9.678,11.863,1.182;18.076,4.665,0.828;5.285,17.700,0.455;1.828,4.696,1.328;8.308,3.203,1.396;7.053,3.895,0.417;18.763,0.239,0.256;18.200,3.290,1.099;12.936,15.376,1.056;17.632,2.058,1.285;18.368,9.915,1.085;9.533,9.793,0.634;10.022,3.239,0.463;7.126,16.538,0.223;13.562,11.193,0.224;5.643,16.000,0.453;17.834,7.684,1.284;3.817,12.217,1.198;8.385,12.486,1.327"
15,drone_4,3.8387,7.4246,17.0000,17.0000,"2.464,17.555,1.836;8.666,1.419,0.381;6.341,12.228,2.409;19.021,8.772,1.110;18.687,12.933,0.245;7.842,17.332,0.943;15.052,13.707,0.750;11.001,17.378,0.496;2.448,2.359,0.641;4.642,14.242,0.459;9.574,15.677,1.294;11.696,11.132,0.465;8.841,13.455,0.699;3.846,2.368,1.157;11.917,12.706,0.448;0.279,13.794,0.310;0.805,11.761,0.753;5.667,7.436,0.310;11.909,16.819,1.054;16.644,12.182,1.199;3.335,15.144,1.819;1.714,18.122,1.870;12.728,16.519,0.353;8.285,18.955,0.325;14.150,13.471,0.468;0.286,1.674,0.276;4.391,13.669,1.280;9.488,18.435,1.174;12.573,9.608,0.307;5.937,18.350,1.241;12.637,1.126,1.019;17.981,8.795,0.305;4.513,13.693,2.115;14.647,6.122,0.447;2.243,1.237,2.200;9.678,11.863,1.182;18.076,4.665,0.828;5.285,17.700,0.455;1.828,4.696,1.328;8.308,3.203,1.396;7.053,3.895,0.417;18.763,0.239,0.256;18.200,3.290,1.099;12.936,15.376,1.056;17.632,2.058,1.285;18.368,9.915,1.085;9.533,9.793,0.634;10.022,3.239,0.463;7.126,16.538,0.223;13.562,11.193,0.224;5.643,16.000,0.453;17.834,7.684,1.284;3.817,12.217,1.198;8.385,12.486,1.327"
15,drone_5,4.2382,9.5382,17.0000,17.0000,"2.464,17.555,1.836;8.666,1.419,0.381;6.341,12.228,2.409;19.021,8.772,1.110;18.687,12.933,0.245;7.842,17.332,0.943;15.052,13.707,0.750;11.001,17.378,0.496;2.448,2.359,0.641;4.642,14.242,0.459;9.574,15.677,1.294;11.696,11.132,0.465;8.841,13.455,0.699;3.846,2.368,1.157;11.917,12.706,0.448;0.279,13.794,0.310;0.805,11.761,0.753;5.667,7.436,0.310;11.909,16.819,1.054;16.644,12.182,1.199;3.335,15.144,1.819;1.714,18.122,1.870;12.728,16.519,0.353;8.285,18.955,0.325;14.150,13.471,0.468;0.286,1.674,0.276;4.391,13.669,1.280;9.488,18.435,1.174;12.573,9.608,0.307;5.937,18.350,1.241;12.637,1.126,1.019;17.981,8.795,0.305;4.513,13.693,2.115;14.647,6.122,0.447;2.243,1.237,2.200;9.678,11.863,1.182;18.076,4.665,0.828;5.285,17.700,0.455;1.828,4.696,1.328;8.308,3.203,1.396;7.053,3.895,0.417;18.763,0.239,0.256;18.200,3.290,1.099;12.936,15.376,1.056;17.632,2.058,1.285;18.368,9.915,1.085;9.533,9.793,0.634;10.022,3.239,0.463;7.126,16.538,0.223;13.562,11.193,0.224;5.643,16.000,0.453;17.834,7.684,1.284;3.817,12.217,1.198;8.385,12.486,1.327"
15,drone_6,4.2852,8.5230,17.0000,17.0000,"2.464,17.555,1.836;8.666,1.419,0.381;6.341,12.228,2.409;19.021,8.772,1.110;18.687,12.933,0.245;7.842,17.332,0.943;15.052,13.707,0.750;11.001,17.378,0.496;2.448,2.359,0.641;4.642,14.242,0.459;9.574,15.677,1.294;11.696,11.132,0.465;8.841,13.455,0.699;3.846,2.368,1.157;11.917,12.706,0.448;0.279,13.794,0.310;0.805,11.761,0.753;5.667,7.436,0.310;11.909,16.819,1.054;16.644,12.182,1.199;3.335,15.144,1.819;1.714,18.122,1.870;12.728,16.519,0.353;8.285,18.955,0.325;14.150,13.471,0.468;0.286,1.674,0.276;4.391,13.669,1.280;9.488,18.435,1.174;12.573,9.608,0.307;5.937,18.350,1.241;12.637,1.126,1.019;17.981,8.795,0.305;4.513,13.693,2.115;14.647,6.122,0.447;2.243,1.237,2.200;9.678,11.863,1.182;18.076,4.665,0.828;5.285,17.700,0.455;1.828,4.696,1.328;8.308,3.203,1.396;7.053,3.895,0.417;18.763,0.239,0.256;18.200,3.290,1.099;12.936,15.376,1.056;17.632,2.058,1.285;18.368,9.915,1.085;9.533,9.793,0.634;10.022,3.239,0.463;7.126,16.538,0.223;13.562,11.193,0.224;5.643,16.000,0.453;17.834,7.684,1.284;3.817,12.217,1.198;8.385,12.486,1.327"
15,drone_7,4.8890,7.5618,17.0000,17.0000,"2.464,17.555,1.836;8.666,1.419,0.381;6.341,12.228,2.409;19.021,8.772,1.110;18.687,12.933,0.245;7.842,17.332,0.943;15.052,13.707,0.750;11.001,17.378,0.496;2.448,2.359,0.641;4.642,14.242,0.459;9.574,15.677,1.294;11.696,11.132,0.465;8.841,13.455,0.699;3.846,2.368,1.157;11.917,12.706,0.448;0.279,13.794,0.310;0.805,11.761,0.753;5.667,7.436,0.310;11.909,16.819,1.054;16.644,12.182,1.199;3.335,15.144,1.819;1.714,18.122,1.870;12.728,16.519,0.353;8.285,18.955,0.325;14.150,13.471,0.468;0.286,1.674,0.276;4.391,13.669,1.280;9.488,18.435,1.174;12.573,9.608,0.307;5.937,18.350,1.241;12.637,1.126,1.019;17.981,8.795,0.305;4.513,13.693,2.115;14.647,6.122,0.447;2.243,1.237,2.200;9.678,11.863,1.182;18.076,4.665,0.828;5.285,17.700,0.455;1.828,4.696,1.328;8.308,3.203,1.396;7.053,3.895,0.417;18.763,0.239,0.256;18.200,3.290,1.099;12.936,15.376,1.056;17.632,2.058,1.285;18.368,9.915,1.085;9.533,9.793,0.634;10.022,3.239,0.463;7.126,16.538,0.223;13.562,11.193,0.224;5.643,16.000,0.453;17.834,7.684,1.284;3.817,12.217,1.198;8.385,12.486,1.327"
15,drone_8,6.2230,8.2785,17.0000,17.0000,"2.464,17.555,1.836;8.666,1.419,0.381;6.341,12.228,2.409;19.021,8.772,1.110;18.687,12.933,0.245;7.842,17.332,0.943;15.052,13.707,0.750;11.001,17.378,0.496;2.448,2.359,0.641;4.642,14.242,0.459;9.574,15.677,1.294;11.696,11.132,0.465;8.841,13.455,0.699;3.846,2.368,1.157;11.917,12.706,0.448;0.279,13.794,0.310;0.805,11.761,0.753;5.667,7.436,0.310;11.909,16.819,1.054;16.644,12.182,1.199;3.335,15.144,1.819;1.714,18.122,1.870;12.728,16.519,0.353;8.285,18.955,0.325;14.150,13.471,0.468;0.286,1.674,0.276;4.391,13.669,1.280;9.488,18.435,1.174;12.573,9.608,0.307;5.937,18.350,1.241;12.637,1.126,1.019;17.981,8.795,0.305;4.513,13.693,2.115;14.647,6.122,0.447;2.243,1.237,2.200;9.678,11.863,1.182;18.076,4.665,0.828;5.285,17.700,0.455;1.828,4.696,1.328;8.308,3.203,1.396;7.053,3.895,0.417;18.763,0.239,0.256;18.200,3.290,1.099;12.936,15.376,1.056;17.632,2.058,1.285;18.368,9.915,1.085;9.533,9.793,0.634;10.022,3.239,0.463;7.126,16.538,0.223;13.562,11.193,0.224;5.643,16.000,0.453;17.834,7.684,1.284;3.817,12.217,1.198;8.385,12.486,1.327"
15,drone_9,5.6707,9.4107,17.0000,17.0000,"2.464,17.555,1.836;8.666,1.419,0.381;6.341,12.228,2.409;19.021,8.772,1.110;18.687,12.933,0.245;7.842,17.332,0.943;15.052,13.707,0.750;11.001,17.378,0.496;2.448,2.359,0.641;4.642,14.242,0.459;9.574,15.677,1.294;11.696,11.132,0.465;8.841,13.455,0.699;3.846,2.368,1.157;11.917,12.706,0.448;0.279,13.794,0.310;0.805,11.761,0.753;5.667,7.436,0.310;11.909,16.819,1.054;16.644,12.182,1.199;3.335,15.144,1.819;1.714,18.122,1.870;12.728,16.519,0.353;8.285,18.955,0.325;14.150,13.471,0.468;0.286,1.674,0.276;4.391,13.669,1.280;9.488,18.435,1.174;12.573,9.608,0.307;5.937,18.350,1.241;12.637,1.126,1.019;17.981,8.795,0.305;4.513,13.693,2.115;14.647,6.122,0.447;2.243,1.237,2.200;9.678,11.863,1.182;18.076,4.665,0.828;5.285,17.700,0.455;1.828,4.696,1.328;8.308,3.203,1.396;7.053,3.895,0.417;18.763,0.239,0.256;18.200,3.290,1.099;12.936,15.376,1.056;17.632,2.058,1.285;18.368,9.915,1.085;9.533,9.793,0.634;10.022,3.239,0.463;7.126,16.538,0.223;13.562,11.193,0.224;5.643,16.000,0.453;17.834,7.684,1.284;3.817,12.217,1.198;8.385,12.486,1.327"
16,drone_0,5.3825,9.1590,17.0000,17.0000,"2.464,17.555,1.836;8.666,1.419,0.381;6.341,12.228,2.409;19.021,8.772,1.110;18.687,12.933,0.245;7.842,17.332,0.943;15.052,13.707,0.750;11.001,17.378,0.496;2.448,2.359,0.641;4.642,14.242,0.459;9.574,15.677,1.294;11.696,11.132,0.465;8.841,13.455,0.699;3.846,2.368,1.157;11.917,12.706,0.448;0.279,13.794,0.310;0.805,11.761,0.753;5.667,7.436,0.310;11.909,16.819,1.054;16.644,12.182,1.199;3.335,15.144,1.819;1.714,18.122,1.870;12.728,16.519,0.353;8.285,18.955,0.325;14.150,13.471,0.468;0.286,1.674,0.276;4.391,13.669,1.280;9.488,18.435,1.174;12.573,9.608,0.307;5.937,18.350,1.241;12.637,1.126,1.019;17.981,8.795,0.305;4.513,13.693,2.115;14.647,6.122,0.447;2.243,1.237,2.200;9.678,11.863,1.182;18.076,4.665,0.828;5.285,17.700,0.455;1.828,4.696,1.328;8.308,3.203,1.396;7.053,3.895,0.417;18.763,0.239,0.256;18.200,3.290,1.099;12.936,15.376,1.056;17.632,2.058,1.285;18.368,9.915,1.085;9.533,9.793,0.634;10.022,3.239,0.463;7.126,16.538,0.223;13.562,11.193,0.224;5.643,16.000,0.453;17.834,7.684,1.284;3.817,12.217,1.198;8.385,12.486,1.327"
16,drone_4,4.0195,7.5102,17.0000,17.0000,"2.464,17.555,1.836;8.666,1.419,0.381;6.341,12.228,2.409;19.021,8.772,1.110;18.687,12.933,0.245;7.842,17.332,0.943;15.052,13.707,0.750;11.001,17.378,0.496;2.448,2.359,0.641;4.642,14.242,0.459;9.574,15.677,1.294;11.696,11.132,0.465;8.841,13.455,0.699;3.846,2.368,1.157;11.917,12.706,0.448;0.279,13.794,0.310;0.805,11.761,0.753;5.667,7.436,0.310;11.909,16.819,1.054;16.644,12.182,1.199;3.335,15.144,1.819;1.714,18.122,1.870;12.728,16.519,0.353;8.285,18.955,0.325;14.150,13.471,0.468;0.286,1.674,0.276;4.391,13.669,1.280;9.488,18.435,1.174;12.573,9.608,0.307;5.937,18.350,1.241;12.637,1.126,1.019;17.981,8.795,0.305;4.513,13.693,2.115;14.647,6.122,0.447;2.243,1.237,2.200;9.678,11.863,1.182;18.076,4.665,0.828;5.285,17.700,0.455;1.828,4.696,1.328;8.308,3.203,1.396;7.053,3.895,0.417;18.763,0.239,0.256;18.200,3.290,1.099;12.936,15.376,1.056;17.632,2.058,1.285;18.368,9.915,1.085;9.533,9.793,0.634;10.022,3.239,0.463;7.126,16.538,0.223;13.562,11.193,0.224;5.643,16.000,0.453;17.834,7.684,1.284;3.817,12.217,1.198;8.385,12.486,1.327"
16,drone_5,4.4023,9.6527,17.0000,17.0000,"2.464,17.555,1.836;8.666,1.419,0.381;6.341,12.228,2.409;19.021,8.772,1.110;18.687,12.933,0.245;7.842,17.332,0.943;15.052,13.707,0.750;11.001,17.378,0.496;2.448,2.359,0.641;4.642,14.242,0.459;9.574,15.677,1.294;11.696,11.132,0.465;8.841,13.455,0.699;3.846,2.368,1.157;11.917,12.706,0.448;0.279,13.794,0.310;0.805,11.761,0.753;5.667,7.436,0.310;11.909,16.819,1.054;16.644,12.182,1.199;3.335,15.144,1.819;1.714,18.122,1.870;12.728,16.519,0.353;8.285,18.955,0.325;14.150,13.471,0.468;0.286,1.674,0.276;4.391,13.669,1.280;9.488,18.435,1.174;12.573,9.608,0.307;5.937,18.350,1.241;12.637,1.126,1.019;17.981,8.795,0.305;4.513,13.693,2.115;14.647,6.122,0.447;2.243,1.237,2.200;9.678,11.863,1.182;18.076,4.665,0.828;5.285,17.700,0.455;1.828,4.696,1.328;8.308,3.203,1.396;7.053,3.895,0.417;18.763,0.239,0.256;18.200,3.290,1.099;12.936,15.376,1.056;17.632,2.058,1.285;18.368,9.915,1.085;9.533,9.793,0.634;10.022,3.239,0.463;7.126,16.538,0.223;13.562,11.193,0.224;5.643,16.000,0.453;17.834,7.684,1.284;3.817,12.217,1.198;8.385,12.486,1.327"
16,drone_6,4.4474,8.6399,17.0000,17.0000,"2.464,17.555,1.836;8.666,1.419,0.381;6.341,12.228,2.409;19.021,8.772,1.110;18.687,12.933,0.245;7.842,17.332,0.943;15.052,13.707,0.750;11.001,17.378,0.496;2.448,2.359,0.641;4.642,14.242,0.459;9.574,15.677,1.294;11.696,11.132,0.465;8.841,13.455,0.699;3.846,2.368,1.157;11.917,12.706,0.448;0.279,13.794,0.310;0.805,11.761,0.753;5.667,7.436,0.310;11.909,16.819,1.054;16.644,12.182,1.199;3.335,15.144,1.819;1.714,18.122,1.870;12.728,16.519,0.353;8.285,18.955,0.325;14.150,13.471,0.468;0.286,1.674,0.276;4.391,13.669,1.280;9.488,18.435,1.174;12.573,9.608,0.307;5.937,18.350,1.241;12.637,1.126,1.019;17.981,8.795,0.305;4.513,13.693,2.115;14.647,6.122,0.447;2.243,1.237,2.200;9.678,11.863,1.182;18.076,4.665,0.828;5.285,17.700,0.455;1.828,4.696,1.328;8.308,3.203,1.396;7.053,3.895,0.417;18.763,0.239,0.256;18.200,3.290,1.099;12.936,15.376,1.056;17.632,2.058,1.285;18.368,9.915,1.085;9.533,9.793,0.634;10.022,3.239,0.463;7.126,16.538,0.223;13.562,11.193,0.224;5.643,16.000,0.453;17.834,7.684,1.284;3.817,12.217,1.198;8.385,12.486,1.327"
16,drone_7,5.0511,7.6790,17.0000,17.0000,"2.464,17.555,1.836;8.666,1.419,0.381;6.341,12.228,2.409;19.021,8.772,1.110;18.687,12.933,0.245;7.842,17.332,0.943;15.052,13.707,0.750;11.001,17.378,0.496;2.448,2.359,0.641;4.642,14.242,0.459;9.574,15.677,1.294;11.696,11.132,0.465;8.841,13.455,0.699;3.846,2.368,1.157;11.917,12.706,0.448;0.279,13.794,0.310;0.805,11.761,0.753;5.667,7.436,0.310;11.909,16.819,1.054;16.644,12.182,1.199;3.335,15.144,1.819;1.714,18.122,1.870;12.728,16.519,0.353;8.285,18.955,0.325;14.150,13.471,0.468;0.286,1.674,0.276;4.391,13.669,1.280;9.488,18.435,1.174;12.573,9.608,0.307;5.937,18.350,1.241;12.637,1.126,1.019;17.981,8.795,0.305;4.513,13.693,2.115;14.647,6.122,0.447;2.243,1.237,2.200;9.678,11.863,1.182;18.076,4.665,0.828;5.285,17.700,0.455;1.828,4.696,1.328;8.308,3.203,1.396;7.053,3.895,0.417;18.763,0.239,0.256;18.200,3.290,1.099;12.936,15.376,1.056;17.632,2.058,1.285;18.368,9.915,1.085;9.533,9.793,0.634;10.022,3.239,0.463;7.126,16.538,0.223;13.562,11.193,0.224;5.643,16.000,0.453;17.834,7.684,1.284;3.817,12.217,1.198;8.385,12.486,1.327"
16,drone_8,6.4155,8.3328,17.0000,17.0000,"2.464,17.555,1.836;8.666,1.419,0.381;6.341,12.228,2.409;19.021,8.772,1.110;18.687,12.933,0.245;7.842,17.332,0.943;15.052,13.707,0.750;11.001,17.378,0.496;2.448,2.359,0.641;4.642,14.242,0.459;9.574,15.677,1.294;11.696,11.132,0.465;8.841,13.455,0.699;3.846,2.368,1.157;11.917,12.706,0.448;0.279,13.794,0.310;0.805,11.761,0.753;5.667,7.436,0.310;11.909,16.819,1.054;16.644,12.182,1.199;3.335,15.144,1.819;1.714,18.122,1.870;12.728,16.519,0.353;8.285,18.955,0.325;14.150,13.471,0.468;0.286,1.674,0.276;4.391,13.669,1.280;9.488,18.435,1.174;12.573,9.608,0.307;5.937,18.350,1.241;12.637,1.126,1.019;17.981,8.795,0.305;4.513,13.693,2.115;14.647,6.122,0.447;2.243,1.237,2.200;9.678,11.863,1.182;18.076,4.665,0.828;5.285,17.700,0.455;1.828,4.696,1.328;8.308,3.203,1.396;7.053,3.895,0.417;18.763,0.239,0.256;18.200,3.290,1.099;12.936,15.376,1.056;17.632,2.058,1.285;18.368,9.915,1.085;9.533,9.793,0.634;10.022,3.239,0.463;7.126,16.538,0.223;13.562,11.193,0.224;5.643,16.000,0.453;17.834,7.684,1.284;3.817,12.217,1.198;8.385,12.486,1.327"
16,drone_9,5.8508,9.4978,17.0000,17.0000,"2.464,17.555,1.836;8.666,1.419,0.381;6.341,12.228,2.409;19.021,8.772,1.110;18.687,12.933,0.245;7.842,17.332,0.943;15.052,13.707,0.750;11.001,17.378,0.496;2.448,2.359,0.641;4.642,14.242,0.459;9.574,15.677,1.294;11.696,11.132,0.465;8.841,13.455,0.699;3.846,2.368,1.157;11.917,12.706,0.448;0.279,13.794,0.310;0.805,11.761,0.753;5.667,7.436,0.310;11.909,16.819,1.054;16.644,12.182,1.199;3.335,15.144,1.819;1.714,18.122,1.870;12.728,16.519,0.353;8.285,18.955,0.325;14.150,13.471,0.468;0.286,1.674,0.276;4.391,13.669,1.280;9.488,18.435,1.174;12.573,9.608,0.307;5.937,18.350,1.241;12.637,1.126,1.019;17.981,8.795,0.305;4.513,13.693,2.115;14.647,6.122,0.447;2.243,1.237,2.200;9.678,11.863,1.182;18.076,4.665,0.828;5.285,17.700,0.455;1.828,4.696,1.328;8.308,3.203,1.396;7.053,3.895,0.417;18.763,0.239,0.256;18.200,3.290,1.099;12.936,15.376,1.056;17.632,2.058,1.285;18.368,9.915,1.085;9.533,9.793,0.634;10.022,3.239,0.463;7.126,16.538,0.223;13.562,11.193,0.224;5.643,16.000,0.453;17.834,7.684,1.284;3.817,12.217,1.198;8.385,12.486,1.327"
17,drone_0,5.5819,9.1753,17.0000,17.0000,"2.464,17.555,1.836;8.666,1.419,0.381;6.341,12.228,2.409;19.021,8.772,1.110;18.687,12.933,0.245;7.842,17.332,0.943;15.052,13.707,0.750;11.001,17.378,0.496;2.448,2.359,0.641;4.642,14.242,0.459;9.574,15.677,1.294;11.696,11.132,0.465;8.841,13.455,0.699;3.846,2.368,1.157;11.917,12.706,0.448;0.279,13.794,0.310;0.805,11.761,0.753;5.667,7.436,0.310;11.909,16.819,1.054;16.644,12.182,1.199;3.335,15.144,1.819;1.714,18.122,1.870;12.728,16.519,0.353;8.285,18.955,0.325;14.150,13.471,0.468;0.286,1.674,0.276;4.391,13.669,1.280;9.488,18.435,1.174;12.573,9.608,0.307;5.937,18.350,1.241;12.637,1.126,1.019;17.981,8.795,0.305;4.513,13.693,2.115;14.647,6.122,0.447;2.243,1.237,2.200;9.678,11.863,1.182;18.076,4.665,0.828;5.285,17.700,0.455;1.828,4.696,1.328;8.308,3.203,1.396;7.053,3.895,0.417;18.763,0.239,0.256;18.200,3.290,1.099;12.936,15.376,1.056;17.632,2.058,1.285;18.368,9.915,1.085;9.533,9.793,0.634;10.022,3.239,0.463;7.126,16.538,0.223;13.562,11.193,0.224;5.643,16.000,0.453;17.834,7.684,1.284;3.817,12.217,1.198;8.385,12.486,1.327"
17,drone_4,4.1815,7.6275,17.0000,17.0000,"2.464,17.555,1.836;8.666,1.419,0.381;6.341,12.228,2.409;19.021,8.772,1.110;18.687,12.933,0.245;7.842,17.332,0.943;15.052,13.707,0.750;11.001,17.378,0.496;2.448,2.359,0.641;4.642,14.242,0.459;9.574,15.677,1.294;11.696,11.132,0.465;8.841,13.455,0.699;3.846,2.368,1.157;11.917,12.706,0.448;0.279,13.794,0.310;0.805,11.761,0.753;5.667,7.436,0.310;11.909,16.819,1.054;16.644,12.182,1.199;3.335,15.144,1.819;1.714,18.122,1.870;12.728,16.519,0.353;8.285,18.955,0.325;14.150,13.471,0.468;0.286,1.674,0.276;4.391,13.669,1.280;9.488,18.435,1.174;12.573,9.608,0.307;5.937,18.350,1.241;12.637,1.126,1.019;17.981,8.795,0.305;4.513,13.693,2.115;14.647,6.122,0.447;2.243,1.237,2.200;9.678,11.863,1.182;18.076,4.665,0.828;5.285,17.700,0.455;1.828,4.696,1.328;8.308,3.203,1.396;7.053,3.895,0.417;18.763,0.239,0.256;18.200,3.290,1.099;12.936,15.376,1.056;17.632,2.058,1.285;18.368,9.915,1.085;9.533,9.793,0.634;10.022,3.239,0.463;7.126,16.538,0.223;13.562,11.193,0.224;5.643,16.000,0.453;17.834,7.684,1.284;3.817,12.217,1.198;8.385,12.486,1.327"
17,drone_5,4.5654,9.7684,17.0000,17.0000,"2.464,17.555,1.836;8.666,1.419,0.381;6.341,12.228,2.409;19.021,8.772,1.110;18.687,12.933,0.245;7.842,17.332,0.943;15.052,13.707,0.750;11.001,17.378,0.496;2.448,2.359,0.641;4.642,14.242,0.459;9.574,15.677,1.294;11.696,11.132,0.465;8.841,13.455,0.699;3.846,2.368,1.157;11.917,12.706,0.448;0.279,13.794,0.310;0.805,11.761,0.753;5.667,7.436,0.310;11.909,16.819,1.054;16.644,12.182,1.199;3.335,15.144,1.819;1.714,18.122,1.870;12.728,16.519,0.353;8.285,18.955,0.325;14.150,13.471,0.468;0.286,1.674,0.276;4.391,13.669,1.280;9.488,18.435,1.174;12.573,9.608,0.307;5.937,18.350,1.241;12.637,1.126,1.019;17.981,8.795,0.305;4.513,13.693,2.115;14.647,6.122,0.447;2.243,1.237,2.200;9.678,11.863,1.182;18.076,4.665,0.828;5.285,17.700,0.455;1.828,4.696,1.328;8.308,3.203,1.396;7.053,3.895,0.417;18.763,0.239,0.256;18.200,3.290,1.099;12.936,15.376,1.056;17.632,2.058,1.285;18.368,9.915,1.085;9.533,9.793,0.634;10.022,3.239,0.463;7.126,16.538,0.223;13.562,11.193,0.224;5.643,16.000,0.453;17.834,7.684,1.284;3.817,12.217,1.198;8.385,12.486,1.327"
17,drone_6,4.6021,8.7667,17.0000,17.0000,"2.464,17.555,1.836;8.666,1.419,0.381;6.341,12.228,2.409;19.021,8.772,1.110;18.687,12.933,0.245;7.842,17.332,0.943;15.052,13.707,0.750;11.001,17.378,0.496;2.448,2.359,0.641;4.642,14.242,0.459;9.574,15.677,1.294;11.696,11.132,0.465;8.841,13.455,0.699;3.846,2.368,1.157;11.917,12.706,0.448;0.279,13.794,0.310;0.805,11.761,0.753;5.667,7.436,0.310;11.909,16.819,1.054;16.644,12.182,1.199;3.335,15.144,1.819;1.714,18.122,1.870;12.728,16.519,0.353;8.285,18.955,0.325;14.150,13.471,0.468;0.286,1.674,0.276;4.391,13.669,1.280;9.488,18.435,1.174;12.573,9.608,0.307;5.937,18.350,1.241;12.637,1.126,1.019;17.981,8.795,0.305;4.513,13.693,2.115;14.647,6.122,0.447;2.243,1.237,2.200;9.678,11.863,1.182;18.076,4.665,0.828;5.285,17.700,0.455;1.828,4.696,1.328;8.308,3.203,1.396;7.053,3.895,0.417;18.763,0.239,0.256;18.200,3.290,1.099;12.936,15.376,1.056;17.632,2.058,1.285;18.368,9.915,1.085;9.533,9.793,0.634;10.022,3.239,0.463;7.126,16.538,0.223;13.562,11.193,0.224;5.643,16.000,0.453;17.834,7.684,1.284;3.817,12.217,1.198;8.385,12.486,1.327"
17,drone_7,5.2051,7.8066,17.0000,17.0000,"2.464,17.555,1.836;8.666,1.419,0.381;6.341,12.228,2.409;19.021,8.772,1.110;18.687,12.933,0.245;7.842,17.332,0.943;15.052,13.707,0.750;11.001,17.378,0.496;2.448,2.359,0.641;4.642,14.242,0.459;9.574,15.677,1.294;11.696,11.132,0.465;8.841,13.455,0.699;3.846,2.368,1.157;11.917,12.706,0.448;0.279,13.794,0.310;0.805,11.761,0.753;5.667,7.436,0.310;11.909,16.819,1.054;16.644,12.182,1.199;3.335,15.144,1.819;1.714,18.122,1.870;12.728,16.519,0.353;8.285,18.955,0.325;14.150,13.471,0.468;0.286,1.674,0.276;4.391,13.669,1.280;9.488,18.435,1.174;12.573,9.608,0.307;5.937,18.350,1.241;12.637,1.126,1.019;17.981,8.795,0.305;4.513,13.693,2.115;14.647,6.122,0.447;2.243,1.237,2.200;9.678,11.863,1.182;18.076,4.665,0.828;5.285,17.700,0.455;1.828,4.696,1.328;8.308,3.203,1.396;7.053,3.895,0.417;18.763,0.239,0.256;18.200,3.290,1.099;12.936,15.376,1.056;17.632,2.058,1.285;18.368,9.915,1.085;9.533,9.793,0.634;10.022,3.239,0.463;7.126,16.538,0.223;13.562,11.193,0.224;5.643,16.000,0.453;17.834,7.684,1.284;3.817,12.217,1.198;8.385,12.486,1.327"
