Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,12.5180,14.3040,8.1226,17.4859,"9.797,5.077,1.014;2.237,3.912,0.861;2.089,14.710,0.263;3.495,5.113,0.459;3.917,12.146,1.133;9.575,2.612,0.256;3.025,16.217,0.881;13.824,1.029,1.772;3.874,0.440,0.298;8.249,7.963,0.403;0.941,8.994,0.750;18.011,12.481,0.251;17.278,1.674,0.393;10.809,6.514,0.469;13.765,16.052,0.489;2.391,4.495,0.708;17.692,12.923,2.004;5.592,5.688,0.250;6.710,3.632,2.160;10.955,17.601,0.717;9.703,13.204,0.375;12.264,18.486,0.231;18.153,10.194,0.392;5.842,8.526,0.880;4.559,6.622,0.230;6.817,11.658,0.911;9.484,5.658,1.987;6.050,7.591,1.287;11.210,9.024,0.218;2.533,18.679,1.173;16.635,3.920,1.226;17.657,5.279,0.820;16.901,3.785,1.826;3.438,1.984,2.125;18.532,1.620,0.231;10.200,5.537,2.320;4.123,16.303,0.278;12.381,4.589,0.803;16.589,4.922,1.518;5.299,10.462,0.435;10.615,17.798,0.393;10.216,8.498,0.428;10.651,10.038,0.741;19.644,14.087,0.478;12.042,19.518,0.462;2.926,2.420,1.601;15.748,19.368,1.234;18.781,18.379,0.971;14.702,15.174,1.814;3.421,9.405,1.187;3.241,12.400,0.902;17.326,14.783,1.850"
1,drone_1,5.2990,9.6413,8.1226,17.4859,"9.797,5.077,1.014;2.237,3.912,0.861;2.089,14.710,0.263;3.495,5.113,0.459;3.917,12.146,1.133;9.575,2.612,0.256;3.025,16.217,0.881;13.824,1.029,1.772;3.874,0.440,0.298;8.249,7.963,0.403;0.941,8.994,0.750;18.011,12.481,0.251;17.278,1.674,0.393;10.809,6.514,0.469;13.765,16.052,0.489;2.391,4.495,0.708;17.692,12.923,2.004;5.592,5.688,0.250;6.710,3.632,2.160;10.955,17.601,0.717;9.703,13.204,0.375;12.264,18.486,0.231;18.153,10.194,0.392;5.842,8.526,0.880;4.559,6.622,0.230;6.817,11.658,0.911;9.484,5.658,1.987;6.050,7.591,1.287;11.210,9.024,0.218;2.533,18.679,1.173;16.635,3.920,1.226;17.657,5.279,0.820;16.901,3.785,1.826;3.438,1.984,2.125;18.532,1.620,0.231;10.200,5.537,2.320;4.123,16.303,0.278;12.381,4.589,0.803;16.589,4.922,1.518;5.299,10.462,0.435;10.615,17.798,0.393;10.216,8.498,0.428;10.651,10.038,0.741;19.644,14.087,0.478;12.042,19.518,0.462;2.926,2.420,1.601;15.748,19.368,1.234;18.781,18.379,0.971;14.702,15.174,1.814;3.421,9.405,1.187;3.241,12.400,0.902;17.326,14.783,1.850"
1,drone_2,16.9580,7.7797,8.1226,17.4859,"9.797,5.077,1.014;2.237,3.912,0.861;2.089,14.710,0.263;3.495,5.113,0.459;3.917,12.146,1.133;9.575,2.612,0.256;3.025,16.217,0.881;13.824,1.029,1.772;3.874,0.440,0.298;8.249,7.963,0.403;0.941,8.994,0.750;18.011,12.481,0.251;17.278,1.674,0.393;10.809,6.514,0.469;13.765,16.052,0.489;2.391,4.495,0.708;17.692,12.923,2.004;5.592,5.688,0.250;6.710,3.632,2.160;10.955,17.601,0.717;9.703,13.204,0.375;12.264,18.486,0.231;18.153,10.194,0.392;5.842,8.526,0.880;4.559,6.622,0.230;6.817,11.658,0.911;9.484,5.658,1.987;6.050,7.591,1.287;11.210,9.024,0.218;2.533,18.679,1.173;16.635,3.920,1.226;17.657,5.279,0.820;16.901,3.785,1.826;3.438,1.984,2.125;18.532,1.620,0.231;10.200,5.537,2.320;4.123,16.303,0.278;12.381,4.589,0.803;16.589,4.922,1.518;5.299,10.462,0.435;10.615,17.798,0.393;10.216,8.498,0.428;10.651,10.038,0.741;19.644,14.087,0.478;12.042,19.518,0.462;2.926,2.420,1.601;15.748,19.368,1.234;18.781,18.379,0.971;14.702,15.174,1.814;3.421,9.405,1.187;3.241,12.400,0.902;17.326,14.783,1.850"
1,drone_3,13.0716,3.1786,8.1226,17.4859,"9.797,5.077,1.014;2.237,3.912,0.861;2.089,14.710,0.263;3.495,5.113,0.459;3.917,12.146,1.133;9.575,2.612,0.256;3.025,16.217,0.881;13.824,1.029,1.772;3.874,0.440,0.298;8.249,7.963,0.403;0.941,8.994,0.750;18.011,12.481,0.251;17.278,1.674,0.393;10.809,6.514,0.469;13.765,16.052,0.489;2.391,4.495,0.708;17.692,12.923,2.004;5.592,5.688,0.250;6.710,3.632,2.160;10.955,17.601,0.717;9.703,13.204,0.375;12.264,18.486,0.231;18.153,10.194,0.392;5.842,8.526,0.880;4.559,6.622,0.230;6.817,11.658,0.911;9.484,5.658,1.987;6.050,7.591,1.287;11.210,9.024,0.218;2.533,18.679,1.173;16.635,3.920,1.226;17.657,5.279,0.820;16.901,3.785,1.826;3.438,1.984,2.125;18.532,1.620,0.231;10.200,5.537,2.320;4.123,16.303,0.278;12.381,4.589,0.803;16.589,4.922,1.518;5.299,10.462,0.435;10.615,17.798,0.393;10.216,8.498,0.428;10.651,10.038,0.741;19.644,14.087,0.478;12.042,19.518,0.462;2.926,2.420,1.601;15.748,19.368,1.234;18.781,18.379,0.971;14.702,15.174,1.814;3.421,9.405,1.187;3.241,12.400,0.902;17.326,14.783,1.850"
1,drone_4,2.0956,6.6412,8.1226,17.4859,"9.797,5.077,1.014;2.237,3.912,0.861;2.089,14.710,0.263;3.495,5.113,0.459;3.917,12.146,1.133;9.575,2.612,0.256;3.025,16.217,0.881;13.824,1.029,1.772;3.874,0.440,0.298;8.249,7.963,0.403;0.941,8.994,0.750;18.011,12.481,0.251;17.278,1.674,0.393;10.809,6.514,0.469;13.765,16.052,0.489;2.391,4.495,0.708;17.692,12.923,2.004;5.592,5.688,0.250;6.710,3.632,2.160;10.955,17.601,0.717;9.703,13.204,0.375;12.264,18.486,0.231;18.153,10.194,0.392;5.842,8.526,0.880;4.559,6.622,0.230;6.817,11.658,0.911;9.484,5.658,1.987;6.050,7.591,1.287;11.210,9.024,0.218;2.533,18.679,1.173;16.635,3.920,1.226;17.657,5.279,0.820;16.901,3.785,1.826;3.438,1.984,2.125;18.532,1.620,0.231;10.200,5.537,2.320;4.123,16.303,0.278;12.381,4.589,0.803;16.589,4.922,1.518;5.299,10.462,0.435;10.615,17.798,0.393;10.216,8.498,0.428;10.651,10.038,0.741;19.644,14.087,0.478;12.042,19.518,0.462;2.926,2.420,1.601;15.748,19.368,1.234;18.781,18.379,0.971;14.702,15.174,1.814;3.421,9.405,1.187;3.241,12.400,0.902;17.326,14.783,1.850"
1,drone_5,13.1777,17.8263,8.1226,17.4859,"9.797,5.077,1.014;2.237,3.912,0.861;2.089,14.710,0.263;3.495,5.113,0.459;3.917,12.146,1.133;9.575,2.612,0.256;3.025,16.217,0.881;13.824,1.029,1.772;3.874,0.440,0.298;8.249,7.963,0.403;0.941,8.994,0.750;18.011,12.481,0.251;17.278,1.674,0.393;10.809,6.514,0.469;13.765,16.052,0.489;2.391,4.495,0.708;17.692,12.923,2.004;5.592,5.688,0.250;6.710,3.632,2.160;10.955,17.601,0.717;9.703,13.204,0.375;12.264,18.486,0.231;18.153,10.194,0.392;5.842,8.526,0.880;4.559,6.622,0.230;6.817,11.658,0.911;9.484,5.658,1.987;6.050,7.591,1.287;11.210,9.024,0.218;2.533,18.679,1.173;16.635,3.920,1.226;17.657,5.279,0.820;16.901,3.785,1.826;3.438,1.984,2.125;18.532,1.620,0.231;10.200,5.537,2.320;4.123,16.303,0.278;12.381,4.589,0.803;16.589,4.922,1.518;5.299,10.462,0.435;10.615,17.798,0.393;10.216,8.498,0.428;10.651,10.038,0.741;19.644,14.087,0.478;12.042,19.518,0.462;2.926,2.420,1.601;15.748,19.368,1.234;18.781,18.379,0.971;14.702,15.174,1.814;3.421,9.405,1.187;3.241,12.400,0.902;17.326,14.783,1.850"
1,drone_6,6.8866,17.5050,8.1226,17.4859,"9.797,5.077,1.014;2.237,3.912,0.861;2.089,14.710,0.263;3.495,5.113,0.459;3.917,12.146,1.133;9.575,2.612,0.256;3.025,16.217,0.881;13.824,1.029,1.772;3.874,0.440,0.298;8.249,7.963,0.403;0.941,8.994,0.750;18.011,12.481,0.251;17.278,1.674,0.393;10.809,6.514,0.469;13.765,16.052,0.489;2.391,4.495,0.708;17.692,12.923,2.004;5.592,5.688,0.250;6.710,3.632,2.160;10.955,17.601,0.717;9.703,13.204,0.375;12.264,18.486,0.231;18.153,10.194,0.392;5.842,8.526,0.880;4.559,6.622,0.230;6.817,11.658,0.911;9.484,5.658,1.987;6.050,7.591,1.287;11.210,9.024,0.218;2.533,18.679,1.173;16.635,3.920,1.226;17.657,5.279,0.820;16.901,3.785,1.826;3.438,1.984,2.125;18.532,1.620,0.231;10.200,5.537,2.320;4.123,16.303,0.278;12.381,4.589,0.803;16.589,4.922,1.518;5.299,10.462,0.435;10.615,17.798,0.393;10.216,8.498,0.428;10.651,10.038,0.741;19.644,14.087,0.478;12.042,19.518,0.462;2.926,2.420,1.601;15.748,19.368,1.234;18.781,18.379,0.971;14.702,15.174,1.814;3.421,9.405,1.187;3.241,12.400,0.902;17.326,14.783,1.850"
1,drone_7,1.9148,10.0108,8.1226,17.4859,"9.797,5.077,1.014;2.237,3.912,0.861;2.089,14.710,0.263;3.495,5.113,0.459;3.917,12.146,1.133;9.575,2.612,0.256;3.025,16.217,0.881;13.824,1.029,1.772;3.874,0.440,0.298;8.249,7.963,0.403;0.941,8.994,0.750;18.011,12.481,0.251;17.278,1.674,0.393;10.809,6.514,0.469;13.765,16.052,0.489;2.391,4.495,0.708;17.692,12.923,2.004;5.592,5.688,0.250;6.710,3.632,2.160;10.955,17.601,0.717;9.703,13.204,0.375;12.264,18.486,0.231;18.153,10.194,0.392;5.842,8.526,0.880;4.559,6.622,0.230;6.817,11.658,0.911;9.484,5.658,1.987;6.050,7.591,1.287;11.210,9.024,0.218;2.533,18.679,1.173;16.635,3.920,1.226;17.657,5.279,0.820;16.901,3.785,1.826;3.438,1.984,2.125;18.532,1.620,0.231;10.200,5.537,2.320;4.123,16.303,0.278;12.381,4.589,0.803;16.589,4.922,1.518;5.299,10.462,0.435;10.615,17.798,0.393;10.216,8.498,0.428;10.651,10.038,0.741;19.644,14.087,0.478;12.042,19.518,0.462;2.926,2.420,1.601;15.748,19.368,1.234;18.781,18.379,0.971;14.702,15.174,1.814;3.421,9.405,1.187;3.241,12.400,0.902;17.326,14.783,1.850"
1,drone_8,13.8945,6.3866,8.1226,17.4859,"9.797,5.077,1.014;2.237,3.912,0.861;2.089,14.710,0.263;3.495,5.113,0.459;3.917,12.146,1.133;9.575,2.612,0.256;3.025,16.217,0.881;13.824,1.029,1.772;3.874,0.440,0.298;8.249,7.963,0.403;0.941,8.994,0.750;18.011,12.481,0.251;17.278,1.674,0.393;10.809,6.514,0.469;13.765,16.052,0.489;2.391,4.495,0.708;17.692,12.923,2.004;5.592,5.688,0.250;6.710,3.632,2.160;10.955,17.601,0.717;9.703,13.204,0.375;12.264,18.486,0.231;18.153,10.194,0.392;5.842,8.526,0.880;4.559,6.622,0.230;6.817,11.658,0.911;9.484,5.658,1.987;6.050,7.591,1.287;11.210,9.024,0.218;2.533,18.679,1.173;16.635,3.920,1.226;17.657,5.279,0.820;16.901,3.785,1.826;3.438,1.984,2.125;18.532,1.620,0.231;10.200,5.537,2.320;4.123,16.303,0.278;12.381,4.589,0.803;16.589,4.922,1.518;5.299,10.462,0.435;10.615,17.798,0.393;10.216,8.498,0.428;10.651,10.038,0.741;19.644,14.087,0.478;12.042,19.518,0.462;2.926,2.420,1.601;15.748,19.368,1.234;18.781,18.379,0.971;14.702,15.174,1.814;3.421,9.405,1.187;3.241,12.400,0.902;17.326,14.783,1.850"
1,drone_9,2.9552,13.7995,8.1226,17.4859,"9.797,5.077,1.014;2.237,3.912,0.861;2.089,14.710,0.263;3.495,5.113,0.459;3.917,12.146,1.133;9.575,2.612,0.256;3.025,16.217,0.881;13.824,1.029,1.772;3.874,0.440,0.298;8.249,7.963,0.403;0.941,8.994,0.750;18.011,12.481,0.251;17.278,1.674,0.393;10.809,6.514,0.469;13.765,16.052,0.489;2.391,4.495,0.708;17.692,12.923,2.004;5.592,5.688,0.250;6.710,3.632,2.160;10.955,17.601,0.717;9.703,13.204,0.375;12.264,18.486,0.231;18.153,10.194,0.392;5.842,8.526,0.880;4.559,6.622,0.230;6.817,11.658,0.911;9.484,5.658,1.987;6.050,7.591,1.287;11.210,9.024,0.218;2.533,18.679,1.173;16.635,3.920,1.226;17.657,5.279,0.820;16.901,3.785,1.826;3.438,1.984,2.125;18.532,1.620,0.231;10.200,5.537,2.320;4.123,16.303,0.278;12.381,4.589,0.803;16.589,4.922,1.518;5.299,10.462,0.435;10.615,17.798,0.393;10.216,8.498,0.428;10.651,10.038,0.741;19.644,14.087,0.478;12.042,19.518,0.462;2.926,2.420,1.601;15.748,19.368,1.234;18.781,18.379,0.971;14.702,15.174,1.814;3.421,9.405,1.187;3.241,12.400,0.902;17.326,14.783,1.850"
2,drone_0,12.6594,14.1626,8.1226,17.4859,"9.797,5.077,1.014;2.237,3.912,0.861;2.089,14.710,0.263;3.495,5.113,0.459;3.917,12.146,1.133;9.575,2.612,0.256;3.025,16.217,0.881;13.824,1.029,1.772;3.874,0.440,0.298;8.249,7.963,0.403;0.941,8.994,0.750;18.011,12.481,0.251;17.278,1.674,0.393;10.809,6.514,0.469;13.765,16.052,0.489;2.391,4.495,0.708;17.692,12.923,2.004;5.592,5.688,0.250;6.710,3.632,2.160;10.955,17.601,0.717;9.703,13.204,0.375;12.264,18.486,0.231;18.153,10.194,0.392;5.842,8.526,0.880;4.559,6.622,0.230;6.817,11.658,0.911;9.484,5.658,1.987;6.050,7.591,1.287;11.210,9.024,0.218;2.533,18.679,1.173;16.635,3.920,1.226;17.657,5.279,0.820;16.901,3.785,1.826;3.438,1.984,2.125;18.532,1.620,0.231;10.200,5.537,2.320;4.123,16.303,0.278;12.381,4.589,0.803;16.589,4.922,1.518;5.299,10.462,0.435;10.615,17.798,0.393;10.216,8.498,0.428;10.651,10.038,0.741;19.644,14.087,0.478;12.042,19.518,0.462;2.926,2.420,1.601;15.748,19.368,1.234;18.781,18.379,0.971;14.702,15.174,1.814;3.421,9.405,1.187;3.241,12.400,0.902;17.326,14.783,1.850"
