Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
520,drone_6,9.849,14.052,16.180,6.558,"13.933726185126192,3.6523864949704277,1.0507463225615954;16.034952540485964,1.942917528454407,1.0951178386206588;17.497174124530982,11.763872216138873,0.4199783260496447;17.068090350412827,16.844371963650115,0.6372712134325702;18.482330062606486,1.1558684322173414,0.25014531113163263;11.743353306425638,5.8560701316921255,0.32126959151478024;18.779266488654596,16.81731122282065,0.3251057745985383;10.283306618410856,4.528364418486804,0.4331410115836495;18.258289751235278,8.236863591739628,0.3909569637956779;9.604634104899336,12.52895660867896,0.8943906053412316;2.7164184376623757,12.373902218384528,1.0066583646256935;7.139710539791695,4.719513347137884,0.2322056230644912;5.921024857698968,14.18644868342182,0.3058955588079286;8.012807201750775,9.650844549001425,1.2050682520205385;17.21434773402169,2.8815077148226225,1.067086644915604;4.451287352591554,19.374310345172717,0.3723559462338167;7.802928869029286,11.640376392698645,0.38678972616338636;14.189681151724272,10.099171417333487,0.8684733306328782;0.9128760750980733,12.99834200381073,0.6855903482912118;7.318442923539575,10.802663658333985,1.3238412644788986;12.438270540779822,14.893847376077286,1.1187968224652967;2.62555277301843,11.409907975693814,1.5354954334579407;10.354758840707246,6.917888204311448,0.33001191449999445;18.277876372733644,9.295317457009677,0.4242346708716307;11.769353015040918,0.7109019822697685,0.422788868131181;4.301935830056477,3.3262655148973597,2.0878651462173785;9.96385611549567,6.592311027709444,0.8210789498674411;4.344651957604267,9.894316880572095,0.31666911330703845;14.065740083133962,5.669246217339313,0.2275699841362272;12.632678438283238,15.942814051259484,0.20262851612449478;18.09314914332297,11.337585587352933,1.182546394776061;6.133156658677468,6.5195596235350255,0.7085003569779134;2.5442365601531796,5.633138746270092,1.10166687595339;9.862363087056417,6.019068916218175,0.38341459778756604;2.960886595983024,15.668988130056768,1.2592294423012715;5.136125693943875,12.44950839747727,0.32983760823224134;14.081927580761942,14.654080799953924,0.8704655710286646;17.785241072102657,13.110129180410674,0.4293150883837059;4.347269019334732,16.101544309595187,1.9876243910497717;5.165424661111334,4.20999768568971,0.28202595983314144;9.003837428314196,3.8269248208192628,0.2402743889330451;3.8703221731162527,2.5007303296040213,0.32643190043192605;12.949132413655931,17.01572565303003,0.4473777621957215;12.54974306077636,13.625909664359876,1.637308243934482;19.059643929757566,7.20005232435014,0.3763391100000615;11.668973697439343,1.805786410067054,0.337923557379206;8.137550977577556,9.903611858774308,0.36915089089010344;2.7275390717649555,5.075074641717297,1.8827764072998077;2.675270786034173,15.464587703978234,1.2846450762296118;5.855014106663755,18.680258530555268,1.2230009908762804;8.318615310880382,2.201737699547868,1.6733358354220453;11.814973632225653,8.332029886304667,1.8666204725140205"
520,drone_9,7.914,13.178,16.180,6.558,"13.933726185126192,3.6523864949704277,1.0507463225615954;16.034952540485964,1.942917528454407,1.0951178386206588;17.497174124530982,11.763872216138873,0.4199783260496447;17.068090350412827,16.844371963650115,0.6372712134325702;18.482330062606486,1.1558684322173414,0.25014531113163263;11.743353306425638,5.8560701316921255,0.32126959151478024;18.779266488654596,16.81731122282065,0.3251057745985383;10.283306618410856,4.528364418486804,0.4331410115836495;18.258289751235278,8.236863591739628,0.3909569637956779;9.604634104899336,12.52895660867896,0.8943906053412316;2.7164184376623757,12.373902218384528,1.0066583646256935;7.139710539791695,4.719513347137884,0.2322056230644912;5.921024857698968,14.18644868342182,0.3058955588079286;8.012807201750775,9.650844549001425,1.2050682520205385;17.21434773402169,2.8815077148226225,1.067086644915604;4.451287352591554,19.374310345172717,0.3723559462338167;7.802928869029286,11.640376392698645,0.38678972616338636;14.189681151724272,10.099171417333487,0.8684733306328782;0.9128760750980733,12.99834200381073,0.6855903482912118;7.318442923539575,10.802663658333985,1.3238412644788986;12.438270540779822,14.893847376077286,1.1187968224652967;2.62555277301843,11.409907975693814,1.5354954334579407;10.354758840707246,6.917888204311448,0.33001191449999445;18.277876372733644,9.295317457009677,0.4242346708716307;11.769353015040918,0.7109019822697685,0.422788868131181;4.301935830056477,3.3262655148973597,2.0878651462173785;9.96385611549567,6.592311027709444,0.8210789498674411;4.344651957604267,9.894316880572095,0.31666911330703845;14.065740083133962,5.669246217339313,0.2275699841362272;12.632678438283238,15.942814051259484,0.20262851612449478;18.09314914332297,11.337585587352933,1.182546394776061;6.133156658677468,6.5195596235350255,0.7085003569779134;2.5442365601531796,5.633138746270092,1.10166687595339;9.862363087056417,6.019068916218175,0.38341459778756604;2.960886595983024,15.668988130056768,1.2592294423012715;5.136125693943875,12.44950839747727,0.32983760823224134;14.081927580761942,14.654080799953924,0.8704655710286646;17.785241072102657,13.110129180410674,0.4293150883837059;4.347269019334732,16.101544309595187,1.9876243910497717;5.165424661111334,4.20999768568971,0.28202595983314144;9.003837428314196,3.8269248208192628,0.2402743889330451;3.8703221731162527,2.5007303296040213,0.32643190043192605;12.949132413655931,17.01572565303003,0.4473777621957215;12.54974306077636,13.625909664359876,1.637308243934482;19.059643929757566,7.20005232435014,0.3763391100000615;11.668973697439343,1.805786410067054,0.337923557379206;8.137550977577556,9.903611858774308,0.36915089089010344;2.7275390717649555,5.075074641717297,1.8827764072998077;2.675270786034173,15.464587703978234,1.2846450762296118;5.855014106663755,18.680258530555268,1.2230009908762804;8.318615310880382,2.201737699547868,1.6733358354220453;11.814973632225653,8.332029886304667,1.8666204725140205"
521,drone_4,2.899,18.639,16.180,6.558,"13.933726185126192,3.6523864949704277,1.0507463225615954;16.034952540485964,1.942917528454407,1.0951178386206588;17.497174124530982,11.763872216138873,0.4199783260496447;17.068090350412827,16.844371963650115,0.6372712134325702;18.482330062606486,1.1558684322173414,0.25014531113163263;11.743353306425638,5.8560701316921255,0.32126959151478024;18.779266488654596,16.81731122282065,0.3251057745985383;10.283306618410856,4.528364418486804,0.4331410115836495;18.258289751235278,8.236863591739628,0.3909569637956779;9.604634104899336,12.52895660867896,0.8943906053412316;2.7164184376623757,12.373902218384528,1.0066583646256935;7.139710539791695,4.719513347137884,0.2322056230644912;5.921024857698968,14.18644868342182,0.3058955588079286;8.012807201750775,9.650844549001425,1.2050682520205385;17.21434773402169,2.8815077148226225,1.067086644915604;4.451287352591554,19.374310345172717,0.3723559462338167;7.802928869029286,11.640376392698645,0.38678972616338636;14.189681151724272,10.099171417333487,0.8684733306328782;0.9128760750980733,12.99834200381073,0.6855903482912118;7.318442923539575,10.802663658333985,1.3238412644788986;12.438270540779822,14.893847376077286,1.1187968224652967;2.62555277301843,11.409907975693814,1.5354954334579407;10.354758840707246,6.917888204311448,0.33001191449999445;18.277876372733644,9.295317457009677,0.4242346708716307;11.769353015040918,0.7109019822697685,0.422788868131181;4.301935830056477,3.3262655148973597,2.0878651462173785;9.96385611549567,6.592311027709444,0.8210789498674411;4.344651957604267,9.894316880572095,0.31666911330703845;14.065740083133962,5.669246217339313,0.2275699841362272;12.632678438283238,15.942814051259484,0.20262851612449478;18.09314914332297,11.337585587352933,1.182546394776061;6.133156658677468,6.5195596235350255,0.7085003569779134;2.5442365601531796,5.633138746270092,1.10166687595339;9.862363087056417,6.019068916218175,0.38341459778756604;2.960886595983024,15.668988130056768,1.2592294423012715;5.136125693943875,12.44950839747727,0.32983760823224134;14.081927580761942,14.654080799953924,0.8704655710286646;17.785241072102657,13.110129180410674,0.4293150883837059;4.347269019334732,16.101544309595187,1.9876243910497717;5.165424661111334,4.20999768568971,0.28202595983314144;9.003837428314196,3.8269248208192628,0.2402743889330451;3.8703221731162527,2.5007303296040213,0.32643190043192605;12.949132413655931,17.01572565303003,0.4473777621957215;12.54974306077636,13.625909664359876,1.637308243934482;19.059643929757566,7.20005232435014,0.3763391100000615;11.668973697439343,1.805786410067054,0.337923557379206;8.137550977577556,9.903611858774308,0.36915089089010344;2.7275390717649555,5.075074641717297,1.8827764072998077;2.675270786034173,15.464587703978234,1.2846450762296118;5.855014106663755,18.680258530555268,1.2230009908762804;8.318615310880382,2.201737699547868,1.6733358354220453;11.814973632225653,8.332029886304667,1.8666204725140205"
521,drone_6,9.969,14.153,16.180,6.558,"13.933726185126192,3.6523864949704277,1.0507463225615954;16.034952540485964,1.942917528454407,1.0951178386206588;17.497174124530982,11.763872216138873,0.4199783260496447;17.068090350412827,16.844371963650115,0.6372712134325702;18.482330062606486,1.1558684322173414,0.25014531113163263;11.743353306425638,5.8560701316921255,0.32126959151478024;18.779266488654596,16.81731122282065,0.3251057745985383;10.283306618410856,4.528364418486804,0.4331410115836495;18.258289751235278,8.236863591739628,0.3909569637956779;9.604634104899336,12.52895660867896,0.8943906053412316;2.7164184376623757,12.373902218384528,1.0066583646256935;7.139710539791695,4.719513347137884,0.2322056230644912;5.921024857698968,14.18644868342182,0.3058955588079286;8.012807201750775,9.650844549001425,1.2050682520205385;17.21434773402169,2.8815077148226225,1.067086644915604;4.451287352591554,19.374310345172717,0.3723559462338167;7.802928869029286,11.640376392698645,0.38678972616338636;14.189681151724272,10.099171417333487,0.8684733306328782;0.9128760750980733,12.99834200381073,0.6855903482912118;7.318442923539575,10.802663658333985,1.3238412644788986;12.438270540779822,14.893847376077286,1.1187968224652967;2.62555277301843,11.409907975693814,1.5354954334579407;10.354758840707246,6.917888204311448,0.33001191449999445;18.277876372733644,9.295317457009677,0.4242346708716307;11.769353015040918,0.7109019822697685,0.422788868131181;4.301935830056477,3.3262655148973597,2.0878651462173785;9.96385611549567,6.592311027709444,0.8210789498674411;4.344651957604267,9.894316880572095,0.31666911330703845;14.065740083133962,5.669246217339313,0.2275699841362272;12.632678438283238,15.942814051259484,0.20262851612449478;18.09314914332297,11.337585587352933,1.182546394776061;6.133156658677468,6.5195596235350255,0.7085003569779134;2.5442365601531796,5.633138746270092,1.10166687595339;9.862363087056417,6.019068916218175,0.38341459778756604;2.960886595983024,15.668988130056768,1.2592294423012715;5.136125693943875,12.44950839747727,0.32983760823224134;14.081927580761942,14.654080799953924,0.8704655710286646;17.785241072102657,13.110129180410674,0.4293150883837059;4.347269019334732,16.101544309595187,1.9876243910497717;5.165424661111334,4.20999768568971,0.28202595983314144;9.003837428314196,3.8269248208192628,0.2402743889330451;3.8703221731162527,2.5007303296040213,0.32643190043192605;12.949132413655931,17.01572565303003,0.4473777621957215;12.54974306077636,13.625909664359876,1.637308243934482;19.059643929757566,7.20005232435014,0.3763391100000615;11.668973697439343,1.805786410067054,0.337923557379206;8.137550977577556,9.903611858774308,0.36915089089010344;2.7275390717649555,5.075074641717297,1.8827764072998077;2.675270786034173,15.464587703978234,1.2846450762296118;5.855014106663755,18.680258530555268,1.2230009908762804;8.318615310880382,2.201737699547868,1.6733358354220453;11.814973632225653,8.332029886304667,1.8666204725140205"
521,drone_9,7.990,13.163,16.180,6.558,"13.933726185126192,3.6523864949704277,1.0507463225615954;16.034952540485964,1.942917528454407,1.0951178386206588;17.497174124530982,11.763872216138873,0.4199783260496447;17.068090350412827,16.844371963650115,0.6372712134325702;18.482330062606486,1.1558684322173414,0.25014531113163263;11.743353306425638,5.8560701316921255,0.32126959151478024;18.779266488654596,16.81731122282065,0.3251057745985383;10.283306618410856,4.528364418486804,0.4331410115836495;18.258289751235278,8.236863591739628,0.3909569637956779;9.604634104899336,12.52895660867896,0.8943906053412316;2.7164184376623757,12.373902218384528,1.0066583646256935;7.139710539791695,4.719513347137884,0.2322056230644912;5.921024857698968,14.18644868342182,0.3058955588079286;8.012807201750775,9.650844549001425,1.2050682520205385;17.21434773402169,2.8815077148226225,1.067086644915604;4.451287352591554,19.374310345172717,0.3723559462338167;7.802928869029286,11.640376392698645,0.38678972616338636;14.189681151724272,10.099171417333487,0.8684733306328782;0.9128760750980733,12.99834200381073,0.6855903482912118;7.318442923539575,10.802663658333985,1.3238412644788986;12.438270540779822,14.893847376077286,1.1187968224652967;2.62555277301843,11.409907975693814,1.5354954334579407;10.354758840707246,6.917888204311448,0.33001191449999445;18.277876372733644,9.295317457009677,0.4242346708716307;11.769353015040918,0.7109019822697685,0.422788868131181;4.301935830056477,3.3262655148973597,2.0878651462173785;9.96385611549567,6.592311027709444,0.8210789498674411;4.344651957604267,9.894316880572095,0.31666911330703845;14.065740083133962,5.669246217339313,0.2275699841362272;12.632678438283238,15.942814051259484,0.20262851612449478;18.09314914332297,11.337585587352933,1.182546394776061;6.133156658677468,6.5195596235350255,0.7085003569779134;2.5442365601531796,5.633138746270092,1.10166687595339;9.862363087056417,6.019068916218175,0.38341459778756604;2.960886595983024,15.668988130056768,1.2592294423012715;5.136125693943875,12.44950839747727,0.32983760823224134;14.081927580761942,14.654080799953924,0.8704655710286646;17.785241072102657,13.110129180410674,0.4293150883837059;4.347269019334732,16.101544309595187,1.9876243910497717;5.165424661111334,4.20999768568971,0.28202595983314144;9.003837428314196,3.8269248208192628,0.2402743889330451;3.8703221731162527,2.5007303296040213,0.32643190043192605;12.949132413655931,17.01572565303003,0.4473777621957215;12.54974306077636,13.625909664359876,1.637308243934482;19.059643929757566,7.20005232435014,0.3763391100000615;11.668973697439343,1.805786410067054,0.337923557379206;8.137550977577556,9.903611858774308,0.36915089089010344;2.7275390717649555,5.075074641717297,1.8827764072998077;2.675270786034173,15.464587703978234,1.2846450762296118;5.855014106663755,18.680258530555268,1.2230009908762804;8.318615310880382,2.201737699547868,1.6733358354220453;11.814973632225653,8.332029886304667,1.8666204725140205"
522,drone_4,2.917,18.557,16.180,6.558,"13.933726185126192,3.6523864949704277,1.0507463225615954;16.034952540485964,1.942917528454407,1.0951178386206588;17.497174124530982,11.763872216138873,0.4199783260496447;17.068090350412827,16.844371963650115,0.6372712134325702;18.482330062606486,1.1558684322173414,0.25014531113163263;11.743353306425638,5.8560701316921255,0.32126959151478024;18.779266488654596,16.81731122282065,0.3251057745985383;10.283306618410856,4.528364418486804,0.4331410115836495;18.258289751235278,8.236863591739628,0.3909569637956779;9.604634104899336,12.52895660867896,0.8943906053412316;2.7164184376623757,12.373902218384528,1.0066583646256935;7.139710539791695,4.719513347137884,0.2322056230644912;5.921024857698968,14.18644868342182,0.3058955588079286;8.012807201750775,9.650844549001425,1.2050682520205385;17.21434773402169,2.8815077148226225,1.067086644915604;4.451287352591554,19.374310345172717,0.3723559462338167;7.802928869029286,11.640376392698645,0.38678972616338636;14.189681151724272,10.099171417333487,0.8684733306328782;0.9128760750980733,12.99834200381073,0.6855903482912118;7.318442923539575,10.802663658333985,1.3238412644788986;12.438270540779822,14.893847376077286,1.1187968224652967;2.62555277301843,11.409907975693814,1.5354954334579407;10.354758840707246,6.917888204311448,0.33001191449999445;18.277876372733644,9.295317457009677,0.4242346708716307;11.769353015040918,0.7109019822697685,0.422788868131181;4.301935830056477,3.3262655148973597,2.0878651462173785;9.96385611549567,6.592311027709444,0.8210789498674411;4.344651957604267,9.894316880572095,0.31666911330703845;14.065740083133962,5.669246217339313,0.2275699841362272;12.632678438283238,15.942814051259484,0.20262851612449478;18.09314914332297,11.337585587352933,1.182546394776061;6.133156658677468,6.5195596235350255,0.7085003569779134;2.5442365601531796,5.633138746270092,1.10166687595339;9.862363087056417,6.019068916218175,0.38341459778756604;2.960886595983024,15.668988130056768,1.2592294423012715;5.136125693943875,12.44950839747727,0.32983760823224134;14.081927580761942,14.654080799953924,0.8704655710286646;17.785241072102657,13.110129180410674,0.4293150883837059;4.347269019334732,16.101544309595187,1.9876243910497717;5.165424661111334,4.20999768568971,0.28202595983314144;9.003837428314196,3.8269248208192628,0.2402743889330451;3.8703221731162527,2.5007303296040213,0.32643190043192605;12.949132413655931,17.01572565303003,0.4473777621957215;12.54974306077636,13.625909664359876,1.637308243934482;19.059643929757566,7.20005232435014,0.3763391100000615;11.668973697439343,1.805786410067054,0.337923557379206;8.137550977577556,9.903611858774308,0.36915089089010344;2.7275390717649555,5.075074641717297,1.8827764072998077;2.675270786034173,15.464587703978234,1.2846450762296118;5.855014106663755,18.680258530555268,1.2230009908762804;8.318615310880382,2.201737699547868,1.6733358354220453;11.814973632225653,8.332029886304667,1.8666204725140205"
522,drone_6,9.990,14.154,16.180,6.558,"13.933726185126192,3.6523864949704277,1.0507463225615954;16.034952540485964,1.942917528454407,1.0951178386206588;17.497174124530982,11.763872216138873,0.4199783260496447;17.068090350412827,16.844371963650115,0.6372712134325702;18.482330062606486,1.1558684322173414,0.25014531113163263;11.743353306425638,5.8560701316921255,0.32126959151478024;18.779266488654596,16.81731122282065,0.3251057745985383;10.283306618410856,4.528364418486804,0.4331410115836495;18.258289751235278,8.236863591739628,0.3909569637956779;9.604634104899336,12.52895660867896,0.8943906053412316;2.7164184376623757,12.373902218384528,1.0066583646256935;7.139710539791695,4.719513347137884,0.2322056230644912;5.921024857698968,14.18644868342182,0.3058955588079286;8.012807201750775,9.650844549001425,1.2050682520205385;17.21434773402169,2.8815077148226225,1.067086644915604;4.451287352591554,19.374310345172717,0.3723559462338167;7.802928869029286,11.640376392698645,0.38678972616338636;14.189681151724272,10.099171417333487,0.8684733306328782;0.9128760750980733,12.99834200381073,0.6855903482912118;7.318442923539575,10.802663658333985,1.3238412644788986;12.438270540779822,14.893847376077286,1.1187968224652967;2.62555277301843,11.409907975693814,1.5354954334579407;10.354758840707246,6.917888204311448,0.33001191449999445;18.277876372733644,9.295317457009677,0.4242346708716307;11.769353015040918,0.7109019822697685,0.422788868131181;4.301935830056477,3.3262655148973597,2.0878651462173785;9.96385611549567,6.592311027709444,0.8210789498674411;4.344651957604267,9.894316880572095,0.31666911330703845;14.065740083133962,5.669246217339313,0.2275699841362272;12.632678438283238,15.942814051259484,0.20262851612449478;18.09314914332297,11.337585587352933,1.182546394776061;6.133156658677468,6.5195596235350255,0.7085003569779134;2.5442365601531796,5.633138746270092,1.10166687595339;9.862363087056417,6.019068916218175,0.38341459778756604;2.960886595983024,15.668988130056768,1.2592294423012715;5.136125693943875,12.44950839747727,0.32983760823224134;14.081927580761942,14.654080799953924,0.8704655710286646;17.785241072102657,13.110129180410674,0.4293150883837059;4.347269019334732,16.101544309595187,1.9876243910497717;5.165424661111334,4.20999768568971,0.28202595983314144;9.003837428314196,3.8269248208192628,0.2402743889330451;3.8703221731162527,2.5007303296040213,0.32643190043192605;12.949132413655931,17.01572565303003,0.4473777621957215;12.54974306077636,13.625909664359876,1.637308243934482;19.059643929757566,7.20005232435014,0.3763391100000615;11.668973697439343,1.805786410067054,0.337923557379206;8.137550977577556,9.903611858774308,0.36915089089010344;2.7275390717649555,5.075074641717297,1.8827764072998077;2.675270786034173,15.464587703978234,1.2846450762296118;5.855014106663755,18.680258530555268,1.2230009908762804;8.318615310880382,2.201737699547868,1.6733358354220453;11.814973632225653,8.332029886304667,1.8666204725140205"
522,drone_9,7.966,13.049,16.180,6.558,"13.933726185126192,3.6523864949704277,1.0507463225615954;16.034952540485964,1.942917528454407,1.0951178386206588;17.497174124530982,11.763872216138873,0.4199783260496447;17.068090350412827,16.844371963650115,0.6372712134325702;18.482330062606486,1.1558684322173414,0.25014531113163263;11.743353306425638,5.8560701316921255,0.32126959151478024;18.779266488654596,16.81731122282065,0.3251057745985383;10.283306618410856,4.528364418486804,0.4331410115836495;18.258289751235278,8.236863591739628,0.3909569637956779;9.604634104899336,12.52895660867896,0.8943906053412316;2.7164184376623757,12.373902218384528,1.0066583646256935;7.139710539791695,4.719513347137884,0.2322056230644912;5.921024857698968,14.18644868342182,0.3058955588079286;8.012807201750775,9.650844549001425,1.2050682520205385;17.21434773402169,2.8815077148226225,1.067086644915604;4.451287352591554,19.374310345172717,0.3723559462338167;7.802928869029286,11.640376392698645,0.38678972616338636;14.189681151724272,10.099171417333487,0.8684733306328782;0.9128760750980733,12.99834200381073,0.6855903482912118;7.318442923539575,10.802663658333985,1.3238412644788986;12.438270540779822,14.893847376077286,1.1187968224652967;2.62555277301843,11.409907975693814,1.5354954334579407;10.354758840707246,6.917888204311448,0.33001191449999445;18.277876372733644,9.295317457009677,0.4242346708716307;11.769353015040918,0.7109019822697685,0.422788868131181;4.301935830056477,3.3262655148973597,2.0878651462173785;9.96385611549567,6.592311027709444,0.8210789498674411;4.344651957604267,9.894316880572095,0.31666911330703845;14.065740083133962,5.669246217339313,0.2275699841362272;12.632678438283238,15.942814051259484,0.20262851612449478;18.09314914332297,11.337585587352933,1.182546394776061;6.133156658677468,6.5195596235350255,0.7085003569779134;2.5442365601531796,5.633138746270092,1.10166687595339;9.862363087056417,6.019068916218175,0.38341459778756604;2.960886595983024,15.668988130056768,1.2592294423012715;5.136125693943875,12.44950839747727,0.32983760823224134;14.081927580761942,14.654080799953924,0.8704655710286646;17.785241072102657,13.110129180410674,0.4293150883837059;4.347269019334732,16.101544309595187,1.9876243910497717;5.165424661111334,4.20999768568971,0.28202595983314144;9.003837428314196,3.8269248208192628,0.2402743889330451;3.8703221731162527,2.5007303296040213,0.32643190043192605;12.949132413655931,17.01572565303003,0.4473777621957215;12.54974306077636,13.625909664359876,1.637308243934482;19.059643929757566,7.20005232435014,0.3763391100000615;11.668973697439343,1.805786410067054,0.337923557379206;8.137550977577556,9.903611858774308,0.36915089089010344;2.7275390717649555,5.075074641717297,1.8827764072998077;2.675270786034173,15.464587703978234,1.2846450762296118;5.855014106663755,18.680258530555268,1.2230009908762804;8.318615310880382,2.201737699547868,1.6733358354220453;11.814973632225653,8.332029886304667,1.8666204725140205"
523,drone_4,3.035,18.574,16.180,6.558,"13.933726185126192,3.6523864949704277,1.0507463225615954;16.034952540485964,1.942917528454407,1.0951178386206588;17.497174124530982,11.763872216138873,0.4199783260496447;17.068090350412827,16.844371963650115,0.6372712134325702;18.482330062606486,1.1558684322173414,0.25014531113163263;11.743353306425638,5.8560701316921255,0.32126959151478024;18.779266488654596,16.81731122282065,0.3251057745985383;10.283306618410856,4.528364418486804,0.4331410115836495;18.258289751235278,8.236863591739628,0.3909569637956779;9.604634104899336,12.52895660867896,0.8943906053412316;2.7164184376623757,12.373902218384528,1.0066583646256935;7.139710539791695,4.719513347137884,0.2322056230644912;5.921024857698968,14.18644868342182,0.3058955588079286;8.012807201750775,9.650844549001425,1.2050682520205385;17.21434773402169,2.8815077148226225,1.067086644915604;4.451287352591554,19.374310345172717,0.3723559462338167;7.802928869029286,11.640376392698645,0.38678972616338636;14.189681151724272,10.099171417333487,0.8684733306328782;0.9128760750980733,12.99834200381073,0.6855903482912118;7.318442923539575,10.802663658333985,1.3238412644788986;12.438270540779822,14.893847376077286,1.1187968224652967;2.62555277301843,11.409907975693814,1.5354954334579407;10.354758840707246,6.917888204311448,0.33001191449999445;18.277876372733644,9.295317457009677,0.4242346708716307;11.769353015040918,0.7109019822697685,0.422788868131181;4.301935830056477,3.3262655148973597,2.0878651462173785;9.96385611549567,6.592311027709444,0.8210789498674411;4.344651957604267,9.894316880572095,0.31666911330703845;14.065740083133962,5.669246217339313,0.2275699841362272;12.632678438283238,15.942814051259484,0.20262851612449478;18.09314914332297,11.337585587352933,1.182546394776061;6.133156658677468,6.5195596235350255,0.7085003569779134;2.5442365601531796,5.633138746270092,1.10166687595339;9.862363087056417,6.019068916218175,0.38341459778756604;2.960886595983024,15.668988130056768,1.2592294423012715;5.136125693943875,12.44950839747727,0.32983760823224134;14.081927580761942,14.654080799953924,0.8704655710286646;17.785241072102657,13.110129180410674,0.4293150883837059;4.347269019334732,16.101544309595187,1.9876243910497717;5.165424661111334,4.20999768568971,0.28202595983314144;9.003837428314196,3.8269248208192628,0.2402743889330451;3.8703221731162527,2.5007303296040213,0.32643190043192605;12.949132413655931,17.01572565303003,0.4473777621957215;12.54974306077636,13.625909664359876,1.637308243934482;19.059643929757566,7.20005232435014,0.3763391100000615;11.668973697439343,1.805786410067054,0.337923557379206;8.137550977577556,9.903611858774308,0.36915089089010344;2.7275390717649555,5.075074641717297,1.8827764072998077;2.675270786034173,15.464587703978234,1.2846450762296118;5.855014106663755,18.680258530555268,1.2230009908762804;8.318615310880382,2.201737699547868,1.6733358354220453;11.814973632225653,8.332029886304667,1.8666204725140205"
523,drone_6,9.911,14.056,16.180,6.558,"13.933726185126192,3.6523864949704277,1.0507463225615954;16.034952540485964,1.942917528454407,1.0951178386206588;17.497174124530982,11.763872216138873,0.4199783260496447;17.068090350412827,16.844371963650115,0.6372712134325702;18.482330062606486,1.1558684322173414,0.25014531113163263;11.743353306425638,5.8560701316921255,0.32126959151478024;18.779266488654596,16.81731122282065,0.3251057745985383;10.283306618410856,4.528364418486804,0.4331410115836495;18.258289751235278,8.236863591739628,0.3909569637956779;9.604634104899336,12.52895660867896,0.8943906053412316;2.7164184376623757,12.373902218384528,1.0066583646256935;7.139710539791695,4.719513347137884,0.2322056230644912;5.921024857698968,14.18644868342182,0.3058955588079286;8.012807201750775,9.650844549001425,1.2050682520205385;17.21434773402169,2.8815077148226225,1.067086644915604;4.451287352591554,19.374310345172717,0.3723559462338167;7.802928869029286,11.640376392698645,0.38678972616338636;14.189681151724272,10.099171417333487,0.8684733306328782;0.9128760750980733,12.99834200381073,0.6855903482912118;7.318442923539575,10.802663658333985,1.3238412644788986;12.438270540779822,14.893847376077286,1.1187968224652967;2.62555277301843,11.409907975693814,1.5354954334579407;10.354758840707246,6.917888204311448,0.33001191449999445;18.277876372733644,9.295317457009677,0.4242346708716307;11.769353015040918,0.7109019822697685,0.422788868131181;4.301935830056477,3.3262655148973597,2.0878651462173785;9.96385611549567,6.592311027709444,0.8210789498674411;4.344651957604267,9.894316880572095,0.31666911330703845;14.065740083133962,5.669246217339313,0.2275699841362272;12.632678438283238,15.942814051259484,0.20262851612449478;18.09314914332297,11.337585587352933,1.182546394776061;6.133156658677468,6.5195596235350255,0.7085003569779134;2.5442365601531796,5.633138746270092,1.10166687595339;9.862363087056417,6.019068916218175,0.38341459778756604;2.960886595983024,15.668988130056768,1.2592294423012715;5.136125693943875,12.44950839747727,0.32983760823224134;14.081927580761942,14.654080799953924,0.8704655710286646;17.785241072102657,13.110129180410674,0.4293150883837059;4.347269019334732,16.101544309595187,1.9876243910497717;5.165424661111334,4.20999768568971,0.28202595983314144;9.003837428314196,3.8269248208192628,0.2402743889330451;3.8703221731162527,2.5007303296040213,0.32643190043192605;12.949132413655931,17.01572565303003,0.4473777621957215;12.54974306077636,13.625909664359876,1.637308243934482;19.059643929757566,7.20005232435014,0.3763391100000615;11.668973697439343,1.805786410067054,0.337923557379206;8.137550977577556,9.903611858774308,0.36915089089010344;2.7275390717649555,5.075074641717297,1.8827764072998077;2.675270786034173,15.464587703978234,1.2846450762296118;5.855014106663755,18.680258530555268,1.2230009908762804;8.318615310880382,2.201737699547868,1.6733358354220453;11.814973632225653,8.332029886304667,1.8666204725140205"
