Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
7,drone_1,19.1763,4.8612,17.0000,17.0000,"1.005,3.403,1.097;7.999,1.739,0.835;7.936,3.556,0.276;4.533,8.600,1.515;4.917,15.011,1.094;11.437,2.129,0.309;9.695,17.302,0.762;3.735,7.546,1.195;6.167,3.620,1.149;12.311,17.956,0.665;2.146,13.493,1.019;14.001,3.029,0.613;5.680,16.322,2.407;3.620,10.917,0.942;7.206,5.973,1.852;18.362,13.748,1.172;13.079,15.997,0.696;2.861,1.564,0.259;7.920,6.930,0.913;10.115,3.789,0.454;2.871,19.827,0.213;3.851,12.192,1.101;2.812,2.965,0.383;11.617,2.920,0.220;5.139,10.670,1.000;1.154,13.299,0.264;11.131,4.121,1.303;11.760,4.013,0.800;0.309,9.421,0.243;14.192,7.282,0.830;8.999,7.494,1.210;12.253,15.350,0.453;6.632,19.146,0.771;11.674,3.499,1.735;9.647,7.621,0.630;9.252,1.324,0.692;3.915,17.834,0.477;4.380,6.497,0.413;14.890,8.358,0.676;19.705,10.992,0.219;14.784,2.423,0.465;3.328,9.520,1.042;19.790,7.529,0.301;3.936,17.470,1.297;0.289,0.709,0.463;6.956,16.700,2.252;4.933,11.758,0.335;9.706,2.675,1.272;11.588,1.718,0.329;1.030,18.570,1.248;11.676,13.755,0.265;18.041,13.088,1.291;9.520,6.089,1.205;8.572,11.944,0.416;9.127,19.762,0.399;1.411,11.503,0.665;19.005,14.381,0.988;12.659,13.601,1.048;15.377,9.752,0.693;13.497,7.577,0.861;13.798,7.052,0.661;0.644,15.052,0.745;14.746,10.689,0.401;1.221,5.962,0.760;0.544,7.204,0.232;8.200,13.184,0.354;10.172,18.177,1.686;7.479,12.288,0.382;10.935,1.371,1.593"
7,drone_2,17.8458,6.6527,17.0000,17.0000,"1.005,3.403,1.097;7.999,1.739,0.835;7.936,3.556,0.276;4.533,8.600,1.515;4.917,15.011,1.094;11.437,2.129,0.309;9.695,17.302,0.762;3.735,7.546,1.195;6.167,3.620,1.149;12.311,17.956,0.665;2.146,13.493,1.019;14.001,3.029,0.613;5.680,16.322,2.407;3.620,10.917,0.942;7.206,5.973,1.852;18.362,13.748,1.172;13.079,15.997,0.696;2.861,1.564,0.259;7.920,6.930,0.913;10.115,3.789,0.454;2.871,19.827,0.213;3.851,12.192,1.101;2.812,2.965,0.383;11.617,2.920,0.220;5.139,10.670,1.000;1.154,13.299,0.264;11.131,4.121,1.303;11.760,4.013,0.800;0.309,9.421,0.243;14.192,7.282,0.830;8.999,7.494,1.210;12.253,15.350,0.453;6.632,19.146,0.771;11.674,3.499,1.735;9.647,7.621,0.630;9.252,1.324,0.692;3.915,17.834,0.477;4.380,6.497,0.413;14.890,8.358,0.676;19.705,10.992,0.219;14.784,2.423,0.465;3.328,9.520,1.042;19.790,7.529,0.301;3.936,17.470,1.297;0.289,0.709,0.463;6.956,16.700,2.252;4.933,11.758,0.335;9.706,2.675,1.272;11.588,1.718,0.329;1.030,18.570,1.248;11.676,13.755,0.265;18.041,13.088,1.291;9.520,6.089,1.205;8.572,11.944,0.416;9.127,19.762,0.399;1.411,11.503,0.665;19.005,14.381,0.988;12.659,13.601,1.048;15.377,9.752,0.693;13.497,7.577,0.861;13.798,7.052,0.661;0.644,15.052,0.745;14.746,10.689,0.401;1.221,5.962,0.760;0.544,7.204,0.232;8.200,13.184,0.354;10.172,18.177,1.686;7.479,12.288,0.382;10.935,1.371,1.593"
7,drone_3,17.3405,4.3781,17.0000,17.0000,"1.005,3.403,1.097;7.999,1.739,0.835;7.936,3.556,0.276;4.533,8.600,1.515;4.917,15.011,1.094;11.437,2.129,0.309;9.695,17.302,0.762;3.735,7.546,1.195;6.167,3.620,1.149;12.311,17.956,0.665;2.146,13.493,1.019;14.001,3.029,0.613;5.680,16.322,2.407;3.620,10.917,0.942;7.206,5.973,1.852;18.362,13.748,1.172;13.079,15.997,0.696;2.861,1.564,0.259;7.920,6.930,0.913;10.115,3.789,0.454;2.871,19.827,0.213;3.851,12.192,1.101;2.812,2.965,0.383;11.617,2.920,0.220;5.139,10.670,1.000;1.154,13.299,0.264;11.131,4.121,1.303;11.760,4.013,0.800;0.309,9.421,0.243;14.192,7.282,0.830;8.999,7.494,1.210;12.253,15.350,0.453;6.632,19.146,0.771;11.674,3.499,1.735;9.647,7.621,0.630;9.252,1.324,0.692;3.915,17.834,0.477;4.380,6.497,0.413;14.890,8.358,0.676;19.705,10.992,0.219;14.784,2.423,0.465;3.328,9.520,1.042;19.790,7.529,0.301;3.936,17.470,1.297;0.289,0.709,0.463;6.956,16.700,2.252;4.933,11.758,0.335;9.706,2.675,1.272;11.588,1.718,0.329;1.030,18.570,1.248;11.676,13.755,0.265;18.041,13.088,1.291;9.520,6.089,1.205;8.572,11.944,0.416;9.127,19.762,0.399;1.411,11.503,0.665;19.005,14.381,0.988;12.659,13.601,1.048;15.377,9.752,0.693;13.497,7.577,0.861;13.798,7.052,0.661;0.644,15.052,0.745;14.746,10.689,0.401;1.221,5.962,0.760;0.544,7.204,0.232;8.200,13.184,0.354;10.172,18.177,1.686;7.479,12.288,0.382;10.935,1.371,1.593"
7,drone_4,18.6112,6.6651,17.0000,17.0000,"1.005,3.403,1.097;7.999,1.739,0.835;7.936,3.556,0.276;4.533,8.600,1.515;4.917,15.011,1.094;11.437,2.129,0.309;9.695,17.302,0.762;3.735,7.546,1.195;6.167,3.620,1.149;12.311,17.956,0.665;2.146,13.493,1.019;14.001,3.029,0.613;5.680,16.322,2.407;3.620,10.917,0.942;7.206,5.973,1.852;18.362,13.748,1.172;13.079,15.997,0.696;2.861,1.564,0.259;7.920,6.930,0.913;10.115,3.789,0.454;2.871,19.827,0.213;3.851,12.192,1.101;2.812,2.965,0.383;11.617,2.920,0.220;5.139,10.670,1.000;1.154,13.299,0.264;11.131,4.121,1.303;11.760,4.013,0.800;0.309,9.421,0.243;14.192,7.282,0.830;8.999,7.494,1.210;12.253,15.350,0.453;6.632,19.146,0.771;11.674,3.499,1.735;9.647,7.621,0.630;9.252,1.324,0.692;3.915,17.834,0.477;4.380,6.497,0.413;14.890,8.358,0.676;19.705,10.992,0.219;14.784,2.423,0.465;3.328,9.520,1.042;19.790,7.529,0.301;3.936,17.470,1.297;0.289,0.709,0.463;6.956,16.700,2.252;4.933,11.758,0.335;9.706,2.675,1.272;11.588,1.718,0.329;1.030,18.570,1.248;11.676,13.755,0.265;18.041,13.088,1.291;9.520,6.089,1.205;8.572,11.944,0.416;9.127,19.762,0.399;1.411,11.503,0.665;19.005,14.381,0.988;12.659,13.601,1.048;15.377,9.752,0.693;13.497,7.577,0.861;13.798,7.052,0.661;0.644,15.052,0.745;14.746,10.689,0.401;1.221,5.962,0.760;0.544,7.204,0.232;8.200,13.184,0.354;10.172,18.177,1.686;7.479,12.288,0.382;10.935,1.371,1.593"
7,drone_5,17.0720,6.3701,17.0000,17.0000,"1.005,3.403,1.097;7.999,1.739,0.835;7.936,3.556,0.276;4.533,8.600,1.515;4.917,15.011,1.094;11.437,2.129,0.309;9.695,17.302,0.762;3.735,7.546,1.195;6.167,3.620,1.149;12.311,17.956,0.665;2.146,13.493,1.019;14.001,3.029,0.613;5.680,16.322,2.407;3.620,10.917,0.942;7.206,5.973,1.852;18.362,13.748,1.172;13.079,15.997,0.696;2.861,1.564,0.259;7.920,6.930,0.913;10.115,3.789,0.454;2.871,19.827,0.213;3.851,12.192,1.101;2.812,2.965,0.383;11.617,2.920,0.220;5.139,10.670,1.000;1.154,13.299,0.264;11.131,4.121,1.303;11.760,4.013,0.800;0.309,9.421,0.243;14.192,7.282,0.830;8.999,7.494,1.210;12.253,15.350,0.453;6.632,19.146,0.771;11.674,3.499,1.735;9.647,7.621,0.630;9.252,1.324,0.692;3.915,17.834,0.477;4.380,6.497,0.413;14.890,8.358,0.676;19.705,10.992,0.219;14.784,2.423,0.465;3.328,9.520,1.042;19.790,7.529,0.301;3.936,17.470,1.297;0.289,0.709,0.463;6.956,16.700,2.252;4.933,11.758,0.335;9.706,2.675,1.272;11.588,1.718,0.329;1.030,18.570,1.248;11.676,13.755,0.265;18.041,13.088,1.291;9.520,6.089,1.205;8.572,11.944,0.416;9.127,19.762,0.399;1.411,11.503,0.665;19.005,14.381,0.988;12.659,13.601,1.048;15.377,9.752,0.693;13.497,7.577,0.861;13.798,7.052,0.661;0.644,15.052,0.745;14.746,10.689,0.401;1.221,5.962,0.760;0.544,7.204,0.232;8.200,13.184,0.354;10.172,18.177,1.686;7.479,12.288,0.382;10.935,1.371,1.593"
7,drone_6,18.0125,5.6262,17.0000,17.0000,"1.005,3.403,1.097;7.999,1.739,0.835;7.936,3.556,0.276;4.533,8.600,1.515;4.917,15.011,1.094;11.437,2.129,0.309;9.695,17.302,0.762;3.735,7.546,1.195;6.167,3.620,1.149;12.311,17.956,0.665;2.146,13.493,1.019;14.001,3.029,0.613;5.680,16.322,2.407;3.620,10.917,0.942;7.206,5.973,1.852;18.362,13.748,1.172;13.079,15.997,0.696;2.861,1.564,0.259;7.920,6.930,0.913;10.115,3.789,0.454;2.871,19.827,0.213;3.851,12.192,1.101;2.812,2.965,0.383;11.617,2.920,0.220;5.139,10.670,1.000;1.154,13.299,0.264;11.131,4.121,1.303;11.760,4.013,0.800;0.309,9.421,0.243;14.192,7.282,0.830;8.999,7.494,1.210;12.253,15.350,0.453;6.632,19.146,0.771;11.674,3.499,1.735;9.647,7.621,0.630;9.252,1.324,0.692;3.915,17.834,0.477;4.380,6.497,0.413;14.890,8.358,0.676;19.705,10.992,0.219;14.784,2.423,0.465;3.328,9.520,1.042;19.790,7.529,0.301;3.936,17.470,1.297;0.289,0.709,0.463;6.956,16.700,2.252;4.933,11.758,0.335;9.706,2.675,1.272;11.588,1.718,0.329;1.030,18.570,1.248;11.676,13.755,0.265;18.041,13.088,1.291;9.520,6.089,1.205;8.572,11.944,0.416;9.127,19.762,0.399;1.411,11.503,0.665;19.005,14.381,0.988;12.659,13.601,1.048;15.377,9.752,0.693;13.497,7.577,0.861;13.798,7.052,0.661;0.644,15.052,0.745;14.746,10.689,0.401;1.221,5.962,0.760;0.544,7.204,0.232;8.200,13.184,0.354;10.172,18.177,1.686;7.479,12.288,0.382;10.935,1.371,1.593"
7,drone_7,16.8472,5.1064,17.0000,17.0000,"1.005,3.403,1.097;7.999,1.739,0.835;7.936,3.556,0.276;4.533,8.600,1.515;4.917,15.011,1.094;11.437,2.129,0.309;9.695,17.302,0.762;3.735,7.546,1.195;6.167,3.620,1.149;12.311,17.956,0.665;2.146,13.493,1.019;14.001,3.029,0.613;5.680,16.322,2.407;3.620,10.917,0.942;7.206,5.973,1.852;18.362,13.748,1.172;13.079,15.997,0.696;2.861,1.564,0.259;7.920,6.930,0.913;10.115,3.789,0.454;2.871,19.827,0.213;3.851,12.192,1.101;2.812,2.965,0.383;11.617,2.920,0.220;5.139,10.670,1.000;1.154,13.299,0.264;11.131,4.121,1.303;11.760,4.013,0.800;0.309,9.421,0.243;14.192,7.282,0.830;8.999,7.494,1.210;12.253,15.350,0.453;6.632,19.146,0.771;11.674,3.499,1.735;9.647,7.621,0.630;9.252,1.324,0.692;3.915,17.834,0.477;4.380,6.497,0.413;14.890,8.358,0.676;19.705,10.992,0.219;14.784,2.423,0.465;3.328,9.520,1.042;19.790,7.529,0.301;3.936,17.470,1.297;0.289,0.709,0.463;6.956,16.700,2.252;4.933,11.758,0.335;9.706,2.675,1.272;11.588,1.718,0.329;1.030,18.570,1.248;11.676,13.755,0.265;18.041,13.088,1.291;9.520,6.089,1.205;8.572,11.944,0.416;9.127,19.762,0.399;1.411,11.503,0.665;19.005,14.381,0.988;12.659,13.601,1.048;15.377,9.752,0.693;13.497,7.577,0.861;13.798,7.052,0.661;0.644,15.052,0.745;14.746,10.689,0.401;1.221,5.962,0.760;0.544,7.204,0.232;8.200,13.184,0.354;10.172,18.177,1.686;7.479,12.288,0.382;10.935,1.371,1.593"
7,drone_8,19.0513,3.9662,17.0000,17.0000,"1.005,3.403,1.097;7.999,1.739,0.835;7.936,3.556,0.276;4.533,8.600,1.515;4.917,15.011,1.094;11.437,2.129,0.309;9.695,17.302,0.762;3.735,7.546,1.195;6.167,3.620,1.149;12.311,17.956,0.665;2.146,13.493,1.019;14.001,3.029,0.613;5.680,16.322,2.407;3.620,10.917,0.942;7.206,5.973,1.852;18.362,13.748,1.172;13.079,15.997,0.696;2.861,1.564,0.259;7.920,6.930,0.913;10.115,3.789,0.454;2.871,19.827,0.213;3.851,12.192,1.101;2.812,2.965,0.383;11.617,2.920,0.220;5.139,10.670,1.000;1.154,13.299,0.264;11.131,4.121,1.303;11.760,4.013,0.800;0.309,9.421,0.243;14.192,7.282,0.830;8.999,7.494,1.210;12.253,15.350,0.453;6.632,19.146,0.771;11.674,3.499,1.735;9.647,7.621,0.630;9.252,1.324,0.692;3.915,17.834,0.477;4.380,6.497,0.413;14.890,8.358,0.676;19.705,10.992,0.219;14.784,2.423,0.465;3.328,9.520,1.042;19.790,7.529,0.301;3.936,17.470,1.297;0.289,0.709,0.463;6.956,16.700,2.252;4.933,11.758,0.335;9.706,2.675,1.272;11.588,1.718,0.329;1.030,18.570,1.248;11.676,13.755,0.265;18.041,13.088,1.291;9.520,6.089,1.205;8.572,11.944,0.416;9.127,19.762,0.399;1.411,11.503,0.665;19.005,14.381,0.988;12.659,13.601,1.048;15.377,9.752,0.693;13.497,7.577,0.861;13.798,7.052,0.661;0.644,15.052,0.745;14.746,10.689,0.401;1.221,5.962,0.760;0.544,7.204,0.232;8.200,13.184,0.354;10.172,18.177,1.686;7.479,12.288,0.382;10.935,1.371,1.593"
7,drone_9,18.8585,5.6234,17.0000,17.0000,"1.005,3.403,1.097;7.999,1.739,0.835;7.936,3.556,0.276;4.533,8.600,1.515;4.917,15.011,1.094;11.437,2.129,0.309;9.695,17.302,0.762;3.735,7.546,1.195;6.167,3.620,1.149;12.311,17.956,0.665;2.146,13.493,1.019;14.001,3.029,0.613;5.680,16.322,2.407;3.620,10.917,0.942;7.206,5.973,1.852;18.362,13.748,1.172;13.079,15.997,0.696;2.861,1.564,0.259;7.920,6.930,0.913;10.115,3.789,0.454;2.871,19.827,0.213;3.851,12.192,1.101;2.812,2.965,0.383;11.617,2.920,0.220;5.139,10.670,1.000;1.154,13.299,0.264;11.131,4.121,1.303;11.760,4.013,0.800;0.309,9.421,0.243;14.192,7.282,0.830;8.999,7.494,1.210;12.253,15.350,0.453;6.632,19.146,0.771;11.674,3.499,1.735;9.647,7.621,0.630;9.252,1.324,0.692;3.915,17.834,0.477;4.380,6.497,0.413;14.890,8.358,0.676;19.705,10.992,0.219;14.784,2.423,0.465;3.328,9.520,1.042;19.790,7.529,0.301;3.936,17.470,1.297;0.289,0.709,0.463;6.956,16.700,2.252;4.933,11.758,0.335;9.706,2.675,1.272;11.588,1.718,0.329;1.030,18.570,1.248;11.676,13.755,0.265;18.041,13.088,1.291;9.520,6.089,1.205;8.572,11.944,0.416;9.127,19.762,0.399;1.411,11.503,0.665;19.005,14.381,0.988;12.659,13.601,1.048;15.377,9.752,0.693;13.497,7.577,0.861;13.798,7.052,0.661;0.644,15.052,0.745;14.746,10.689,0.401;1.221,5.962,0.760;0.544,7.204,0.232;8.200,13.184,0.354;10.172,18.177,1.686;7.479,12.288,0.382;10.935,1.371,1.593"
8,drone_0,18.3030,4.3489,17.0000,17.0000,"1.005,3.403,1.097;7.999,1.739,0.835;7.936,3.556,0.276;4.533,8.600,1.515;4.917,15.011,1.094;11.437,2.129,0.309;9.695,17.302,0.762;3.735,7.546,1.195;6.167,3.620,1.149;12.311,17.956,0.665;2.146,13.493,1.019;14.001,3.029,0.613;5.680,16.322,2.407;3.620,10.917,0.942;7.206,5.973,1.852;18.362,13.748,1.172;13.079,15.997,0.696;2.861,1.564,0.259;7.920,6.930,0.913;10.115,3.789,0.454;2.871,19.827,0.213;3.851,12.192,1.101;2.812,2.965,0.383;11.617,2.920,0.220;5.139,10.670,1.000;1.154,13.299,0.264;11.131,4.121,1.303;11.760,4.013,0.800;0.309,9.421,0.243;14.192,7.282,0.830;8.999,7.494,1.210;12.253,15.350,0.453;6.632,19.146,0.771;11.674,3.499,1.735;9.647,7.621,0.630;9.252,1.324,0.692;3.915,17.834,0.477;4.380,6.497,0.413;14.890,8.358,0.676;19.705,10.992,0.219;14.784,2.423,0.465;3.328,9.520,1.042;19.790,7.529,0.301;3.936,17.470,1.297;0.289,0.709,0.463;6.956,16.700,2.252;4.933,11.758,0.335;9.706,2.675,1.272;11.588,1.718,0.329;1.030,18.570,1.248;11.676,13.755,0.265;18.041,13.088,1.291;9.520,6.089,1.205;8.572,11.944,0.416;9.127,19.762,0.399;1.411,11.503,0.665;19.005,14.381,0.988;12.659,13.601,1.048;15.377,9.752,0.693;13.497,7.577,0.861;13.798,7.052,0.661;0.644,15.052,0.745;14.746,10.689,0.401;1.221,5.962,0.760;0.544,7.204,0.232;8.200,13.184,0.354;10.172,18.177,1.686;7.479,12.288,0.382;10.935,1.371,1.593"
8,drone_1,19.3347,4.9833,17.0000,17.0000,"1.005,3.403,1.097;7.999,1.739,0.835;7.936,3.556,0.276;4.533,8.600,1.515;4.917,15.011,1.094;11.437,2.129,0.309;9.695,17.302,0.762;3.735,7.546,1.195;6.167,3.620,1.149;12.311,17.956,0.665;2.146,13.493,1.019;14.001,3.029,0.613;5.680,16.322,2.407;3.620,10.917,0.942;7.206,5.973,1.852;18.362,13.748,1.172;13.079,15.997,0.696;2.861,1.564,0.259;7.920,6.930,0.913;10.115,3.789,0.454;2.871,19.827,0.213;3.851,12.192,1.101;2.812,2.965,0.383;11.617,2.920,0.220;5.139,10.670,1.000;1.154,13.299,0.264;11.131,4.121,1.303;11.760,4.013,0.800;0.309,9.421,0.243;14.192,7.282,0.830;8.999,7.494,1.210;12.253,15.350,0.453;6.632,19.146,0.771;11.674,3.499,1.735;9.647,7.621,0.630;9.252,1.324,0.692;3.915,17.834,0.477;4.380,6.497,0.413;14.890,8.358,0.676;19.705,10.992,0.219;14.784,2.423,0.465;3.328,9.520,1.042;19.790,7.529,0.301;3.936,17.470,1.297;0.289,0.709,0.463;6.956,16.700,2.252;4.933,11.758,0.335;9.706,2.675,1.272;11.588,1.718,0.329;1.030,18.570,1.248;11.676,13.755,0.265;18.041,13.088,1.291;9.520,6.089,1.205;8.572,11.944,0.416;9.127,19.762,0.399;1.411,11.503,0.665;19.005,14.381,0.988;12.659,13.601,1.048;15.377,9.752,0.693;13.497,7.577,0.861;13.798,7.052,0.661;0.644,15.052,0.745;14.746,10.689,0.401;1.221,5.962,0.760;0.544,7.204,0.232;8.200,13.184,0.354;10.172,18.177,1.686;7.479,12.288,0.382;10.935,1.371,1.593"
8,drone_2,17.9786,6.8023,17.0000,17.0000,"1.005,3.403,1.097;7.999,1.739,0.835;7.936,3.556,0.276;4.533,8.600,1.515;4.917,15.011,1.094;11.437,2.129,0.309;9.695,17.302,0.762;3.735,7.546,1.195;6.167,3.620,1.149;12.311,17.956,0.665;2.146,13.493,1.019;14.001,3.029,0.613;5.680,16.322,2.407;3.620,10.917,0.942;7.206,5.973,1.852;18.362,13.748,1.172;13.079,15.997,0.696;2.861,1.564,0.259;7.920,6.930,0.913;10.115,3.789,0.454;2.871,19.827,0.213;3.851,12.192,1.101;2.812,2.965,0.383;11.617,2.920,0.220;5.139,10.670,1.000;1.154,13.299,0.264;11.131,4.121,1.303;11.760,4.013,0.800;0.309,9.421,0.243;14.192,7.282,0.830;8.999,7.494,1.210;12.253,15.350,0.453;6.632,19.146,0.771;11.674,3.499,1.735;9.647,7.621,0.630;9.252,1.324,0.692;3.915,17.834,0.477;4.380,6.497,0.413;14.890,8.358,0.676;19.705,10.992,0.219;14.784,2.423,0.465;3.328,9.520,1.042;19.790,7.529,0.301;3.936,17.470,1.297;0.289,0.709,0.463;6.956,16.700,2.252;4.933,11.758,0.335;9.706,2.675,1.272;11.588,1.718,0.329;1.030,18.570,1.248;11.676,13.755,0.265;18.041,13.088,1.291;9.520,6.089,1.205;8.572,11.944,0.416;9.127,19.762,0.399;1.411,11.503,0.665;19.005,14.381,0.988;12.659,13.601,1.048;15.377,9.752,0.693;13.497,7.577,0.861;13.798,7.052,0.661;0.644,15.052,0.745;14.746,10.689,0.401;1.221,5.962,0.760;0.544,7.204,0.232;8.200,13.184,0.354;10.172,18.177,1.686;7.479,12.288,0.382;10.935,1.371,1.593"
8,drone_3,17.5202,4.4659,17.0000,17.0000,"1.005,3.403,1.097;7.999,1.739,0.835;7.936,3.556,0.276;4.533,8.600,1.515;4.917,15.011,1.094;11.437,2.129,0.309;9.695,17.302,0.762;3.735,7.546,1.195;6.167,3.620,1.149;12.311,17.956,0.665;2.146,13.493,1.019;14.001,3.029,0.613;5.680,16.322,2.407;3.620,10.917,0.942;7.206,5.973,1.852;18.362,13.748,1.172;13.079,15.997,0.696;2.861,1.564,0.259;7.920,6.930,0.913;10.115,3.789,0.454;2.871,19.827,0.213;3.851,12.192,1.101;2.812,2.965,0.383;11.617,2.920,0.220;5.139,10.670,1.000;1.154,13.299,0.264;11.131,4.121,1.303;11.760,4.013,0.800;0.309,9.421,0.243;14.192,7.282,0.830;8.999,7.494,1.210;12.253,15.350,0.453;6.632,19.146,0.771;11.674,3.499,1.735;9.647,7.621,0.630;9.252,1.324,0.692;3.915,17.834,0.477;4.380,6.497,0.413;14.890,8.358,0.676;19.705,10.992,0.219;14.784,2.423,0.465;3.328,9.520,1.042;19.790,7.529,0.301;3.936,17.470,1.297;0.289,0.709,0.463;6.956,16.700,2.252;4.933,11.758,0.335;9.706,2.675,1.272;11.588,1.718,0.329;1.030,18.570,1.248;11.676,13.755,0.265;18.041,13.088,1.291;9.520,6.089,1.205;8.572,11.944,0.416;9.127,19.762,0.399;1.411,11.503,0.665;19.005,14.381,0.988;12.659,13.601,1.048;15.377,9.752,0.693;13.497,7.577,0.861;13.798,7.052,0.661;0.644,15.052,0.745;14.746,10.689,0.401;1.221,5.962,0.760;0.544,7.204,0.232;8.200,13.184,0.354;10.172,18.177,1.686;7.479,12.288,0.382;10.935,1.371,1.593"
8,drone_4,18.7172,6.8347,17.0000,17.0000,"1.005,3.403,1.097;7.999,1.739,0.835;7.936,3.556,0.276;4.533,8.600,1.515;4.917,15.011,1.094;11.437,2.129,0.309;9.695,17.302,0.762;3.735,7.546,1.195;6.167,3.620,1.149;12.311,17.956,0.665;2.146,13.493,1.019;14.001,3.029,0.613;5.680,16.322,2.407;3.620,10.917,0.942;7.206,5.973,1.852;18.362,13.748,1.172;13.079,15.997,0.696;2.861,1.564,0.259;7.920,6.930,0.913;10.115,3.789,0.454;2.871,19.827,0.213;3.851,12.192,1.101;2.812,2.965,0.383;11.617,2.920,0.220;5.139,10.670,1.000;1.154,13.299,0.264;11.131,4.121,1.303;11.760,4.013,0.800;0.309,9.421,0.243;14.192,7.282,0.830;8.999,7.494,1.210;12.253,15.350,0.453;6.632,19.146,0.771;11.674,3.499,1.735;9.647,7.621,0.630;9.252,1.324,0.692;3.915,17.834,0.477;4.380,6.497,0.413;14.890,8.358,0.676;19.705,10.992,0.219;14.784,2.423,0.465;3.328,9.520,1.042;19.790,7.529,0.301;3.936,17.470,1.297;0.289,0.709,0.463;6.956,16.700,2.252;4.933,11.758,0.335;9.706,2.675,1.272;11.588,1.718,0.329;1.030,18.570,1.248;11.676,13.755,0.265;18.041,13.088,1.291;9.520,6.089,1.205;8.572,11.944,0.416;9.127,19.762,0.399;1.411,11.503,0.665;19.005,14.381,0.988;12.659,13.601,1.048;15.377,9.752,0.693;13.497,7.577,0.861;13.798,7.052,0.661;0.644,15.052,0.745;14.746,10.689,0.401;1.221,5.962,0.760;0.544,7.204,0.232;8.200,13.184,0.354;10.172,18.177,1.686;7.479,12.288,0.382;10.935,1.371,1.593"
8,drone_5,17.1737,6.5423,17.0000,17.0000,"1.005,3.403,1.097;7.999,1.739,0.835;7.936,3.556,0.276;4.533,8.600,1.515;4.917,15.011,1.094;11.437,2.129,0.309;9.695,17.302,0.762;3.735,7.546,1.195;6.167,3.620,1.149;12.311,17.956,0.665;2.146,13.493,1.019;14.001,3.029,0.613;5.680,16.322,2.407;3.620,10.917,0.942;7.206,5.973,1.852;18.362,13.748,1.172;13.079,15.997,0.696;2.861,1.564,0.259;7.920,6.930,0.913;10.115,3.789,0.454;2.871,19.827,0.213;3.851,12.192,1.101;2.812,2.965,0.383;11.617,2.920,0.220;5.139,10.670,1.000;1.154,13.299,0.264;11.131,4.121,1.303;11.760,4.013,0.800;0.309,9.421,0.243;14.192,7.282,0.830;8.999,7.494,1.210;12.253,15.350,0.453;6.632,19.146,0.771;11.674,3.499,1.735;9.647,7.621,0.630;9.252,1.324,0.692;3.915,17.834,0.477;4.380,6.497,0.413;14.890,8.358,0.676;19.705,10.992,0.219;14.784,2.423,0.465;3.328,9.520,1.042;19.790,7.529,0.301;3.936,17.470,1.297;0.289,0.709,0.463;6.956,16.700,2.252;4.933,11.758,0.335;9.706,2.675,1.272;11.588,1.718,0.329;1.030,18.570,1.248;11.676,13.755,0.265;18.041,13.088,1.291;9.520,6.089,1.205;8.572,11.944,0.416;9.127,19.762,0.399;1.411,11.503,0.665;19.005,14.381,0.988;12.659,13.601,1.048;15.377,9.752,0.693;13.497,7.577,0.861;13.798,7.052,0.661;0.644,15.052,0.745;14.746,10.689,0.401;1.221,5.962,0.760;0.544,7.204,0.232;8.200,13.184,0.354;10.172,18.177,1.686;7.479,12.288,0.382;10.935,1.371,1.593"
8,drone_6,18.1685,5.7513,17.0000,17.0000,"1.005,3.403,1.097;7.999,1.739,0.835;7.936,3.556,0.276;4.533,8.600,1.515;4.917,15.011,1.094;11.437,2.129,0.309;9.695,17.302,0.762;3.735,7.546,1.195;6.167,3.620,1.149;12.311,17.956,0.665;2.146,13.493,1.019;14.001,3.029,0.613;5.680,16.322,2.407;3.620,10.917,0.942;7.206,5.973,1.852;18.362,13.748,1.172;13.079,15.997,0.696;2.861,1.564,0.259;7.920,6.930,0.913;10.115,3.789,0.454;2.871,19.827,0.213;3.851,12.192,1.101;2.812,2.965,0.383;11.617,2.920,0.220;5.139,10.670,1.000;1.154,13.299,0.264;11.131,4.121,1.303;11.760,4.013,0.800;0.309,9.421,0.243;14.192,7.282,0.830;8.999,7.494,1.210;12.253,15.350,0.453;6.632,19.146,0.771;11.674,3.499,1.735;9.647,7.621,0.630;9.252,1.324,0.692;3.915,17.834,0.477;4.380,6.497,0.413;14.890,8.358,0.676;19.705,10.992,0.219;14.784,2.423,0.465;3.328,9.520,1.042;19.790,7.529,0.301;3.936,17.470,1.297;0.289,0.709,0.463;6.956,16.700,2.252;4.933,11.758,0.335;9.706,2.675,1.272;11.588,1.718,0.329;1.030,18.570,1.248;11.676,13.755,0.265;18.041,13.088,1.291;9.520,6.089,1.205;8.572,11.944,0.416;9.127,19.762,0.399;1.411,11.503,0.665;19.005,14.381,0.988;12.659,13.601,1.048;15.377,9.752,0.693;13.497,7.577,0.861;13.798,7.052,0.661;0.644,15.052,0.745;14.746,10.689,0.401;1.221,5.962,0.760;0.544,7.204,0.232;8.200,13.184,0.354;10.172,18.177,1.686;7.479,12.288,0.382;10.935,1.371,1.593"
