Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
78,drone_5,11.232,11.967,4.050,7.844,"12.229944858084071,17.523250105544054,1.1325082897828396;14.890935504640188,3.040414352527721,1.9707537065957994;8.432256834506838,9.762826840643335,2.465205190171681;11.543727621658759,3.282816948393872,1.0617468991395467;13.038432551265439,14.399503646153663,0.3909118783873299;6.970738118315213,3.397857147923142,0.20196674815861307;18.607085353905756,14.544561375355748,0.33916206177277786;5.246726556696297,12.010570272278905,2.3331165890549213;18.888251443499907,5.571609262841809,0.4195270158863597;11.04333188328597,8.575522418906136,0.21394151088953542;10.913720312428923,3.9873051962029793,1.6786502066659759;6.770555642998499,11.176047845127508,1.0554584118292583;9.09228140675742,8.633438482919628,1.3258566816604351;4.784707774066795,4.809818426744154,0.4910618973015362;16.207263938588795,9.440453371421315,1.8636019677221036;7.699572587353693,7.040699746062745,1.2970220267274604;12.52514573379218,1.7533432708753462,1.376259536592314;6.894082629974028,12.819024354052202,2.4047883123157696;6.0478798665827975,5.3796995355808,0.6319517086135095;17.29042867176818,12.050677012208071,0.29683755892631936;13.255370080432405,7.288600203564046,2.176296297752661;4.425390953675176,3.238268381172089,1.1553791556663449;10.056741775843888,12.806787441708268,0.26659265787558384;1.2106536309397307,10.075379222845676,0.4655242298261685;11.962311090821888,3.388106129179748,0.9925454197760409"
78,drone_6,11.463,10.415,4.050,7.844,"12.229944858084071,17.523250105544054,1.1325082897828396;14.890935504640188,3.040414352527721,1.9707537065957994;8.432256834506838,9.762826840643335,2.465205190171681;11.543727621658759,3.282816948393872,1.0617468991395467;13.038432551265439,14.399503646153663,0.3909118783873299;6.970738118315213,3.397857147923142,0.20196674815861307;18.607085353905756,14.544561375355748,0.33916206177277786;5.246726556696297,12.010570272278905,2.3331165890549213;18.888251443499907,5.571609262841809,0.4195270158863597;11.04333188328597,8.575522418906136,0.21394151088953542;10.913720312428923,3.9873051962029793,1.6786502066659759;6.770555642998499,11.176047845127508,1.0554584118292583;9.09228140675742,8.633438482919628,1.3258566816604351;4.784707774066795,4.809818426744154,0.4910618973015362;16.207263938588795,9.440453371421315,1.8636019677221036;7.699572587353693,7.040699746062745,1.2970220267274604;12.52514573379218,1.7533432708753462,1.376259536592314;6.894082629974028,12.819024354052202,2.4047883123157696;6.0478798665827975,5.3796995355808,0.6319517086135095;17.29042867176818,12.050677012208071,0.29683755892631936;13.255370080432405,7.288600203564046,2.176296297752661;4.425390953675176,3.238268381172089,1.1553791556663449;10.056741775843888,12.806787441708268,0.26659265787558384;1.2106536309397307,10.075379222845676,0.4655242298261685;11.962311090821888,3.388106129179748,0.9925454197760409"
78,drone_8,11.957,10.930,4.050,7.844,"12.229944858084071,17.523250105544054,1.1325082897828396;14.890935504640188,3.040414352527721,1.9707537065957994;8.432256834506838,9.762826840643335,2.465205190171681;11.543727621658759,3.282816948393872,1.0617468991395467;13.038432551265439,14.399503646153663,0.3909118783873299;6.970738118315213,3.397857147923142,0.20196674815861307;18.607085353905756,14.544561375355748,0.33916206177277786;5.246726556696297,12.010570272278905,2.3331165890549213;18.888251443499907,5.571609262841809,0.4195270158863597;11.04333188328597,8.575522418906136,0.21394151088953542;10.913720312428923,3.9873051962029793,1.6786502066659759;6.770555642998499,11.176047845127508,1.0554584118292583;9.09228140675742,8.633438482919628,1.3258566816604351;4.784707774066795,4.809818426744154,0.4910618973015362;16.207263938588795,9.440453371421315,1.8636019677221036;7.699572587353693,7.040699746062745,1.2970220267274604;12.52514573379218,1.7533432708753462,1.376259536592314;6.894082629974028,12.819024354052202,2.4047883123157696;6.0478798665827975,5.3796995355808,0.6319517086135095;17.29042867176818,12.050677012208071,0.29683755892631936;13.255370080432405,7.288600203564046,2.176296297752661;4.425390953675176,3.238268381172089,1.1553791556663449;10.056741775843888,12.806787441708268,0.26659265787558384;1.2106536309397307,10.075379222845676,0.4655242298261685;11.962311090821888,3.388106129179748,0.9925454197760409"
78,drone_9,11.010,11.245,4.050,7.844,"12.229944858084071,17.523250105544054,1.1325082897828396;14.890935504640188,3.040414352527721,1.9707537065957994;8.432256834506838,9.762826840643335,2.465205190171681;11.543727621658759,3.282816948393872,1.0617468991395467;13.038432551265439,14.399503646153663,0.3909118783873299;6.970738118315213,3.397857147923142,0.20196674815861307;18.607085353905756,14.544561375355748,0.33916206177277786;5.246726556696297,12.010570272278905,2.3331165890549213;18.888251443499907,5.571609262841809,0.4195270158863597;11.04333188328597,8.575522418906136,0.21394151088953542;10.913720312428923,3.9873051962029793,1.6786502066659759;6.770555642998499,11.176047845127508,1.0554584118292583;9.09228140675742,8.633438482919628,1.3258566816604351;4.784707774066795,4.809818426744154,0.4910618973015362;16.207263938588795,9.440453371421315,1.8636019677221036;7.699572587353693,7.040699746062745,1.2970220267274604;12.52514573379218,1.7533432708753462,1.376259536592314;6.894082629974028,12.819024354052202,2.4047883123157696;6.0478798665827975,5.3796995355808,0.6319517086135095;17.29042867176818,12.050677012208071,0.29683755892631936;13.255370080432405,7.288600203564046,2.176296297752661;4.425390953675176,3.238268381172089,1.1553791556663449;10.056741775843888,12.806787441708268,0.26659265787558384;1.2106536309397307,10.075379222845676,0.4655242298261685;11.962311090821888,3.388106129179748,0.9925454197760409"
79,drone_0,11.681,9.632,4.050,7.844,"12.229944858084071,17.523250105544054,1.1325082897828396;14.890935504640188,3.040414352527721,1.9707537065957994;8.432256834506838,9.762826840643335,2.465205190171681;11.543727621658759,3.282816948393872,1.0617468991395467;13.038432551265439,14.399503646153663,0.3909118783873299;6.970738118315213,3.397857147923142,0.20196674815861307;18.607085353905756,14.544561375355748,0.33916206177277786;5.246726556696297,12.010570272278905,2.3331165890549213;18.888251443499907,5.571609262841809,0.4195270158863597;11.04333188328597,8.575522418906136,0.21394151088953542;10.913720312428923,3.9873051962029793,1.6786502066659759;6.770555642998499,11.176047845127508,1.0554584118292583;9.09228140675742,8.633438482919628,1.3258566816604351;4.784707774066795,4.809818426744154,0.4910618973015362;16.207263938588795,9.440453371421315,1.8636019677221036;7.699572587353693,7.040699746062745,1.2970220267274604;12.52514573379218,1.7533432708753462,1.376259536592314;6.894082629974028,12.819024354052202,2.4047883123157696;6.0478798665827975,5.3796995355808,0.6319517086135095;17.29042867176818,12.050677012208071,0.29683755892631936;13.255370080432405,7.288600203564046,2.176296297752661;4.425390953675176,3.238268381172089,1.1553791556663449;10.056741775843888,12.806787441708268,0.26659265787558384;1.2106536309397307,10.075379222845676,0.4655242298261685;11.962311090821888,3.388106129179748,0.9925454197760409"
79,drone_1,16.190,6.209,4.050,7.844,"12.229944858084071,17.523250105544054,1.1325082897828396;14.890935504640188,3.040414352527721,1.9707537065957994;8.432256834506838,9.762826840643335,2.465205190171681;11.543727621658759,3.282816948393872,1.0617468991395467;13.038432551265439,14.399503646153663,0.3909118783873299;6.970738118315213,3.397857147923142,0.20196674815861307;18.607085353905756,14.544561375355748,0.33916206177277786;5.246726556696297,12.010570272278905,2.3331165890549213;18.888251443499907,5.571609262841809,0.4195270158863597;11.04333188328597,8.575522418906136,0.21394151088953542;10.913720312428923,3.9873051962029793,1.6786502066659759;6.770555642998499,11.176047845127508,1.0554584118292583;9.09228140675742,8.633438482919628,1.3258566816604351;4.784707774066795,4.809818426744154,0.4910618973015362;16.207263938588795,9.440453371421315,1.8636019677221036;7.699572587353693,7.040699746062745,1.2970220267274604;12.52514573379218,1.7533432708753462,1.376259536592314;6.894082629974028,12.819024354052202,2.4047883123157696;6.0478798665827975,5.3796995355808,0.6319517086135095;17.29042867176818,12.050677012208071,0.29683755892631936;13.255370080432405,7.288600203564046,2.176296297752661;4.425390953675176,3.238268381172089,1.1553791556663449;10.056741775843888,12.806787441708268,0.26659265787558384;1.2106536309397307,10.075379222845676,0.4655242298261685;11.962311090821888,3.388106129179748,0.9925454197760409"
79,drone_3,15.274,5.546,4.050,7.844,"12.229944858084071,17.523250105544054,1.1325082897828396;14.890935504640188,3.040414352527721,1.9707537065957994;8.432256834506838,9.762826840643335,2.465205190171681;11.543727621658759,3.282816948393872,1.0617468991395467;13.038432551265439,14.399503646153663,0.3909118783873299;6.970738118315213,3.397857147923142,0.20196674815861307;18.607085353905756,14.544561375355748,0.33916206177277786;5.246726556696297,12.010570272278905,2.3331165890549213;18.888251443499907,5.571609262841809,0.4195270158863597;11.04333188328597,8.575522418906136,0.21394151088953542;10.913720312428923,3.9873051962029793,1.6786502066659759;6.770555642998499,11.176047845127508,1.0554584118292583;9.09228140675742,8.633438482919628,1.3258566816604351;4.784707774066795,4.809818426744154,0.4910618973015362;16.207263938588795,9.440453371421315,1.8636019677221036;7.699572587353693,7.040699746062745,1.2970220267274604;12.52514573379218,1.7533432708753462,1.376259536592314;6.894082629974028,12.819024354052202,2.4047883123157696;6.0478798665827975,5.3796995355808,0.6319517086135095;17.29042867176818,12.050677012208071,0.29683755892631936;13.255370080432405,7.288600203564046,2.176296297752661;4.425390953675176,3.238268381172089,1.1553791556663449;10.056741775843888,12.806787441708268,0.26659265787558384;1.2106536309397307,10.075379222845676,0.4655242298261685;11.962311090821888,3.388106129179748,0.9925454197760409"
79,drone_4,10.359,12.133,4.050,7.844,"12.229944858084071,17.523250105544054,1.1325082897828396;14.890935504640188,3.040414352527721,1.9707537065957994;8.432256834506838,9.762826840643335,2.465205190171681;11.543727621658759,3.282816948393872,1.0617468991395467;13.038432551265439,14.399503646153663,0.3909118783873299;6.970738118315213,3.397857147923142,0.20196674815861307;18.607085353905756,14.544561375355748,0.33916206177277786;5.246726556696297,12.010570272278905,2.3331165890549213;18.888251443499907,5.571609262841809,0.4195270158863597;11.04333188328597,8.575522418906136,0.21394151088953542;10.913720312428923,3.9873051962029793,1.6786502066659759;6.770555642998499,11.176047845127508,1.0554584118292583;9.09228140675742,8.633438482919628,1.3258566816604351;4.784707774066795,4.809818426744154,0.4910618973015362;16.207263938588795,9.440453371421315,1.8636019677221036;7.699572587353693,7.040699746062745,1.2970220267274604;12.52514573379218,1.7533432708753462,1.376259536592314;6.894082629974028,12.819024354052202,2.4047883123157696;6.0478798665827975,5.3796995355808,0.6319517086135095;17.29042867176818,12.050677012208071,0.29683755892631936;13.255370080432405,7.288600203564046,2.176296297752661;4.425390953675176,3.238268381172089,1.1553791556663449;10.056741775843888,12.806787441708268,0.26659265787558384;1.2106536309397307,10.075379222845676,0.4655242298261685;11.962311090821888,3.388106129179748,0.9925454197760409"
79,drone_5,11.369,12.024,4.050,7.844,"12.229944858084071,17.523250105544054,1.1325082897828396;14.890935504640188,3.040414352527721,1.9707537065957994;8.432256834506838,9.762826840643335,2.465205190171681;11.543727621658759,3.282816948393872,1.0617468991395467;13.038432551265439,14.399503646153663,0.3909118783873299;6.970738118315213,3.397857147923142,0.20196674815861307;18.607085353905756,14.544561375355748,0.33916206177277786;5.246726556696297,12.010570272278905,2.3331165890549213;18.888251443499907,5.571609262841809,0.4195270158863597;11.04333188328597,8.575522418906136,0.21394151088953542;10.913720312428923,3.9873051962029793,1.6786502066659759;6.770555642998499,11.176047845127508,1.0554584118292583;9.09228140675742,8.633438482919628,1.3258566816604351;4.784707774066795,4.809818426744154,0.4910618973015362;16.207263938588795,9.440453371421315,1.8636019677221036;7.699572587353693,7.040699746062745,1.2970220267274604;12.52514573379218,1.7533432708753462,1.376259536592314;6.894082629974028,12.819024354052202,2.4047883123157696;6.0478798665827975,5.3796995355808,0.6319517086135095;17.29042867176818,12.050677012208071,0.29683755892631936;13.255370080432405,7.288600203564046,2.176296297752661;4.425390953675176,3.238268381172089,1.1553791556663449;10.056741775843888,12.806787441708268,0.26659265787558384;1.2106536309397307,10.075379222845676,0.4655242298261685;11.962311090821888,3.388106129179748,0.9925454197760409"
79,drone_6,11.433,10.421,4.050,7.844,"12.229944858084071,17.523250105544054,1.1325082897828396;14.890935504640188,3.040414352527721,1.9707537065957994;8.432256834506838,9.762826840643335,2.465205190171681;11.543727621658759,3.282816948393872,1.0617468991395467;13.038432551265439,14.399503646153663,0.3909118783873299;6.970738118315213,3.397857147923142,0.20196674815861307;18.607085353905756,14.544561375355748,0.33916206177277786;5.246726556696297,12.010570272278905,2.3331165890549213;18.888251443499907,5.571609262841809,0.4195270158863597;11.04333188328597,8.575522418906136,0.21394151088953542;10.913720312428923,3.9873051962029793,1.6786502066659759;6.770555642998499,11.176047845127508,1.0554584118292583;9.09228140675742,8.633438482919628,1.3258566816604351;4.784707774066795,4.809818426744154,0.4910618973015362;16.207263938588795,9.440453371421315,1.8636019677221036;7.699572587353693,7.040699746062745,1.2970220267274604;12.52514573379218,1.7533432708753462,1.376259536592314;6.894082629974028,12.819024354052202,2.4047883123157696;6.0478798665827975,5.3796995355808,0.6319517086135095;17.29042867176818,12.050677012208071,0.29683755892631936;13.255370080432405,7.288600203564046,2.176296297752661;4.425390953675176,3.238268381172089,1.1553791556663449;10.056741775843888,12.806787441708268,0.26659265787558384;1.2106536309397307,10.075379222845676,0.4655242298261685;11.962311090821888,3.388106129179748,0.9925454197760409"
79,drone_8,12.024,11.062,4.050,7.844,"12.229944858084071,17.523250105544054,1.1325082897828396;14.890935504640188,3.040414352527721,1.9707537065957994;8.432256834506838,9.762826840643335,2.465205190171681;11.543727621658759,3.282816948393872,1.0617468991395467;13.038432551265439,14.399503646153663,0.3909118783873299;6.970738118315213,3.397857147923142,0.20196674815861307;18.607085353905756,14.544561375355748,0.33916206177277786;5.246726556696297,12.010570272278905,2.3331165890549213;18.888251443499907,5.571609262841809,0.4195270158863597;11.04333188328597,8.575522418906136,0.21394151088953542;10.913720312428923,3.9873051962029793,1.6786502066659759;6.770555642998499,11.176047845127508,1.0554584118292583;9.09228140675742,8.633438482919628,1.3258566816604351;4.784707774066795,4.809818426744154,0.4910618973015362;16.207263938588795,9.440453371421315,1.8636019677221036;7.699572587353693,7.040699746062745,1.2970220267274604;12.52514573379218,1.7533432708753462,1.376259536592314;6.894082629974028,12.819024354052202,2.4047883123157696;6.0478798665827975,5.3796995355808,0.6319517086135095;17.29042867176818,12.050677012208071,0.29683755892631936;13.255370080432405,7.288600203564046,2.176296297752661;4.425390953675176,3.238268381172089,1.1553791556663449;10.056741775843888,12.806787441708268,0.26659265787558384;1.2106536309397307,10.075379222845676,0.4655242298261685;11.962311090821888,3.388106129179748,0.9925454197760409"
79,drone_9,11.004,11.393,4.050,7.844,"12.229944858084071,17.523250105544054,1.1325082897828396;14.890935504640188,3.040414352527721,1.9707537065957994;8.432256834506838,9.762826840643335,2.465205190171681;11.543727621658759,3.282816948393872,1.0617468991395467;13.038432551265439,14.399503646153663,0.3909118783873299;6.970738118315213,3.397857147923142,0.20196674815861307;18.607085353905756,14.544561375355748,0.33916206177277786;5.246726556696297,12.010570272278905,2.3331165890549213;18.888251443499907,5.571609262841809,0.4195270158863597;11.04333188328597,8.575522418906136,0.21394151088953542;10.913720312428923,3.9873051962029793,1.6786502066659759;6.770555642998499,11.176047845127508,1.0554584118292583;9.09228140675742,8.633438482919628,1.3258566816604351;4.784707774066795,4.809818426744154,0.4910618973015362;16.207263938588795,9.440453371421315,1.8636019677221036;7.699572587353693,7.040699746062745,1.2970220267274604;12.52514573379218,1.7533432708753462,1.376259536592314;6.894082629974028,12.819024354052202,2.4047883123157696;6.0478798665827975,5.3796995355808,0.6319517086135095;17.29042867176818,12.050677012208071,0.29683755892631936;13.255370080432405,7.288600203564046,2.176296297752661;4.425390953675176,3.238268381172089,1.1553791556663449;10.056741775843888,12.806787441708268,0.26659265787558384;1.2106536309397307,10.075379222845676,0.4655242298261685;11.962311090821888,3.388106129179748,0.9925454197760409"
80,drone_0,11.568,9.624,4.050,7.844,"12.229944858084071,17.523250105544054,1.1325082897828396;14.890935504640188,3.040414352527721,1.9707537065957994;8.432256834506838,9.762826840643335,2.465205190171681;11.543727621658759,3.282816948393872,1.0617468991395467;13.038432551265439,14.399503646153663,0.3909118783873299;6.970738118315213,3.397857147923142,0.20196674815861307;18.607085353905756,14.544561375355748,0.33916206177277786;5.246726556696297,12.010570272278905,2.3331165890549213;18.888251443499907,5.571609262841809,0.4195270158863597;11.04333188328597,8.575522418906136,0.21394151088953542;10.913720312428923,3.9873051962029793,1.6786502066659759;6.770555642998499,11.176047845127508,1.0554584118292583;9.09228140675742,8.633438482919628,1.3258566816604351;4.784707774066795,4.809818426744154,0.4910618973015362;16.207263938588795,9.440453371421315,1.8636019677221036;7.699572587353693,7.040699746062745,1.2970220267274604;12.52514573379218,1.7533432708753462,1.376259536592314;6.894082629974028,12.819024354052202,2.4047883123157696;6.0478798665827975,5.3796995355808,0.6319517086135095;17.29042867176818,12.050677012208071,0.29683755892631936;13.255370080432405,7.288600203564046,2.176296297752661;4.425390953675176,3.238268381172089,1.1553791556663449;10.056741775843888,12.806787441708268,0.26659265787558384;1.2106536309397307,10.075379222845676,0.4655242298261685;11.962311090821888,3.388106129179748,0.9925454197760409"
80,drone_1,16.061,6.293,4.050,7.844,"12.229944858084071,17.523250105544054,1.1325082897828396;14.890935504640188,3.040414352527721,1.9707537065957994;8.432256834506838,9.762826840643335,2.465205190171681;11.543727621658759,3.282816948393872,1.0617468991395467;13.038432551265439,14.399503646153663,0.3909118783873299;6.970738118315213,3.397857147923142,0.20196674815861307;18.607085353905756,14.544561375355748,0.33916206177277786;5.246726556696297,12.010570272278905,2.3331165890549213;18.888251443499907,5.571609262841809,0.4195270158863597;11.04333188328597,8.575522418906136,0.21394151088953542;10.913720312428923,3.9873051962029793,1.6786502066659759;6.770555642998499,11.176047845127508,1.0554584118292583;9.09228140675742,8.633438482919628,1.3258566816604351;4.784707774066795,4.809818426744154,0.4910618973015362;16.207263938588795,9.440453371421315,1.8636019677221036;7.699572587353693,7.040699746062745,1.2970220267274604;12.52514573379218,1.7533432708753462,1.376259536592314;6.894082629974028,12.819024354052202,2.4047883123157696;6.0478798665827975,5.3796995355808,0.6319517086135095;17.29042867176818,12.050677012208071,0.29683755892631936;13.255370080432405,7.288600203564046,2.176296297752661;4.425390953675176,3.238268381172089,1.1553791556663449;10.056741775843888,12.806787441708268,0.26659265787558384;1.2106536309397307,10.075379222845676,0.4655242298261685;11.962311090821888,3.388106129179748,0.9925454197760409"
80,drone_3,15.340,5.601,4.050,7.844,"12.229944858084071,17.523250105544054,1.1325082897828396;14.890935504640188,3.040414352527721,1.9707537065957994;8.432256834506838,9.762826840643335,2.465205190171681;11.543727621658759,3.282816948393872,1.0617468991395467;13.038432551265439,14.399503646153663,0.3909118783873299;6.970738118315213,3.397857147923142,0.20196674815861307;18.607085353905756,14.544561375355748,0.33916206177277786;5.246726556696297,12.010570272278905,2.3331165890549213;18.888251443499907,5.571609262841809,0.4195270158863597;11.04333188328597,8.575522418906136,0.21394151088953542;10.913720312428923,3.9873051962029793,1.6786502066659759;6.770555642998499,11.176047845127508,1.0554584118292583;9.09228140675742,8.633438482919628,1.3258566816604351;4.784707774066795,4.809818426744154,0.4910618973015362;16.207263938588795,9.440453371421315,1.8636019677221036;7.699572587353693,7.040699746062745,1.2970220267274604;12.52514573379218,1.7533432708753462,1.376259536592314;6.894082629974028,12.819024354052202,2.4047883123157696;6.0478798665827975,5.3796995355808,0.6319517086135095;17.29042867176818,12.050677012208071,0.29683755892631936;13.255370080432405,7.288600203564046,2.176296297752661;4.425390953675176,3.238268381172089,1.1553791556663449;10.056741775843888,12.806787441708268,0.26659265787558384;1.2106536309397307,10.075379222845676,0.4655242298261685;11.962311090821888,3.388106129179748,0.9925454197760409"
80,drone_4,10.404,12.139,4.050,7.844,"12.229944858084071,17.523250105544054,1.1325082897828396;14.890935504640188,3.040414352527721,1.9707537065957994;8.432256834506838,9.762826840643335,2.465205190171681;11.543727621658759,3.282816948393872,1.0617468991395467;13.038432551265439,14.399503646153663,0.3909118783873299;6.970738118315213,3.397857147923142,0.20196674815861307;18.607085353905756,14.544561375355748,0.33916206177277786;5.246726556696297,12.010570272278905,2.3331165890549213;18.888251443499907,5.571609262841809,0.4195270158863597;11.04333188328597,8.575522418906136,0.21394151088953542;10.913720312428923,3.9873051962029793,1.6786502066659759;6.770555642998499,11.176047845127508,1.0554584118292583;9.09228140675742,8.633438482919628,1.3258566816604351;4.784707774066795,4.809818426744154,0.4910618973015362;16.207263938588795,9.440453371421315,1.8636019677221036;7.699572587353693,7.040699746062745,1.2970220267274604;12.52514573379218,1.7533432708753462,1.376259536592314;6.894082629974028,12.819024354052202,2.4047883123157696;6.0478798665827975,5.3796995355808,0.6319517086135095;17.29042867176818,12.050677012208071,0.29683755892631936;13.255370080432405,7.288600203564046,2.176296297752661;4.425390953675176,3.238268381172089,1.1553791556663449;10.056741775843888,12.806787441708268,0.26659265787558384;1.2106536309397307,10.075379222845676,0.4655242298261685;11.962311090821888,3.388106129179748,0.9925454197760409"
80,drone_5,11.406,11.982,4.050,7.844,"12.229944858084071,17.523250105544054,1.1325082897828396;14.890935504640188,3.040414352527721,1.9707537065957994;8.432256834506838,9.762826840643335,2.465205190171681;11.543727621658759,3.282816948393872,1.0617468991395467;13.038432551265439,14.399503646153663,0.3909118783873299;6.970738118315213,3.397857147923142,0.20196674815861307;18.607085353905756,14.544561375355748,0.33916206177277786;5.246726556696297,12.010570272278905,2.3331165890549213;18.888251443499907,5.571609262841809,0.4195270158863597;11.04333188328597,8.575522418906136,0.21394151088953542;10.913720312428923,3.9873051962029793,1.6786502066659759;6.770555642998499,11.176047845127508,1.0554584118292583;9.09228140675742,8.633438482919628,1.3258566816604351;4.784707774066795,4.809818426744154,0.4910618973015362;16.207263938588795,9.440453371421315,1.8636019677221036;7.699572587353693,7.040699746062745,1.2970220267274604;12.52514573379218,1.7533432708753462,1.376259536592314;6.894082629974028,12.819024354052202,2.4047883123157696;6.0478798665827975,5.3796995355808,0.6319517086135095;17.29042867176818,12.050677012208071,0.29683755892631936;13.255370080432405,7.288600203564046,2.176296297752661;4.425390953675176,3.238268381172089,1.1553791556663449;10.056741775843888,12.806787441708268,0.26659265787558384;1.2106536309397307,10.075379222845676,0.4655242298261685;11.962311090821888,3.388106129179748,0.9925454197760409"
80,drone_6,11.504,10.328,4.050,7.844,"12.229944858084071,17.523250105544054,1.1325082897828396;14.890935504640188,3.040414352527721,1.9707537065957994;8.432256834506838,9.762826840643335,2.465205190171681;11.543727621658759,3.282816948393872,1.0617468991395467;13.038432551265439,14.399503646153663,0.3909118783873299;6.970738118315213,3.397857147923142,0.20196674815861307;18.607085353905756,14.544561375355748,0.33916206177277786;5.246726556696297,12.010570272278905,2.3331165890549213;18.888251443499907,5.571609262841809,0.4195270158863597;11.04333188328597,8.575522418906136,0.21394151088953542;10.913720312428923,3.9873051962029793,1.6786502066659759;6.770555642998499,11.176047845127508,1.0554584118292583;9.09228140675742,8.633438482919628,1.3258566816604351;4.784707774066795,4.809818426744154,0.4910618973015362;16.207263938588795,9.440453371421315,1.8636019677221036;7.699572587353693,7.040699746062745,1.2970220267274604;12.52514573379218,1.7533432708753462,1.376259536592314;6.894082629974028,12.819024354052202,2.4047883123157696;6.0478798665827975,5.3796995355808,0.6319517086135095;17.29042867176818,12.050677012208071,0.29683755892631936;13.255370080432405,7.288600203564046,2.176296297752661;4.425390953675176,3.238268381172089,1.1553791556663449;10.056741775843888,12.806787441708268,0.26659265787558384;1.2106536309397307,10.075379222845676,0.4655242298261685;11.962311090821888,3.388106129179748,0.9925454197760409"
80,drone_8,11.992,11.094,4.050,7.844,"12.229944858084071,17.523250105544054,1.1325082897828396;14.890935504640188,3.040414352527721,1.9707537065957994;8.432256834506838,9.762826840643335,2.465205190171681;11.543727621658759,3.282816948393872,1.0617468991395467;13.038432551265439,14.399503646153663,0.3909118783873299;6.970738118315213,3.397857147923142,0.20196674815861307;18.607085353905756,14.544561375355748,0.33916206177277786;5.246726556696297,12.010570272278905,2.3331165890549213;18.888251443499907,5.571609262841809,0.4195270158863597;11.04333188328597,8.575522418906136,0.21394151088953542;10.913720312428923,3.9873051962029793,1.6786502066659759;6.770555642998499,11.176047845127508,1.0554584118292583;9.09228140675742,8.633438482919628,1.3258566816604351;4.784707774066795,4.809818426744154,0.4910618973015362;16.207263938588795,9.440453371421315,1.8636019677221036;7.699572587353693,7.040699746062745,1.2970220267274604;12.52514573379218,1.7533432708753462,1.376259536592314;6.894082629974028,12.819024354052202,2.4047883123157696;6.0478798665827975,5.3796995355808,0.6319517086135095;17.29042867176818,12.050677012208071,0.29683755892631936;13.255370080432405,7.288600203564046,2.176296297752661;4.425390953675176,3.238268381172089,1.1553791556663449;10.056741775843888,12.806787441708268,0.26659265787558384;1.2106536309397307,10.075379222845676,0.4655242298261685;11.962311090821888,3.388106129179748,0.9925454197760409"
80,drone_9,11.098,11.441,4.050,7.844,"12.229944858084071,17.523250105544054,1.1325082897828396;14.890935504640188,3.040414352527721,1.9707537065957994;8.432256834506838,9.762826840643335,2.465205190171681;11.543727621658759,3.282816948393872,1.0617468991395467;13.038432551265439,14.399503646153663,0.3909118783873299;6.970738118315213,3.397857147923142,0.20196674815861307;18.607085353905756,14.544561375355748,0.33916206177277786;5.246726556696297,12.010570272278905,2.3331165890549213;18.888251443499907,5.571609262841809,0.4195270158863597;11.04333188328597,8.575522418906136,0.21394151088953542;10.913720312428923,3.9873051962029793,1.6786502066659759;6.770555642998499,11.176047845127508,1.0554584118292583;9.09228140675742,8.633438482919628,1.3258566816604351;4.784707774066795,4.809818426744154,0.4910618973015362;16.207263938588795,9.440453371421315,1.8636019677221036;7.699572587353693,7.040699746062745,1.2970220267274604;12.52514573379218,1.7533432708753462,1.376259536592314;6.894082629974028,12.819024354052202,2.4047883123157696;6.0478798665827975,5.3796995355808,0.6319517086135095;17.29042867176818,12.050677012208071,0.29683755892631936;13.255370080432405,7.288600203564046,2.176296297752661;4.425390953675176,3.238268381172089,1.1553791556663449;10.056741775843888,12.806787441708268,0.26659265787558384;1.2106536309397307,10.075379222845676,0.4655242298261685;11.962311090821888,3.388106129179748,0.9925454197760409"
81,drone_0,11.554,9.516,4.050,7.844,"12.229944858084071,17.523250105544054,1.1325082897828396;14.890935504640188,3.040414352527721,1.9707537065957994;8.432256834506838,9.762826840643335,2.465205190171681;11.543727621658759,3.282816948393872,1.0617468991395467;13.038432551265439,14.399503646153663,0.3909118783873299;6.970738118315213,3.397857147923142,0.20196674815861307;18.607085353905756,14.544561375355748,0.33916206177277786;5.246726556696297,12.010570272278905,2.3331165890549213;18.888251443499907,5.571609262841809,0.4195270158863597;11.04333188328597,8.575522418906136,0.21394151088953542;10.913720312428923,3.9873051962029793,1.6786502066659759;6.770555642998499,11.176047845127508,1.0554584118292583;9.09228140675742,8.633438482919628,1.3258566816604351;4.784707774066795,4.809818426744154,0.4910618973015362;16.207263938588795,9.440453371421315,1.8636019677221036;7.699572587353693,7.040699746062745,1.2970220267274604;12.52514573379218,1.7533432708753462,1.376259536592314;6.894082629974028,12.819024354052202,2.4047883123157696;6.0478798665827975,5.3796995355808,0.6319517086135095;17.29042867176818,12.050677012208071,0.29683755892631936;13.255370080432405,7.288600203564046,2.176296297752661;4.425390953675176,3.238268381172089,1.1553791556663449;10.056741775843888,12.806787441708268,0.26659265787558384;1.2106536309397307,10.075379222845676,0.4655242298261685;11.962311090821888,3.388106129179748,0.9925454197760409"
