Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
5,drone_7,0.849,8.028,11.765,13.821,"5.375308046635363,18.51311738321248,0.22670196800854586;19.036333668001667,12.177585663339602,1.2960508292492205;16.590168522157402,11.978236235368907,0.4579889220386409;17.243036332786936,19.139222293970008,0.23189293946855483;10.09237733820033,3.3098635884382244,0.47283559297468947;15.176464002992786,6.551873257301627,0.45022973021807383;18.05574180294566,1.1595819051576963,1.1978065581496415;6.526135953899694,11.86487037012448,1.2554502020620757;14.82539391195136,11.368665912441248,1.6059497702571846;8.983747759676376,4.60360490382703,0.40156570844699235;15.674069047206311,7.668805286144288,1.1697385314497462;7.595117502969222,1.497026539234247,1.3139706709670564;10.476436352880551,6.989215063863597,1.1195558485514383;10.08750646263899,9.48802986240817,0.8874099998227366;3.3442759435321996,4.528478730211082,0.22466043057700286;8.3464857732696,14.230118462842647,1.317160076777667;12.852989662335006,2.109815502431795,0.20537783699865744;5.724010945268454,0.34308659303055405,0.3875810250579248;14.395462639616914,17.24327694294828,0.8637849544107228;15.118305156275245,6.619349456844375,0.44065560612851884;17.692332600027648,13.892827026359504,1.6800536945915634;6.478766619190892,16.4847244662592,1.3427938091676859;18.901167087734382,3.174275344196422,0.20172408946482187;8.010474267937548,9.160663500966312,1.6714118050447069;1.0860567377179984,18.2196700643465,2.0659511037769476;5.338131100607711,3.8727992007633354,0.37587380943765236;15.033478961214684,14.072758494533856,0.24717650760938936;7.808083349564988,11.973385649194988,0.42577299426841464;0.28273656208260184,4.3053412465730325,0.21010015825265602;4.12888950662687,5.177117749627224,1.2739814219982575;14.694213044850146,17.971429470434714,2.166029543934645;0.4019913174319433,1.2940429888295373,0.353415170080412;14.207280449052625,16.22301511175435,0.8770188122261101;9.442320759321545,12.95974269600058,0.37034720873433363;13.698502715034595,2.1200230200931864,0.28644990210613847;9.986626247126443,0.5034048067118255,0.2599404485253779;2.9567086229502832,11.991734927524085,1.1824031578284362;7.164795667428711,3.619556212685483,0.9761019993436235;9.254471017013515,18.581961515244046,2.085454478339595;4.80774287615065,5.859765687863641,0.3913824714499059;9.51026058538175,5.684343233218386,1.3364755413271876;1.7450318685013455,12.236841045671108,0.4786173802053379;13.569711654142885,17.350290204288864,1.6333721004720356;7.43726619679602,7.970982212722827,2.453913687997563;10.71067161917736,2.2855066336680325,0.7944259346391758"
5,drone_8,3.138,9.292,11.765,13.821,"5.375308046635363,18.51311738321248,0.22670196800854586;19.036333668001667,12.177585663339602,1.2960508292492205;16.590168522157402,11.978236235368907,0.4579889220386409;17.243036332786936,19.139222293970008,0.23189293946855483;10.09237733820033,3.3098635884382244,0.47283559297468947;15.176464002992786,6.551873257301627,0.45022973021807383;18.05574180294566,1.1595819051576963,1.1978065581496415;6.526135953899694,11.86487037012448,1.2554502020620757;14.82539391195136,11.368665912441248,1.6059497702571846;8.983747759676376,4.60360490382703,0.40156570844699235;15.674069047206311,7.668805286144288,1.1697385314497462;7.595117502969222,1.497026539234247,1.3139706709670564;10.476436352880551,6.989215063863597,1.1195558485514383;10.08750646263899,9.48802986240817,0.8874099998227366;3.3442759435321996,4.528478730211082,0.22466043057700286;8.3464857732696,14.230118462842647,1.317160076777667;12.852989662335006,2.109815502431795,0.20537783699865744;5.724010945268454,0.34308659303055405,0.3875810250579248;14.395462639616914,17.24327694294828,0.8637849544107228;15.118305156275245,6.619349456844375,0.44065560612851884;17.692332600027648,13.892827026359504,1.6800536945915634;6.478766619190892,16.4847244662592,1.3427938091676859;18.901167087734382,3.174275344196422,0.20172408946482187;8.010474267937548,9.160663500966312,1.6714118050447069;1.0860567377179984,18.2196700643465,2.0659511037769476;5.338131100607711,3.8727992007633354,0.37587380943765236;15.033478961214684,14.072758494533856,0.24717650760938936;7.808083349564988,11.973385649194988,0.42577299426841464;0.28273656208260184,4.3053412465730325,0.21010015825265602;4.12888950662687,5.177117749627224,1.2739814219982575;14.694213044850146,17.971429470434714,2.166029543934645;0.4019913174319433,1.2940429888295373,0.353415170080412;14.207280449052625,16.22301511175435,0.8770188122261101;9.442320759321545,12.95974269600058,0.37034720873433363;13.698502715034595,2.1200230200931864,0.28644990210613847;9.986626247126443,0.5034048067118255,0.2599404485253779;2.9567086229502832,11.991734927524085,1.1824031578284362;7.164795667428711,3.619556212685483,0.9761019993436235;9.254471017013515,18.581961515244046,2.085454478339595;4.80774287615065,5.859765687863641,0.3913824714499059;9.51026058538175,5.684343233218386,1.3364755413271876;1.7450318685013455,12.236841045671108,0.4786173802053379;13.569711654142885,17.350290204288864,1.6333721004720356;7.43726619679602,7.970982212722827,2.453913687997563;10.71067161917736,2.2855066336680325,0.7944259346391758"
5,drone_9,3.191,9.924,11.765,13.821,"5.375308046635363,18.51311738321248,0.22670196800854586;19.036333668001667,12.177585663339602,1.2960508292492205;16.590168522157402,11.978236235368907,0.4579889220386409;17.243036332786936,19.139222293970008,0.23189293946855483;10.09237733820033,3.3098635884382244,0.47283559297468947;15.176464002992786,6.551873257301627,0.45022973021807383;18.05574180294566,1.1595819051576963,1.1978065581496415;6.526135953899694,11.86487037012448,1.2554502020620757;14.82539391195136,11.368665912441248,1.6059497702571846;8.983747759676376,4.60360490382703,0.40156570844699235;15.674069047206311,7.668805286144288,1.1697385314497462;7.595117502969222,1.497026539234247,1.3139706709670564;10.476436352880551,6.989215063863597,1.1195558485514383;10.08750646263899,9.48802986240817,0.8874099998227366;3.3442759435321996,4.528478730211082,0.22466043057700286;8.3464857732696,14.230118462842647,1.317160076777667;12.852989662335006,2.109815502431795,0.20537783699865744;5.724010945268454,0.34308659303055405,0.3875810250579248;14.395462639616914,17.24327694294828,0.8637849544107228;15.118305156275245,6.619349456844375,0.44065560612851884;17.692332600027648,13.892827026359504,1.6800536945915634;6.478766619190892,16.4847244662592,1.3427938091676859;18.901167087734382,3.174275344196422,0.20172408946482187;8.010474267937548,9.160663500966312,1.6714118050447069;1.0860567377179984,18.2196700643465,2.0659511037769476;5.338131100607711,3.8727992007633354,0.37587380943765236;15.033478961214684,14.072758494533856,0.24717650760938936;7.808083349564988,11.973385649194988,0.42577299426841464;0.28273656208260184,4.3053412465730325,0.21010015825265602;4.12888950662687,5.177117749627224,1.2739814219982575;14.694213044850146,17.971429470434714,2.166029543934645;0.4019913174319433,1.2940429888295373,0.353415170080412;14.207280449052625,16.22301511175435,0.8770188122261101;9.442320759321545,12.95974269600058,0.37034720873433363;13.698502715034595,2.1200230200931864,0.28644990210613847;9.986626247126443,0.5034048067118255,0.2599404485253779;2.9567086229502832,11.991734927524085,1.1824031578284362;7.164795667428711,3.619556212685483,0.9761019993436235;9.254471017013515,18.581961515244046,2.085454478339595;4.80774287615065,5.859765687863641,0.3913824714499059;9.51026058538175,5.684343233218386,1.3364755413271876;1.7450318685013455,12.236841045671108,0.4786173802053379;13.569711654142885,17.350290204288864,1.6333721004720356;7.43726619679602,7.970982212722827,2.453913687997563;10.71067161917736,2.2855066336680325,0.7944259346391758"
6,drone_0,2.207,9.593,11.765,13.821,"5.375308046635363,18.51311738321248,0.22670196800854586;19.036333668001667,12.177585663339602,1.2960508292492205;16.590168522157402,11.978236235368907,0.4579889220386409;17.243036332786936,19.139222293970008,0.23189293946855483;10.09237733820033,3.3098635884382244,0.47283559297468947;15.176464002992786,6.551873257301627,0.45022973021807383;18.05574180294566,1.1595819051576963,1.1978065581496415;6.526135953899694,11.86487037012448,1.2554502020620757;14.82539391195136,11.368665912441248,1.6059497702571846;8.983747759676376,4.60360490382703,0.40156570844699235;15.674069047206311,7.668805286144288,1.1697385314497462;7.595117502969222,1.497026539234247,1.3139706709670564;10.476436352880551,6.989215063863597,1.1195558485514383;10.08750646263899,9.48802986240817,0.8874099998227366;3.3442759435321996,4.528478730211082,0.22466043057700286;8.3464857732696,14.230118462842647,1.317160076777667;12.852989662335006,2.109815502431795,0.20537783699865744;5.724010945268454,0.34308659303055405,0.3875810250579248;14.395462639616914,17.24327694294828,0.8637849544107228;15.118305156275245,6.619349456844375,0.44065560612851884;17.692332600027648,13.892827026359504,1.6800536945915634;6.478766619190892,16.4847244662592,1.3427938091676859;18.901167087734382,3.174275344196422,0.20172408946482187;8.010474267937548,9.160663500966312,1.6714118050447069;1.0860567377179984,18.2196700643465,2.0659511037769476;5.338131100607711,3.8727992007633354,0.37587380943765236;15.033478961214684,14.072758494533856,0.24717650760938936;7.808083349564988,11.973385649194988,0.42577299426841464;0.28273656208260184,4.3053412465730325,0.21010015825265602;4.12888950662687,5.177117749627224,1.2739814219982575;14.694213044850146,17.971429470434714,2.166029543934645;0.4019913174319433,1.2940429888295373,0.353415170080412;14.207280449052625,16.22301511175435,0.8770188122261101;9.442320759321545,12.95974269600058,0.37034720873433363;13.698502715034595,2.1200230200931864,0.28644990210613847;9.986626247126443,0.5034048067118255,0.2599404485253779;2.9567086229502832,11.991734927524085,1.1824031578284362;7.164795667428711,3.619556212685483,0.9761019993436235;9.254471017013515,18.581961515244046,2.085454478339595;4.80774287615065,5.859765687863641,0.3913824714499059;9.51026058538175,5.684343233218386,1.3364755413271876;1.7450318685013455,12.236841045671108,0.4786173802053379;13.569711654142885,17.350290204288864,1.6333721004720356;7.43726619679602,7.970982212722827,2.453913687997563;10.71067161917736,2.2855066336680325,0.7944259346391758"
6,drone_1,0.904,9.385,11.765,13.821,"5.375308046635363,18.51311738321248,0.22670196800854586;19.036333668001667,12.177585663339602,1.2960508292492205;16.590168522157402,11.978236235368907,0.4579889220386409;17.243036332786936,19.139222293970008,0.23189293946855483;10.09237733820033,3.3098635884382244,0.47283559297468947;15.176464002992786,6.551873257301627,0.45022973021807383;18.05574180294566,1.1595819051576963,1.1978065581496415;6.526135953899694,11.86487037012448,1.2554502020620757;14.82539391195136,11.368665912441248,1.6059497702571846;8.983747759676376,4.60360490382703,0.40156570844699235;15.674069047206311,7.668805286144288,1.1697385314497462;7.595117502969222,1.497026539234247,1.3139706709670564;10.476436352880551,6.989215063863597,1.1195558485514383;10.08750646263899,9.48802986240817,0.8874099998227366;3.3442759435321996,4.528478730211082,0.22466043057700286;8.3464857732696,14.230118462842647,1.317160076777667;12.852989662335006,2.109815502431795,0.20537783699865744;5.724010945268454,0.34308659303055405,0.3875810250579248;14.395462639616914,17.24327694294828,0.8637849544107228;15.118305156275245,6.619349456844375,0.44065560612851884;17.692332600027648,13.892827026359504,1.6800536945915634;6.478766619190892,16.4847244662592,1.3427938091676859;18.901167087734382,3.174275344196422,0.20172408946482187;8.010474267937548,9.160663500966312,1.6714118050447069;1.0860567377179984,18.2196700643465,2.0659511037769476;5.338131100607711,3.8727992007633354,0.37587380943765236;15.033478961214684,14.072758494533856,0.24717650760938936;7.808083349564988,11.973385649194988,0.42577299426841464;0.28273656208260184,4.3053412465730325,0.21010015825265602;4.12888950662687,5.177117749627224,1.2739814219982575;14.694213044850146,17.971429470434714,2.166029543934645;0.4019913174319433,1.2940429888295373,0.353415170080412;14.207280449052625,16.22301511175435,0.8770188122261101;9.442320759321545,12.95974269600058,0.37034720873433363;13.698502715034595,2.1200230200931864,0.28644990210613847;9.986626247126443,0.5034048067118255,0.2599404485253779;2.9567086229502832,11.991734927524085,1.1824031578284362;7.164795667428711,3.619556212685483,0.9761019993436235;9.254471017013515,18.581961515244046,2.085454478339595;4.80774287615065,5.859765687863641,0.3913824714499059;9.51026058538175,5.684343233218386,1.3364755413271876;1.7450318685013455,12.236841045671108,0.4786173802053379;13.569711654142885,17.350290204288864,1.6333721004720356;7.43726619679602,7.970982212722827,2.453913687997563;10.71067161917736,2.2855066336680325,0.7944259346391758"
6,drone_2,0.361,9.565,11.765,13.821,"5.375308046635363,18.51311738321248,0.22670196800854586;19.036333668001667,12.177585663339602,1.2960508292492205;16.590168522157402,11.978236235368907,0.4579889220386409;17.243036332786936,19.139222293970008,0.23189293946855483;10.09237733820033,3.3098635884382244,0.47283559297468947;15.176464002992786,6.551873257301627,0.45022973021807383;18.05574180294566,1.1595819051576963,1.1978065581496415;6.526135953899694,11.86487037012448,1.2554502020620757;14.82539391195136,11.368665912441248,1.6059497702571846;8.983747759676376,4.60360490382703,0.40156570844699235;15.674069047206311,7.668805286144288,1.1697385314497462;7.595117502969222,1.497026539234247,1.3139706709670564;10.476436352880551,6.989215063863597,1.1195558485514383;10.08750646263899,9.48802986240817,0.8874099998227366;3.3442759435321996,4.528478730211082,0.22466043057700286;8.3464857732696,14.230118462842647,1.317160076777667;12.852989662335006,2.109815502431795,0.20537783699865744;5.724010945268454,0.34308659303055405,0.3875810250579248;14.395462639616914,17.24327694294828,0.8637849544107228;15.118305156275245,6.619349456844375,0.44065560612851884;17.692332600027648,13.892827026359504,1.6800536945915634;6.478766619190892,16.4847244662592,1.3427938091676859;18.901167087734382,3.174275344196422,0.20172408946482187;8.010474267937548,9.160663500966312,1.6714118050447069;1.0860567377179984,18.2196700643465,2.0659511037769476;5.338131100607711,3.8727992007633354,0.37587380943765236;15.033478961214684,14.072758494533856,0.24717650760938936;7.808083349564988,11.973385649194988,0.42577299426841464;0.28273656208260184,4.3053412465730325,0.21010015825265602;4.12888950662687,5.177117749627224,1.2739814219982575;14.694213044850146,17.971429470434714,2.166029543934645;0.4019913174319433,1.2940429888295373,0.353415170080412;14.207280449052625,16.22301511175435,0.8770188122261101;9.442320759321545,12.95974269600058,0.37034720873433363;13.698502715034595,2.1200230200931864,0.28644990210613847;9.986626247126443,0.5034048067118255,0.2599404485253779;2.9567086229502832,11.991734927524085,1.1824031578284362;7.164795667428711,3.619556212685483,0.9761019993436235;9.254471017013515,18.581961515244046,2.085454478339595;4.80774287615065,5.859765687863641,0.3913824714499059;9.51026058538175,5.684343233218386,1.3364755413271876;1.7450318685013455,12.236841045671108,0.4786173802053379;13.569711654142885,17.350290204288864,1.6333721004720356;7.43726619679602,7.970982212722827,2.453913687997563;10.71067161917736,2.2855066336680325,0.7944259346391758"
6,drone_3,1.297,10.475,11.765,13.821,"5.375308046635363,18.51311738321248,0.22670196800854586;19.036333668001667,12.177585663339602,1.2960508292492205;16.590168522157402,11.978236235368907,0.4579889220386409;17.243036332786936,19.139222293970008,0.23189293946855483;10.09237733820033,3.3098635884382244,0.47283559297468947;15.176464002992786,6.551873257301627,0.45022973021807383;18.05574180294566,1.1595819051576963,1.1978065581496415;6.526135953899694,11.86487037012448,1.2554502020620757;14.82539391195136,11.368665912441248,1.6059497702571846;8.983747759676376,4.60360490382703,0.40156570844699235;15.674069047206311,7.668805286144288,1.1697385314497462;7.595117502969222,1.497026539234247,1.3139706709670564;10.476436352880551,6.989215063863597,1.1195558485514383;10.08750646263899,9.48802986240817,0.8874099998227366;3.3442759435321996,4.528478730211082,0.22466043057700286;8.3464857732696,14.230118462842647,1.317160076777667;12.852989662335006,2.109815502431795,0.20537783699865744;5.724010945268454,0.34308659303055405,0.3875810250579248;14.395462639616914,17.24327694294828,0.8637849544107228;15.118305156275245,6.619349456844375,0.44065560612851884;17.692332600027648,13.892827026359504,1.6800536945915634;6.478766619190892,16.4847244662592,1.3427938091676859;18.901167087734382,3.174275344196422,0.20172408946482187;8.010474267937548,9.160663500966312,1.6714118050447069;1.0860567377179984,18.2196700643465,2.0659511037769476;5.338131100607711,3.8727992007633354,0.37587380943765236;15.033478961214684,14.072758494533856,0.24717650760938936;7.808083349564988,11.973385649194988,0.42577299426841464;0.28273656208260184,4.3053412465730325,0.21010015825265602;4.12888950662687,5.177117749627224,1.2739814219982575;14.694213044850146,17.971429470434714,2.166029543934645;0.4019913174319433,1.2940429888295373,0.353415170080412;14.207280449052625,16.22301511175435,0.8770188122261101;9.442320759321545,12.95974269600058,0.37034720873433363;13.698502715034595,2.1200230200931864,0.28644990210613847;9.986626247126443,0.5034048067118255,0.2599404485253779;2.9567086229502832,11.991734927524085,1.1824031578284362;7.164795667428711,3.619556212685483,0.9761019993436235;9.254471017013515,18.581961515244046,2.085454478339595;4.80774287615065,5.859765687863641,0.3913824714499059;9.51026058538175,5.684343233218386,1.3364755413271876;1.7450318685013455,12.236841045671108,0.4786173802053379;13.569711654142885,17.350290204288864,1.6333721004720356;7.43726619679602,7.970982212722827,2.453913687997563;10.71067161917736,2.2855066336680325,0.7944259346391758"
6,drone_4,1.446,8.278,11.765,13.821,"5.375308046635363,18.51311738321248,0.22670196800854586;19.036333668001667,12.177585663339602,1.2960508292492205;16.590168522157402,11.978236235368907,0.4579889220386409;17.243036332786936,19.139222293970008,0.23189293946855483;10.09237733820033,3.3098635884382244,0.47283559297468947;15.176464002992786,6.551873257301627,0.45022973021807383;18.05574180294566,1.1595819051576963,1.1978065581496415;6.526135953899694,11.86487037012448,1.2554502020620757;14.82539391195136,11.368665912441248,1.6059497702571846;8.983747759676376,4.60360490382703,0.40156570844699235;15.674069047206311,7.668805286144288,1.1697385314497462;7.595117502969222,1.497026539234247,1.3139706709670564;10.476436352880551,6.989215063863597,1.1195558485514383;10.08750646263899,9.48802986240817,0.8874099998227366;3.3442759435321996,4.528478730211082,0.22466043057700286;8.3464857732696,14.230118462842647,1.317160076777667;12.852989662335006,2.109815502431795,0.20537783699865744;5.724010945268454,0.34308659303055405,0.3875810250579248;14.395462639616914,17.24327694294828,0.8637849544107228;15.118305156275245,6.619349456844375,0.44065560612851884;17.692332600027648,13.892827026359504,1.6800536945915634;6.478766619190892,16.4847244662592,1.3427938091676859;18.901167087734382,3.174275344196422,0.20172408946482187;8.010474267937548,9.160663500966312,1.6714118050447069;1.0860567377179984,18.2196700643465,2.0659511037769476;5.338131100607711,3.8727992007633354,0.37587380943765236;15.033478961214684,14.072758494533856,0.24717650760938936;7.808083349564988,11.973385649194988,0.42577299426841464;0.28273656208260184,4.3053412465730325,0.21010015825265602;4.12888950662687,5.177117749627224,1.2739814219982575;14.694213044850146,17.971429470434714,2.166029543934645;0.4019913174319433,1.2940429888295373,0.353415170080412;14.207280449052625,16.22301511175435,0.8770188122261101;9.442320759321545,12.95974269600058,0.37034720873433363;13.698502715034595,2.1200230200931864,0.28644990210613847;9.986626247126443,0.5034048067118255,0.2599404485253779;2.9567086229502832,11.991734927524085,1.1824031578284362;7.164795667428711,3.619556212685483,0.9761019993436235;9.254471017013515,18.581961515244046,2.085454478339595;4.80774287615065,5.859765687863641,0.3913824714499059;9.51026058538175,5.684343233218386,1.3364755413271876;1.7450318685013455,12.236841045671108,0.4786173802053379;13.569711654142885,17.350290204288864,1.6333721004720356;7.43726619679602,7.970982212722827,2.453913687997563;10.71067161917736,2.2855066336680325,0.7944259346391758"
6,drone_5,0.652,9.963,11.765,13.821,"5.375308046635363,18.51311738321248,0.22670196800854586;19.036333668001667,12.177585663339602,1.2960508292492205;16.590168522157402,11.978236235368907,0.4579889220386409;17.243036332786936,19.139222293970008,0.23189293946855483;10.09237733820033,3.3098635884382244,0.47283559297468947;15.176464002992786,6.551873257301627,0.45022973021807383;18.05574180294566,1.1595819051576963,1.1978065581496415;6.526135953899694,11.86487037012448,1.2554502020620757;14.82539391195136,11.368665912441248,1.6059497702571846;8.983747759676376,4.60360490382703,0.40156570844699235;15.674069047206311,7.668805286144288,1.1697385314497462;7.595117502969222,1.497026539234247,1.3139706709670564;10.476436352880551,6.989215063863597,1.1195558485514383;10.08750646263899,9.48802986240817,0.8874099998227366;3.3442759435321996,4.528478730211082,0.22466043057700286;8.3464857732696,14.230118462842647,1.317160076777667;12.852989662335006,2.109815502431795,0.20537783699865744;5.724010945268454,0.34308659303055405,0.3875810250579248;14.395462639616914,17.24327694294828,0.8637849544107228;15.118305156275245,6.619349456844375,0.44065560612851884;17.692332600027648,13.892827026359504,1.6800536945915634;6.478766619190892,16.4847244662592,1.3427938091676859;18.901167087734382,3.174275344196422,0.20172408946482187;8.010474267937548,9.160663500966312,1.6714118050447069;1.0860567377179984,18.2196700643465,2.0659511037769476;5.338131100607711,3.8727992007633354,0.37587380943765236;15.033478961214684,14.072758494533856,0.24717650760938936;7.808083349564988,11.973385649194988,0.42577299426841464;0.28273656208260184,4.3053412465730325,0.21010015825265602;4.12888950662687,5.177117749627224,1.2739814219982575;14.694213044850146,17.971429470434714,2.166029543934645;0.4019913174319433,1.2940429888295373,0.353415170080412;14.207280449052625,16.22301511175435,0.8770188122261101;9.442320759321545,12.95974269600058,0.37034720873433363;13.698502715034595,2.1200230200931864,0.28644990210613847;9.986626247126443,0.5034048067118255,0.2599404485253779;2.9567086229502832,11.991734927524085,1.1824031578284362;7.164795667428711,3.619556212685483,0.9761019993436235;9.254471017013515,18.581961515244046,2.085454478339595;4.80774287615065,5.859765687863641,0.3913824714499059;9.51026058538175,5.684343233218386,1.3364755413271876;1.7450318685013455,12.236841045671108,0.4786173802053379;13.569711654142885,17.350290204288864,1.6333721004720356;7.43726619679602,7.970982212722827,2.453913687997563;10.71067161917736,2.2855066336680325,0.7944259346391758"
6,drone_6,1.454,7.777,11.765,13.821,"5.375308046635363,18.51311738321248,0.22670196800854586;19.036333668001667,12.177585663339602,1.2960508292492205;16.590168522157402,11.978236235368907,0.4579889220386409;17.243036332786936,19.139222293970008,0.23189293946855483;10.09237733820033,3.3098635884382244,0.47283559297468947;15.176464002992786,6.551873257301627,0.45022973021807383;18.05574180294566,1.1595819051576963,1.1978065581496415;6.526135953899694,11.86487037012448,1.2554502020620757;14.82539391195136,11.368665912441248,1.6059497702571846;8.983747759676376,4.60360490382703,0.40156570844699235;15.674069047206311,7.668805286144288,1.1697385314497462;7.595117502969222,1.497026539234247,1.3139706709670564;10.476436352880551,6.989215063863597,1.1195558485514383;10.08750646263899,9.48802986240817,0.8874099998227366;3.3442759435321996,4.528478730211082,0.22466043057700286;8.3464857732696,14.230118462842647,1.317160076777667;12.852989662335006,2.109815502431795,0.20537783699865744;5.724010945268454,0.34308659303055405,0.3875810250579248;14.395462639616914,17.24327694294828,0.8637849544107228;15.118305156275245,6.619349456844375,0.44065560612851884;17.692332600027648,13.892827026359504,1.6800536945915634;6.478766619190892,16.4847244662592,1.3427938091676859;18.901167087734382,3.174275344196422,0.20172408946482187;8.010474267937548,9.160663500966312,1.6714118050447069;1.0860567377179984,18.2196700643465,2.0659511037769476;5.338131100607711,3.8727992007633354,0.37587380943765236;15.033478961214684,14.072758494533856,0.24717650760938936;7.808083349564988,11.973385649194988,0.42577299426841464;0.28273656208260184,4.3053412465730325,0.21010015825265602;4.12888950662687,5.177117749627224,1.2739814219982575;14.694213044850146,17.971429470434714,2.166029543934645;0.4019913174319433,1.2940429888295373,0.353415170080412;14.207280449052625,16.22301511175435,0.8770188122261101;9.442320759321545,12.95974269600058,0.37034720873433363;13.698502715034595,2.1200230200931864,0.28644990210613847;9.986626247126443,0.5034048067118255,0.2599404485253779;2.9567086229502832,11.991734927524085,1.1824031578284362;7.164795667428711,3.619556212685483,0.9761019993436235;9.254471017013515,18.581961515244046,2.085454478339595;4.80774287615065,5.859765687863641,0.3913824714499059;9.51026058538175,5.684343233218386,1.3364755413271876;1.7450318685013455,12.236841045671108,0.4786173802053379;13.569711654142885,17.350290204288864,1.6333721004720356;7.43726619679602,7.970982212722827,2.453913687997563;10.71067161917736,2.2855066336680325,0.7944259346391758"
6,drone_7,0.687,8.079,11.765,13.821,"5.375308046635363,18.51311738321248,0.22670196800854586;19.036333668001667,12.177585663339602,1.2960508292492205;16.590168522157402,11.978236235368907,0.4579889220386409;17.243036332786936,19.139222293970008,0.23189293946855483;10.09237733820033,3.3098635884382244,0.47283559297468947;15.176464002992786,6.551873257301627,0.45022973021807383;18.05574180294566,1.1595819051576963,1.1978065581496415;6.526135953899694,11.86487037012448,1.2554502020620757;14.82539391195136,11.368665912441248,1.6059497702571846;8.983747759676376,4.60360490382703,0.40156570844699235;15.674069047206311,7.668805286144288,1.1697385314497462;7.595117502969222,1.497026539234247,1.3139706709670564;10.476436352880551,6.989215063863597,1.1195558485514383;10.08750646263899,9.48802986240817,0.8874099998227366;3.3442759435321996,4.528478730211082,0.22466043057700286;8.3464857732696,14.230118462842647,1.317160076777667;12.852989662335006,2.109815502431795,0.20537783699865744;5.724010945268454,0.34308659303055405,0.3875810250579248;14.395462639616914,17.24327694294828,0.8637849544107228;15.118305156275245,6.619349456844375,0.44065560612851884;17.692332600027648,13.892827026359504,1.6800536945915634;6.478766619190892,16.4847244662592,1.3427938091676859;18.901167087734382,3.174275344196422,0.20172408946482187;8.010474267937548,9.160663500966312,1.6714118050447069;1.0860567377179984,18.2196700643465,2.0659511037769476;5.338131100607711,3.8727992007633354,0.37587380943765236;15.033478961214684,14.072758494533856,0.24717650760938936;7.808083349564988,11.973385649194988,0.42577299426841464;0.28273656208260184,4.3053412465730325,0.21010015825265602;4.12888950662687,5.177117749627224,1.2739814219982575;14.694213044850146,17.971429470434714,2.166029543934645;0.4019913174319433,1.2940429888295373,0.353415170080412;14.207280449052625,16.22301511175435,0.8770188122261101;9.442320759321545,12.95974269600058,0.37034720873433363;13.698502715034595,2.1200230200931864,0.28644990210613847;9.986626247126443,0.5034048067118255,0.2599404485253779;2.9567086229502832,11.991734927524085,1.1824031578284362;7.164795667428711,3.619556212685483,0.9761019993436235;9.254471017013515,18.581961515244046,2.085454478339595;4.80774287615065,5.859765687863641,0.3913824714499059;9.51026058538175,5.684343233218386,1.3364755413271876;1.7450318685013455,12.236841045671108,0.4786173802053379;13.569711654142885,17.350290204288864,1.6333721004720356;7.43726619679602,7.970982212722827,2.453913687997563;10.71067161917736,2.2855066336680325,0.7944259346391758"
6,drone_8,2.983,9.363,11.765,13.821,"5.375308046635363,18.51311738321248,0.22670196800854586;19.036333668001667,12.177585663339602,1.2960508292492205;16.590168522157402,11.978236235368907,0.4579889220386409;17.243036332786936,19.139222293970008,0.23189293946855483;10.09237733820033,3.3098635884382244,0.47283559297468947;15.176464002992786,6.551873257301627,0.45022973021807383;18.05574180294566,1.1595819051576963,1.1978065581496415;6.526135953899694,11.86487037012448,1.2554502020620757;14.82539391195136,11.368665912441248,1.6059497702571846;8.983747759676376,4.60360490382703,0.40156570844699235;15.674069047206311,7.668805286144288,1.1697385314497462;7.595117502969222,1.497026539234247,1.3139706709670564;10.476436352880551,6.989215063863597,1.1195558485514383;10.08750646263899,9.48802986240817,0.8874099998227366;3.3442759435321996,4.528478730211082,0.22466043057700286;8.3464857732696,14.230118462842647,1.317160076777667;12.852989662335006,2.109815502431795,0.20537783699865744;5.724010945268454,0.34308659303055405,0.3875810250579248;14.395462639616914,17.24327694294828,0.8637849544107228;15.118305156275245,6.619349456844375,0.44065560612851884;17.692332600027648,13.892827026359504,1.6800536945915634;6.478766619190892,16.4847244662592,1.3427938091676859;18.901167087734382,3.174275344196422,0.20172408946482187;8.010474267937548,9.160663500966312,1.6714118050447069;1.0860567377179984,18.2196700643465,2.0659511037769476;5.338131100607711,3.8727992007633354,0.37587380943765236;15.033478961214684,14.072758494533856,0.24717650760938936;7.808083349564988,11.973385649194988,0.42577299426841464;0.28273656208260184,4.3053412465730325,0.21010015825265602;4.12888950662687,5.177117749627224,1.2739814219982575;14.694213044850146,17.971429470434714,2.166029543934645;0.4019913174319433,1.2940429888295373,0.353415170080412;14.207280449052625,16.22301511175435,0.8770188122261101;9.442320759321545,12.95974269600058,0.37034720873433363;13.698502715034595,2.1200230200931864,0.28644990210613847;9.986626247126443,0.5034048067118255,0.2599404485253779;2.9567086229502832,11.991734927524085,1.1824031578284362;7.164795667428711,3.619556212685483,0.9761019993436235;9.254471017013515,18.581961515244046,2.085454478339595;4.80774287615065,5.859765687863641,0.3913824714499059;9.51026058538175,5.684343233218386,1.3364755413271876;1.7450318685013455,12.236841045671108,0.4786173802053379;13.569711654142885,17.350290204288864,1.6333721004720356;7.43726619679602,7.970982212722827,2.453913687997563;10.71067161917736,2.2855066336680325,0.7944259346391758"
