Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
9,drone_4,12.946,13.537,4.213,9.016,"7.484578238486145,18.38617465918969,1.144456333033081;2.8099406427849525,13.316704730724847,1.1845853234267536;1.1705094274306205,3.921212967026804,0.2478587920736573;17.07587271337023,3.851198927780418,1.1470494625253327;18.722144557073033,11.801202748646,0.47038815352517566;9.296932959942751,12.157457612733177,0.6002485577056945;15.362025424959157,6.938346503706793,2.3659633174341277;2.759693471402398,15.630802404347724,1.8545439915392836;8.631526320600768,2.7776112305222997,1.814015632921167;10.702344598700481,8.698507116452404,2.353443577212782;10.778532703880146,18.31927524100951,1.6646668566433394;10.604957699892354,16.54602024380257,1.3953594949588393;18.434163963182225,13.15659999432818,0.6088100094698213;12.154370690165436,9.67104844044521,1.373481767549713;6.280800488584809,12.726200134354448,0.28952321159130706;3.1204066879129106,17.095907184293285,2.370722211851911;8.146893374322374,12.894704199797726,0.4988592942701341;2.643518185653285,14.980770667809308,1.8583250799981559;18.67835031006305,8.634932230913922,0.442074636633988;3.0537532776001557,18.766468464282884,0.37087101405229395;18.95860683519023,3.470894360388974,0.7521502100542287;9.319911627928649,6.887649115113387,1.8570798277164278;17.572022672351405,11.220241443587847,0.4693580530489878;10.279209554487714,15.245593398663107,1.9261739370683064"
9,drone_5,11.458,12.329,4.213,9.016,"7.484578238486145,18.38617465918969,1.144456333033081;2.8099406427849525,13.316704730724847,1.1845853234267536;1.1705094274306205,3.921212967026804,0.2478587920736573;17.07587271337023,3.851198927780418,1.1470494625253327;18.722144557073033,11.801202748646,0.47038815352517566;9.296932959942751,12.157457612733177,0.6002485577056945;15.362025424959157,6.938346503706793,2.3659633174341277;2.759693471402398,15.630802404347724,1.8545439915392836;8.631526320600768,2.7776112305222997,1.814015632921167;10.702344598700481,8.698507116452404,2.353443577212782;10.778532703880146,18.31927524100951,1.6646668566433394;10.604957699892354,16.54602024380257,1.3953594949588393;18.434163963182225,13.15659999432818,0.6088100094698213;12.154370690165436,9.67104844044521,1.373481767549713;6.280800488584809,12.726200134354448,0.28952321159130706;3.1204066879129106,17.095907184293285,2.370722211851911;8.146893374322374,12.894704199797726,0.4988592942701341;2.643518185653285,14.980770667809308,1.8583250799981559;18.67835031006305,8.634932230913922,0.442074636633988;3.0537532776001557,18.766468464282884,0.37087101405229395;18.95860683519023,3.470894360388974,0.7521502100542287;9.319911627928649,6.887649115113387,1.8570798277164278;17.572022672351405,11.220241443587847,0.4693580530489878;10.279209554487714,15.245593398663107,1.9261739370683064"
9,drone_6,11.773,13.120,4.213,9.016,"7.484578238486145,18.38617465918969,1.144456333033081;2.8099406427849525,13.316704730724847,1.1845853234267536;1.1705094274306205,3.921212967026804,0.2478587920736573;17.07587271337023,3.851198927780418,1.1470494625253327;18.722144557073033,11.801202748646,0.47038815352517566;9.296932959942751,12.157457612733177,0.6002485577056945;15.362025424959157,6.938346503706793,2.3659633174341277;2.759693471402398,15.630802404347724,1.8545439915392836;8.631526320600768,2.7776112305222997,1.814015632921167;10.702344598700481,8.698507116452404,2.353443577212782;10.778532703880146,18.31927524100951,1.6646668566433394;10.604957699892354,16.54602024380257,1.3953594949588393;18.434163963182225,13.15659999432818,0.6088100094698213;12.154370690165436,9.67104844044521,1.373481767549713;6.280800488584809,12.726200134354448,0.28952321159130706;3.1204066879129106,17.095907184293285,2.370722211851911;8.146893374322374,12.894704199797726,0.4988592942701341;2.643518185653285,14.980770667809308,1.8583250799981559;18.67835031006305,8.634932230913922,0.442074636633988;3.0537532776001557,18.766468464282884,0.37087101405229395;18.95860683519023,3.470894360388974,0.7521502100542287;9.319911627928649,6.887649115113387,1.8570798277164278;17.572022672351405,11.220241443587847,0.4693580530489878;10.279209554487714,15.245593398663107,1.9261739370683064"
9,drone_7,13.855,12.224,4.213,9.016,"7.484578238486145,18.38617465918969,1.144456333033081;2.8099406427849525,13.316704730724847,1.1845853234267536;1.1705094274306205,3.921212967026804,0.2478587920736573;17.07587271337023,3.851198927780418,1.1470494625253327;18.722144557073033,11.801202748646,0.47038815352517566;9.296932959942751,12.157457612733177,0.6002485577056945;15.362025424959157,6.938346503706793,2.3659633174341277;2.759693471402398,15.630802404347724,1.8545439915392836;8.631526320600768,2.7776112305222997,1.814015632921167;10.702344598700481,8.698507116452404,2.353443577212782;10.778532703880146,18.31927524100951,1.6646668566433394;10.604957699892354,16.54602024380257,1.3953594949588393;18.434163963182225,13.15659999432818,0.6088100094698213;12.154370690165436,9.67104844044521,1.373481767549713;6.280800488584809,12.726200134354448,0.28952321159130706;3.1204066879129106,17.095907184293285,2.370722211851911;8.146893374322374,12.894704199797726,0.4988592942701341;2.643518185653285,14.980770667809308,1.8583250799981559;18.67835031006305,8.634932230913922,0.442074636633988;3.0537532776001557,18.766468464282884,0.37087101405229395;18.95860683519023,3.470894360388974,0.7521502100542287;9.319911627928649,6.887649115113387,1.8570798277164278;17.572022672351405,11.220241443587847,0.4693580530489878;10.279209554487714,15.245593398663107,1.9261739370683064"
9,drone_8,13.092,12.272,4.213,9.016,"7.484578238486145,18.38617465918969,1.144456333033081;2.8099406427849525,13.316704730724847,1.1845853234267536;1.1705094274306205,3.921212967026804,0.2478587920736573;17.07587271337023,3.851198927780418,1.1470494625253327;18.722144557073033,11.801202748646,0.47038815352517566;9.296932959942751,12.157457612733177,0.6002485577056945;15.362025424959157,6.938346503706793,2.3659633174341277;2.759693471402398,15.630802404347724,1.8545439915392836;8.631526320600768,2.7776112305222997,1.814015632921167;10.702344598700481,8.698507116452404,2.353443577212782;10.778532703880146,18.31927524100951,1.6646668566433394;10.604957699892354,16.54602024380257,1.3953594949588393;18.434163963182225,13.15659999432818,0.6088100094698213;12.154370690165436,9.67104844044521,1.373481767549713;6.280800488584809,12.726200134354448,0.28952321159130706;3.1204066879129106,17.095907184293285,2.370722211851911;8.146893374322374,12.894704199797726,0.4988592942701341;2.643518185653285,14.980770667809308,1.8583250799981559;18.67835031006305,8.634932230913922,0.442074636633988;3.0537532776001557,18.766468464282884,0.37087101405229395;18.95860683519023,3.470894360388974,0.7521502100542287;9.319911627928649,6.887649115113387,1.8570798277164278;17.572022672351405,11.220241443587847,0.4693580530489878;10.279209554487714,15.245593398663107,1.9261739370683064"
9,drone_9,12.135,12.125,4.213,9.016,"7.484578238486145,18.38617465918969,1.144456333033081;2.8099406427849525,13.316704730724847,1.1845853234267536;1.1705094274306205,3.921212967026804,0.2478587920736573;17.07587271337023,3.851198927780418,1.1470494625253327;18.722144557073033,11.801202748646,0.47038815352517566;9.296932959942751,12.157457612733177,0.6002485577056945;15.362025424959157,6.938346503706793,2.3659633174341277;2.759693471402398,15.630802404347724,1.8545439915392836;8.631526320600768,2.7776112305222997,1.814015632921167;10.702344598700481,8.698507116452404,2.353443577212782;10.778532703880146,18.31927524100951,1.6646668566433394;10.604957699892354,16.54602024380257,1.3953594949588393;18.434163963182225,13.15659999432818,0.6088100094698213;12.154370690165436,9.67104844044521,1.373481767549713;6.280800488584809,12.726200134354448,0.28952321159130706;3.1204066879129106,17.095907184293285,2.370722211851911;8.146893374322374,12.894704199797726,0.4988592942701341;2.643518185653285,14.980770667809308,1.8583250799981559;18.67835031006305,8.634932230913922,0.442074636633988;3.0537532776001557,18.766468464282884,0.37087101405229395;18.95860683519023,3.470894360388974,0.7521502100542287;9.319911627928649,6.887649115113387,1.8570798277164278;17.572022672351405,11.220241443587847,0.4693580530489878;10.279209554487714,15.245593398663107,1.9261739370683064"
10,drone_0,10.568,12.533,4.213,9.016,"7.484578238486145,18.38617465918969,1.144456333033081;2.8099406427849525,13.316704730724847,1.1845853234267536;1.1705094274306205,3.921212967026804,0.2478587920736573;17.07587271337023,3.851198927780418,1.1470494625253327;18.722144557073033,11.801202748646,0.47038815352517566;9.296932959942751,12.157457612733177,0.6002485577056945;15.362025424959157,6.938346503706793,2.3659633174341277;2.759693471402398,15.630802404347724,1.8545439915392836;8.631526320600768,2.7776112305222997,1.814015632921167;10.702344598700481,8.698507116452404,2.353443577212782;10.778532703880146,18.31927524100951,1.6646668566433394;10.604957699892354,16.54602024380257,1.3953594949588393;18.434163963182225,13.15659999432818,0.6088100094698213;12.154370690165436,9.67104844044521,1.373481767549713;6.280800488584809,12.726200134354448,0.28952321159130706;3.1204066879129106,17.095907184293285,2.370722211851911;8.146893374322374,12.894704199797726,0.4988592942701341;2.643518185653285,14.980770667809308,1.8583250799981559;18.67835031006305,8.634932230913922,0.442074636633988;3.0537532776001557,18.766468464282884,0.37087101405229395;18.95860683519023,3.470894360388974,0.7521502100542287;9.319911627928649,6.887649115113387,1.8570798277164278;17.572022672351405,11.220241443587847,0.4693580530489878;10.279209554487714,15.245593398663107,1.9261739370683064"
10,drone_1,12.408,11.557,4.213,9.016,"7.484578238486145,18.38617465918969,1.144456333033081;2.8099406427849525,13.316704730724847,1.1845853234267536;1.1705094274306205,3.921212967026804,0.2478587920736573;17.07587271337023,3.851198927780418,1.1470494625253327;18.722144557073033,11.801202748646,0.47038815352517566;9.296932959942751,12.157457612733177,0.6002485577056945;15.362025424959157,6.938346503706793,2.3659633174341277;2.759693471402398,15.630802404347724,1.8545439915392836;8.631526320600768,2.7776112305222997,1.814015632921167;10.702344598700481,8.698507116452404,2.353443577212782;10.778532703880146,18.31927524100951,1.6646668566433394;10.604957699892354,16.54602024380257,1.3953594949588393;18.434163963182225,13.15659999432818,0.6088100094698213;12.154370690165436,9.67104844044521,1.373481767549713;6.280800488584809,12.726200134354448,0.28952321159130706;3.1204066879129106,17.095907184293285,2.370722211851911;8.146893374322374,12.894704199797726,0.4988592942701341;2.643518185653285,14.980770667809308,1.8583250799981559;18.67835031006305,8.634932230913922,0.442074636633988;3.0537532776001557,18.766468464282884,0.37087101405229395;18.95860683519023,3.470894360388974,0.7521502100542287;9.319911627928649,6.887649115113387,1.8570798277164278;17.572022672351405,11.220241443587847,0.4693580530489878;10.279209554487714,15.245593398663107,1.9261739370683064"
10,drone_2,12.293,12.733,4.213,9.016,"7.484578238486145,18.38617465918969,1.144456333033081;2.8099406427849525,13.316704730724847,1.1845853234267536;1.1705094274306205,3.921212967026804,0.2478587920736573;17.07587271337023,3.851198927780418,1.1470494625253327;18.722144557073033,11.801202748646,0.47038815352517566;9.296932959942751,12.157457612733177,0.6002485577056945;15.362025424959157,6.938346503706793,2.3659633174341277;2.759693471402398,15.630802404347724,1.8545439915392836;8.631526320600768,2.7776112305222997,1.814015632921167;10.702344598700481,8.698507116452404,2.353443577212782;10.778532703880146,18.31927524100951,1.6646668566433394;10.604957699892354,16.54602024380257,1.3953594949588393;18.434163963182225,13.15659999432818,0.6088100094698213;12.154370690165436,9.67104844044521,1.373481767549713;6.280800488584809,12.726200134354448,0.28952321159130706;3.1204066879129106,17.095907184293285,2.370722211851911;8.146893374322374,12.894704199797726,0.4988592942701341;2.643518185653285,14.980770667809308,1.8583250799981559;18.67835031006305,8.634932230913922,0.442074636633988;3.0537532776001557,18.766468464282884,0.37087101405229395;18.95860683519023,3.470894360388974,0.7521502100542287;9.319911627928649,6.887649115113387,1.8570798277164278;17.572022672351405,11.220241443587847,0.4693580530489878;10.279209554487714,15.245593398663107,1.9261739370683064"
10,drone_3,11.020,11.749,4.213,9.016,"7.484578238486145,18.38617465918969,1.144456333033081;2.8099406427849525,13.316704730724847,1.1845853234267536;1.1705094274306205,3.921212967026804,0.2478587920736573;17.07587271337023,3.851198927780418,1.1470494625253327;18.722144557073033,11.801202748646,0.47038815352517566;9.296932959942751,12.157457612733177,0.6002485577056945;15.362025424959157,6.938346503706793,2.3659633174341277;2.759693471402398,15.630802404347724,1.8545439915392836;8.631526320600768,2.7776112305222997,1.814015632921167;10.702344598700481,8.698507116452404,2.353443577212782;10.778532703880146,18.31927524100951,1.6646668566433394;10.604957699892354,16.54602024380257,1.3953594949588393;18.434163963182225,13.15659999432818,0.6088100094698213;12.154370690165436,9.67104844044521,1.373481767549713;6.280800488584809,12.726200134354448,0.28952321159130706;3.1204066879129106,17.095907184293285,2.370722211851911;8.146893374322374,12.894704199797726,0.4988592942701341;2.643518185653285,14.980770667809308,1.8583250799981559;18.67835031006305,8.634932230913922,0.442074636633988;3.0537532776001557,18.766468464282884,0.37087101405229395;18.95860683519023,3.470894360388974,0.7521502100542287;9.319911627928649,6.887649115113387,1.8570798277164278;17.572022672351405,11.220241443587847,0.4693580530489878;10.279209554487714,15.245593398663107,1.9261739370683064"
10,drone_4,12.754,13.483,4.213,9.016,"7.484578238486145,18.38617465918969,1.144456333033081;2.8099406427849525,13.316704730724847,1.1845853234267536;1.1705094274306205,3.921212967026804,0.2478587920736573;17.07587271337023,3.851198927780418,1.1470494625253327;18.722144557073033,11.801202748646,0.47038815352517566;9.296932959942751,12.157457612733177,0.6002485577056945;15.362025424959157,6.938346503706793,2.3659633174341277;2.759693471402398,15.630802404347724,1.8545439915392836;8.631526320600768,2.7776112305222997,1.814015632921167;10.702344598700481,8.698507116452404,2.353443577212782;10.778532703880146,18.31927524100951,1.6646668566433394;10.604957699892354,16.54602024380257,1.3953594949588393;18.434163963182225,13.15659999432818,0.6088100094698213;12.154370690165436,9.67104844044521,1.373481767549713;6.280800488584809,12.726200134354448,0.28952321159130706;3.1204066879129106,17.095907184293285,2.370722211851911;8.146893374322374,12.894704199797726,0.4988592942701341;2.643518185653285,14.980770667809308,1.8583250799981559;18.67835031006305,8.634932230913922,0.442074636633988;3.0537532776001557,18.766468464282884,0.37087101405229395;18.95860683519023,3.470894360388974,0.7521502100542287;9.319911627928649,6.887649115113387,1.8570798277164278;17.572022672351405,11.220241443587847,0.4693580530489878;10.279209554487714,15.245593398663107,1.9261739370683064"
10,drone_5,11.366,12.352,4.213,9.016,"7.484578238486145,18.38617465918969,1.144456333033081;2.8099406427849525,13.316704730724847,1.1845853234267536;1.1705094274306205,3.921212967026804,0.2478587920736573;17.07587271337023,3.851198927780418,1.1470494625253327;18.722144557073033,11.801202748646,0.47038815352517566;9.296932959942751,12.157457612733177,0.6002485577056945;15.362025424959157,6.938346503706793,2.3659633174341277;2.759693471402398,15.630802404347724,1.8545439915392836;8.631526320600768,2.7776112305222997,1.814015632921167;10.702344598700481,8.698507116452404,2.353443577212782;10.778532703880146,18.31927524100951,1.6646668566433394;10.604957699892354,16.54602024380257,1.3953594949588393;18.434163963182225,13.15659999432818,0.6088100094698213;12.154370690165436,9.67104844044521,1.373481767549713;6.280800488584809,12.726200134354448,0.28952321159130706;3.1204066879129106,17.095907184293285,2.370722211851911;8.146893374322374,12.894704199797726,0.4988592942701341;2.643518185653285,14.980770667809308,1.8583250799981559;18.67835031006305,8.634932230913922,0.442074636633988;3.0537532776001557,18.766468464282884,0.37087101405229395;18.95860683519023,3.470894360388974,0.7521502100542287;9.319911627928649,6.887649115113387,1.8570798277164278;17.572022672351405,11.220241443587847,0.4693580530489878;10.279209554487714,15.245593398663107,1.9261739370683064"
10,drone_6,11.645,13.075,4.213,9.016,"7.484578238486145,18.38617465918969,1.144456333033081;2.8099406427849525,13.316704730724847,1.1845853234267536;1.1705094274306205,3.921212967026804,0.2478587920736573;17.07587271337023,3.851198927780418,1.1470494625253327;18.722144557073033,11.801202748646,0.47038815352517566;9.296932959942751,12.157457612733177,0.6002485577056945;15.362025424959157,6.938346503706793,2.3659633174341277;2.759693471402398,15.630802404347724,1.8545439915392836;8.631526320600768,2.7776112305222997,1.814015632921167;10.702344598700481,8.698507116452404,2.353443577212782;10.778532703880146,18.31927524100951,1.6646668566433394;10.604957699892354,16.54602024380257,1.3953594949588393;18.434163963182225,13.15659999432818,0.6088100094698213;12.154370690165436,9.67104844044521,1.373481767549713;6.280800488584809,12.726200134354448,0.28952321159130706;3.1204066879129106,17.095907184293285,2.370722211851911;8.146893374322374,12.894704199797726,0.4988592942701341;2.643518185653285,14.980770667809308,1.8583250799981559;18.67835031006305,8.634932230913922,0.442074636633988;3.0537532776001557,18.766468464282884,0.37087101405229395;18.95860683519023,3.470894360388974,0.7521502100542287;9.319911627928649,6.887649115113387,1.8570798277164278;17.572022672351405,11.220241443587847,0.4693580530489878;10.279209554487714,15.245593398663107,1.9261739370683064"
10,drone_7,13.743,12.093,4.213,9.016,"7.484578238486145,18.38617465918969,1.144456333033081;2.8099406427849525,13.316704730724847,1.1845853234267536;1.1705094274306205,3.921212967026804,0.2478587920736573;17.07587271337023,3.851198927780418,1.1470494625253327;18.722144557073033,11.801202748646,0.47038815352517566;9.296932959942751,12.157457612733177,0.6002485577056945;15.362025424959157,6.938346503706793,2.3659633174341277;2.759693471402398,15.630802404347724,1.8545439915392836;8.631526320600768,2.7776112305222997,1.814015632921167;10.702344598700481,8.698507116452404,2.353443577212782;10.778532703880146,18.31927524100951,1.6646668566433394;10.604957699892354,16.54602024380257,1.3953594949588393;18.434163963182225,13.15659999432818,0.6088100094698213;12.154370690165436,9.67104844044521,1.373481767549713;6.280800488584809,12.726200134354448,0.28952321159130706;3.1204066879129106,17.095907184293285,2.370722211851911;8.146893374322374,12.894704199797726,0.4988592942701341;2.643518185653285,14.980770667809308,1.8583250799981559;18.67835031006305,8.634932230913922,0.442074636633988;3.0537532776001557,18.766468464282884,0.37087101405229395;18.95860683519023,3.470894360388974,0.7521502100542287;9.319911627928649,6.887649115113387,1.8570798277164278;17.572022672351405,11.220241443587847,0.4693580530489878;10.279209554487714,15.245593398663107,1.9261739370683064"
10,drone_8,12.991,12.316,4.213,9.016,"7.484578238486145,18.38617465918969,1.144456333033081;2.8099406427849525,13.316704730724847,1.1845853234267536;1.1705094274306205,3.921212967026804,0.2478587920736573;17.07587271337023,3.851198927780418,1.1470494625253327;18.722144557073033,11.801202748646,0.47038815352517566;9.296932959942751,12.157457612733177,0.6002485577056945;15.362025424959157,6.938346503706793,2.3659633174341277;2.759693471402398,15.630802404347724,1.8545439915392836;8.631526320600768,2.7776112305222997,1.814015632921167;10.702344598700481,8.698507116452404,2.353443577212782;10.778532703880146,18.31927524100951,1.6646668566433394;10.604957699892354,16.54602024380257,1.3953594949588393;18.434163963182225,13.15659999432818,0.6088100094698213;12.154370690165436,9.67104844044521,1.373481767549713;6.280800488584809,12.726200134354448,0.28952321159130706;3.1204066879129106,17.095907184293285,2.370722211851911;8.146893374322374,12.894704199797726,0.4988592942701341;2.643518185653285,14.980770667809308,1.8583250799981559;18.67835031006305,8.634932230913922,0.442074636633988;3.0537532776001557,18.766468464282884,0.37087101405229395;18.95860683519023,3.470894360388974,0.7521502100542287;9.319911627928649,6.887649115113387,1.8570798277164278;17.572022672351405,11.220241443587847,0.4693580530489878;10.279209554487714,15.245593398663107,1.9261739370683064"
10,drone_9,12.030,12.157,4.213,9.016,"7.484578238486145,18.38617465918969,1.144456333033081;2.8099406427849525,13.316704730724847,1.1845853234267536;1.1705094274306205,3.921212967026804,0.2478587920736573;17.07587271337023,3.851198927780418,1.1470494625253327;18.722144557073033,11.801202748646,0.47038815352517566;9.296932959942751,12.157457612733177,0.6002485577056945;15.362025424959157,6.938346503706793,2.3659633174341277;2.759693471402398,15.630802404347724,1.8545439915392836;8.631526320600768,2.7776112305222997,1.814015632921167;10.702344598700481,8.698507116452404,2.353443577212782;10.778532703880146,18.31927524100951,1.6646668566433394;10.604957699892354,16.54602024380257,1.3953594949588393;18.434163963182225,13.15659999432818,0.6088100094698213;12.154370690165436,9.67104844044521,1.373481767549713;6.280800488584809,12.726200134354448,0.28952321159130706;3.1204066879129106,17.095907184293285,2.370722211851911;8.146893374322374,12.894704199797726,0.4988592942701341;2.643518185653285,14.980770667809308,1.8583250799981559;18.67835031006305,8.634932230913922,0.442074636633988;3.0537532776001557,18.766468464282884,0.37087101405229395;18.95860683519023,3.470894360388974,0.7521502100542287;9.319911627928649,6.887649115113387,1.8570798277164278;17.572022672351405,11.220241443587847,0.4693580530489878;10.279209554487714,15.245593398663107,1.9261739370683064"
11,drone_0,10.428,12.483,4.213,9.016,"7.484578238486145,18.38617465918969,1.144456333033081;2.8099406427849525,13.316704730724847,1.1845853234267536;1.1705094274306205,3.921212967026804,0.2478587920736573;17.07587271337023,3.851198927780418,1.1470494625253327;18.722144557073033,11.801202748646,0.47038815352517566;9.296932959942751,12.157457612733177,0.6002485577056945;15.362025424959157,6.938346503706793,2.3659633174341277;2.759693471402398,15.630802404347724,1.8545439915392836;8.631526320600768,2.7776112305222997,1.814015632921167;10.702344598700481,8.698507116452404,2.353443577212782;10.778532703880146,18.31927524100951,1.6646668566433394;10.604957699892354,16.54602024380257,1.3953594949588393;18.434163963182225,13.15659999432818,0.6088100094698213;12.154370690165436,9.67104844044521,1.373481767549713;6.280800488584809,12.726200134354448,0.28952321159130706;3.1204066879129106,17.095907184293285,2.370722211851911;8.146893374322374,12.894704199797726,0.4988592942701341;2.643518185653285,14.980770667809308,1.8583250799981559;18.67835031006305,8.634932230913922,0.442074636633988;3.0537532776001557,18.766468464282884,0.37087101405229395;18.95860683519023,3.470894360388974,0.7521502100542287;9.319911627928649,6.887649115113387,1.8570798277164278;17.572022672351405,11.220241443587847,0.4693580530489878;10.279209554487714,15.245593398663107,1.9261739370683064"
11,drone_1,12.265,11.594,4.213,9.016,"7.484578238486145,18.38617465918969,1.144456333033081;2.8099406427849525,13.316704730724847,1.1845853234267536;1.1705094274306205,3.921212967026804,0.2478587920736573;17.07587271337023,3.851198927780418,1.1470494625253327;18.722144557073033,11.801202748646,0.47038815352517566;9.296932959942751,12.157457612733177,0.6002485577056945;15.362025424959157,6.938346503706793,2.3659633174341277;2.759693471402398,15.630802404347724,1.8545439915392836;8.631526320600768,2.7776112305222997,1.814015632921167;10.702344598700481,8.698507116452404,2.353443577212782;10.778532703880146,18.31927524100951,1.6646668566433394;10.604957699892354,16.54602024380257,1.3953594949588393;18.434163963182225,13.15659999432818,0.6088100094698213;12.154370690165436,9.67104844044521,1.373481767549713;6.280800488584809,12.726200134354448,0.28952321159130706;3.1204066879129106,17.095907184293285,2.370722211851911;8.146893374322374,12.894704199797726,0.4988592942701341;2.643518185653285,14.980770667809308,1.8583250799981559;18.67835031006305,8.634932230913922,0.442074636633988;3.0537532776001557,18.766468464282884,0.37087101405229395;18.95860683519023,3.470894360388974,0.7521502100542287;9.319911627928649,6.887649115113387,1.8570798277164278;17.572022672351405,11.220241443587847,0.4693580530489878;10.279209554487714,15.245593398663107,1.9261739370683064"
11,drone_2,12.183,12.739,4.213,9.016,"7.484578238486145,18.38617465918969,1.144456333033081;2.8099406427849525,13.316704730724847,1.1845853234267536;1.1705094274306205,3.921212967026804,0.2478587920736573;17.07587271337023,3.851198927780418,1.1470494625253327;18.722144557073033,11.801202748646,0.47038815352517566;9.296932959942751,12.157457612733177,0.6002485577056945;15.362025424959157,6.938346503706793,2.3659633174341277;2.759693471402398,15.630802404347724,1.8545439915392836;8.631526320600768,2.7776112305222997,1.814015632921167;10.702344598700481,8.698507116452404,2.353443577212782;10.778532703880146,18.31927524100951,1.6646668566433394;10.604957699892354,16.54602024380257,1.3953594949588393;18.434163963182225,13.15659999432818,0.6088100094698213;12.154370690165436,9.67104844044521,1.373481767549713;6.280800488584809,12.726200134354448,0.28952321159130706;3.1204066879129106,17.095907184293285,2.370722211851911;8.146893374322374,12.894704199797726,0.4988592942701341;2.643518185653285,14.980770667809308,1.8583250799981559;18.67835031006305,8.634932230913922,0.442074636633988;3.0537532776001557,18.766468464282884,0.37087101405229395;18.95860683519023,3.470894360388974,0.7521502100542287;9.319911627928649,6.887649115113387,1.8570798277164278;17.572022672351405,11.220241443587847,0.4693580530489878;10.279209554487714,15.245593398663107,1.9261739370683064"
11,drone_3,10.876,11.783,4.213,9.016,"7.484578238486145,18.38617465918969,1.144456333033081;2.8099406427849525,13.316704730724847,1.1845853234267536;1.1705094274306205,3.921212967026804,0.2478587920736573;17.07587271337023,3.851198927780418,1.1470494625253327;18.722144557073033,11.801202748646,0.47038815352517566;9.296932959942751,12.157457612733177,0.6002485577056945;15.362025424959157,6.938346503706793,2.3659633174341277;2.759693471402398,15.630802404347724,1.8545439915392836;8.631526320600768,2.7776112305222997,1.814015632921167;10.702344598700481,8.698507116452404,2.353443577212782;10.778532703880146,18.31927524100951,1.6646668566433394;10.604957699892354,16.54602024380257,1.3953594949588393;18.434163963182225,13.15659999432818,0.6088100094698213;12.154370690165436,9.67104844044521,1.373481767549713;6.280800488584809,12.726200134354448,0.28952321159130706;3.1204066879129106,17.095907184293285,2.370722211851911;8.146893374322374,12.894704199797726,0.4988592942701341;2.643518185653285,14.980770667809308,1.8583250799981559;18.67835031006305,8.634932230913922,0.442074636633988;3.0537532776001557,18.766468464282884,0.37087101405229395;18.95860683519023,3.470894360388974,0.7521502100542287;9.319911627928649,6.887649115113387,1.8570798277164278;17.572022672351405,11.220241443587847,0.4693580530489878;10.279209554487714,15.245593398663107,1.9261739370683064"
11,drone_4,12.661,13.528,4.213,9.016,"7.484578238486145,18.38617465918969,1.144456333033081;2.8099406427849525,13.316704730724847,1.1845853234267536;1.1705094274306205,3.921212967026804,0.2478587920736573;17.07587271337023,3.851198927780418,1.1470494625253327;18.722144557073033,11.801202748646,0.47038815352517566;9.296932959942751,12.157457612733177,0.6002485577056945;15.362025424959157,6.938346503706793,2.3659633174341277;2.759693471402398,15.630802404347724,1.8545439915392836;8.631526320600768,2.7776112305222997,1.814015632921167;10.702344598700481,8.698507116452404,2.353443577212782;10.778532703880146,18.31927524100951,1.6646668566433394;10.604957699892354,16.54602024380257,1.3953594949588393;18.434163963182225,13.15659999432818,0.6088100094698213;12.154370690165436,9.67104844044521,1.373481767549713;6.280800488584809,12.726200134354448,0.28952321159130706;3.1204066879129106,17.095907184293285,2.370722211851911;8.146893374322374,12.894704199797726,0.4988592942701341;2.643518185653285,14.980770667809308,1.8583250799981559;18.67835031006305,8.634932230913922,0.442074636633988;3.0537532776001557,18.766468464282884,0.37087101405229395;18.95860683519023,3.470894360388974,0.7521502100542287;9.319911627928649,6.887649115113387,1.8570798277164278;17.572022672351405,11.220241443587847,0.4693580530489878;10.279209554487714,15.245593398663107,1.9261739370683064"
11,drone_5,11.278,12.317,4.213,9.016,"7.484578238486145,18.38617465918969,1.144456333033081;2.8099406427849525,13.316704730724847,1.1845853234267536;1.1705094274306205,3.921212967026804,0.2478587920736573;17.07587271337023,3.851198927780418,1.1470494625253327;18.722144557073033,11.801202748646,0.47038815352517566;9.296932959942751,12.157457612733177,0.6002485577056945;15.362025424959157,6.938346503706793,2.3659633174341277;2.759693471402398,15.630802404347724,1.8545439915392836;8.631526320600768,2.7776112305222997,1.814015632921167;10.702344598700481,8.698507116452404,2.353443577212782;10.778532703880146,18.31927524100951,1.6646668566433394;10.604957699892354,16.54602024380257,1.3953594949588393;18.434163963182225,13.15659999432818,0.6088100094698213;12.154370690165436,9.67104844044521,1.373481767549713;6.280800488584809,12.726200134354448,0.28952321159130706;3.1204066879129106,17.095907184293285,2.370722211851911;8.146893374322374,12.894704199797726,0.4988592942701341;2.643518185653285,14.980770667809308,1.8583250799981559;18.67835031006305,8.634932230913922,0.442074636633988;3.0537532776001557,18.766468464282884,0.37087101405229395;18.95860683519023,3.470894360388974,0.7521502100542287;9.319911627928649,6.887649115113387,1.8570798277164278;17.572022672351405,11.220241443587847,0.4693580530489878;10.279209554487714,15.245593398663107,1.9261739370683064"
