Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
29,drone_2,13.515,18.333,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
29,drone_3,7.084,7.727,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
29,drone_4,16.888,17.211,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
29,drone_5,8.865,5.907,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
29,drone_6,13.684,17.657,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
29,drone_7,12.518,18.587,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
29,drone_8,7.005,8.923,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
29,drone_9,8.850,11.749,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
30,drone_0,11.429,18.232,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
30,drone_1,8.208,11.406,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
30,drone_2,13.361,18.411,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
30,drone_3,7.061,7.926,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
30,drone_4,16.747,17.353,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
30,drone_5,8.899,6.104,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
30,drone_6,13.520,17.712,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
30,drone_7,12.349,18.553,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
30,drone_8,7.041,9.091,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
30,drone_9,8.729,11.871,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
31,drone_0,11.258,18.254,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
31,drone_1,8.224,11.577,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
31,drone_2,13.190,18.396,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
31,drone_3,6.939,8.024,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
31,drone_4,16.605,17.494,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
31,drone_5,8.856,6.299,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
31,drone_6,13.457,17.867,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
31,drone_7,12.182,18.595,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
31,drone_8,6.996,9.286,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
