Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
11,drone_5,13.2918,13.5868,7.9253,9.0386,"15.301,12.545,0.706;18.857,15.301,1.378;1.614,9.626,1.004;15.723,10.806,0.993;15.110,18.925,0.330;10.548,3.889,0.771;15.714,6.591,0.888;2.828,18.451,0.869;1.353,17.623,0.220;2.567,10.144,1.103;14.565,18.485,0.219;0.697,3.290,0.997;12.418,19.322,0.426;3.451,3.113,1.585;16.701,12.738,0.234;1.428,18.770,0.807;1.948,1.803,1.952;15.251,10.956,0.750;18.529,0.336,0.273;16.197,12.486,1.368;15.250,9.533,0.254;6.578,1.354,0.472;0.699,6.470,0.838;7.937,12.659,1.147;15.068,9.774,0.491;12.156,0.812,0.623;6.849,17.392,2.189;17.231,12.107,1.011;7.176,12.326,0.405;15.932,1.316,1.014;12.779,4.592,1.751;6.123,4.817,0.943;6.533,3.379,0.296;7.853,1.755,0.405;17.936,1.511,0.349;8.264,0.225,0.204;13.172,5.248,1.101;9.539,13.567,0.488;15.812,7.570,0.838;18.025,7.233,1.345;5.132,16.598,1.095;9.449,7.220,0.201;18.970,7.694,0.386;17.189,13.397,2.021;17.052,8.313,0.485;13.781,2.034,1.002;16.464,15.885,0.262;14.532,8.263,0.284;13.187,11.287,0.932;17.910,14.204,1.556;14.938,3.567,1.355;9.808,10.795,0.484;9.846,11.993,0.375;11.248,7.742,1.136;12.529,3.867,1.619;2.774,12.785,1.924;17.623,2.937,0.480;14.409,9.254,0.258;11.692,8.252,0.808;11.840,0.378,0.441;7.058,14.899,0.619;2.206,10.065,1.583;10.915,3.919,1.379"
11,drone_6,14.7266,11.9903,7.9253,9.0386,"15.301,12.545,0.706;18.857,15.301,1.378;1.614,9.626,1.004;15.723,10.806,0.993;15.110,18.925,0.330;10.548,3.889,0.771;15.714,6.591,0.888;2.828,18.451,0.869;1.353,17.623,0.220;2.567,10.144,1.103;14.565,18.485,0.219;0.697,3.290,0.997;12.418,19.322,0.426;3.451,3.113,1.585;16.701,12.738,0.234;1.428,18.770,0.807;1.948,1.803,1.952;15.251,10.956,0.750;18.529,0.336,0.273;16.197,12.486,1.368;15.250,9.533,0.254;6.578,1.354,0.472;0.699,6.470,0.838;7.937,12.659,1.147;15.068,9.774,0.491;12.156,0.812,0.623;6.849,17.392,2.189;17.231,12.107,1.011;7.176,12.326,0.405;15.932,1.316,1.014;12.779,4.592,1.751;6.123,4.817,0.943;6.533,3.379,0.296;7.853,1.755,0.405;17.936,1.511,0.349;8.264,0.225,0.204;13.172,5.248,1.101;9.539,13.567,0.488;15.812,7.570,0.838;18.025,7.233,1.345;5.132,16.598,1.095;9.449,7.220,0.201;18.970,7.694,0.386;17.189,13.397,2.021;17.052,8.313,0.485;13.781,2.034,1.002;16.464,15.885,0.262;14.532,8.263,0.284;13.187,11.287,0.932;17.910,14.204,1.556;14.938,3.567,1.355;9.808,10.795,0.484;9.846,11.993,0.375;11.248,7.742,1.136;12.529,3.867,1.619;2.774,12.785,1.924;17.623,2.937,0.480;14.409,9.254,0.258;11.692,8.252,0.808;11.840,0.378,0.441;7.058,14.899,0.619;2.206,10.065,1.583;10.915,3.919,1.379"
11,drone_8,-100.0000,-100.0000,7.9253,9.0386,"15.301,12.545,0.706;18.857,15.301,1.378;1.614,9.626,1.004;15.723,10.806,0.993;15.110,18.925,0.330;10.548,3.889,0.771;15.714,6.591,0.888;2.828,18.451,0.869;1.353,17.623,0.220;2.567,10.144,1.103;14.565,18.485,0.219;0.697,3.290,0.997;12.418,19.322,0.426;3.451,3.113,1.585;16.701,12.738,0.234;1.428,18.770,0.807;1.948,1.803,1.952;15.251,10.956,0.750;18.529,0.336,0.273;16.197,12.486,1.368;15.250,9.533,0.254;6.578,1.354,0.472;0.699,6.470,0.838;7.937,12.659,1.147;15.068,9.774,0.491;12.156,0.812,0.623;6.849,17.392,2.189;17.231,12.107,1.011;7.176,12.326,0.405;15.932,1.316,1.014;12.779,4.592,1.751;6.123,4.817,0.943;6.533,3.379,0.296;7.853,1.755,0.405;17.936,1.511,0.349;8.264,0.225,0.204;13.172,5.248,1.101;9.539,13.567,0.488;15.812,7.570,0.838;18.025,7.233,1.345;5.132,16.598,1.095;9.449,7.220,0.201;18.970,7.694,0.386;17.189,13.397,2.021;17.052,8.313,0.485;13.781,2.034,1.002;16.464,15.885,0.262;14.532,8.263,0.284;13.187,11.287,0.932;17.910,14.204,1.556;14.938,3.567,1.355;9.808,10.795,0.484;9.846,11.993,0.375;11.248,7.742,1.136;12.529,3.867,1.619;2.774,12.785,1.924;17.623,2.937,0.480;14.409,9.254,0.258;11.692,8.252,0.808;11.840,0.378,0.441;7.058,14.899,0.619;2.206,10.065,1.583;10.915,3.919,1.379"
11,drone_9,13.7019,14.1947,7.9253,9.0386,"15.301,12.545,0.706;18.857,15.301,1.378;1.614,9.626,1.004;15.723,10.806,0.993;15.110,18.925,0.330;10.548,3.889,0.771;15.714,6.591,0.888;2.828,18.451,0.869;1.353,17.623,0.220;2.567,10.144,1.103;14.565,18.485,0.219;0.697,3.290,0.997;12.418,19.322,0.426;3.451,3.113,1.585;16.701,12.738,0.234;1.428,18.770,0.807;1.948,1.803,1.952;15.251,10.956,0.750;18.529,0.336,0.273;16.197,12.486,1.368;15.250,9.533,0.254;6.578,1.354,0.472;0.699,6.470,0.838;7.937,12.659,1.147;15.068,9.774,0.491;12.156,0.812,0.623;6.849,17.392,2.189;17.231,12.107,1.011;7.176,12.326,0.405;15.932,1.316,1.014;12.779,4.592,1.751;6.123,4.817,0.943;6.533,3.379,0.296;7.853,1.755,0.405;17.936,1.511,0.349;8.264,0.225,0.204;13.172,5.248,1.101;9.539,13.567,0.488;15.812,7.570,0.838;18.025,7.233,1.345;5.132,16.598,1.095;9.449,7.220,0.201;18.970,7.694,0.386;17.189,13.397,2.021;17.052,8.313,0.485;13.781,2.034,1.002;16.464,15.885,0.262;14.532,8.263,0.284;13.187,11.287,0.932;17.910,14.204,1.556;14.938,3.567,1.355;9.808,10.795,0.484;9.846,11.993,0.375;11.248,7.742,1.136;12.529,3.867,1.619;2.774,12.785,1.924;17.623,2.937,0.480;14.409,9.254,0.258;11.692,8.252,0.808;11.840,0.378,0.441;7.058,14.899,0.619;2.206,10.065,1.583;10.915,3.919,1.379"
12,drone_0,14.6944,13.9343,7.9253,9.0386,"15.301,12.545,0.706;18.857,15.301,1.378;1.614,9.626,1.004;15.723,10.806,0.993;15.110,18.925,0.330;10.548,3.889,0.771;15.714,6.591,0.888;2.828,18.451,0.869;1.353,17.623,0.220;2.567,10.144,1.103;14.565,18.485,0.219;0.697,3.290,0.997;12.418,19.322,0.426;3.451,3.113,1.585;16.701,12.738,0.234;1.428,18.770,0.807;1.948,1.803,1.952;15.251,10.956,0.750;18.529,0.336,0.273;16.197,12.486,1.368;15.250,9.533,0.254;6.578,1.354,0.472;0.699,6.470,0.838;7.937,12.659,1.147;15.068,9.774,0.491;12.156,0.812,0.623;6.849,17.392,2.189;17.231,12.107,1.011;7.176,12.326,0.405;15.932,1.316,1.014;12.779,4.592,1.751;6.123,4.817,0.943;6.533,3.379,0.296;7.853,1.755,0.405;17.936,1.511,0.349;8.264,0.225,0.204;13.172,5.248,1.101;9.539,13.567,0.488;15.812,7.570,0.838;18.025,7.233,1.345;5.132,16.598,1.095;9.449,7.220,0.201;18.970,7.694,0.386;17.189,13.397,2.021;17.052,8.313,0.485;13.781,2.034,1.002;16.464,15.885,0.262;14.532,8.263,0.284;13.187,11.287,0.932;17.910,14.204,1.556;14.938,3.567,1.355;9.808,10.795,0.484;9.846,11.993,0.375;11.248,7.742,1.136;12.529,3.867,1.619;2.774,12.785,1.924;17.623,2.937,0.480;14.409,9.254,0.258;11.692,8.252,0.808;11.840,0.378,0.441;7.058,14.899,0.619;2.206,10.065,1.583;10.915,3.919,1.379"
12,drone_1,12.5325,12.7168,7.9253,9.0386,"15.301,12.545,0.706;18.857,15.301,1.378;1.614,9.626,1.004;15.723,10.806,0.993;15.110,18.925,0.330;10.548,3.889,0.771;15.714,6.591,0.888;2.828,18.451,0.869;1.353,17.623,0.220;2.567,10.144,1.103;14.565,18.485,0.219;0.697,3.290,0.997;12.418,19.322,0.426;3.451,3.113,1.585;16.701,12.738,0.234;1.428,18.770,0.807;1.948,1.803,1.952;15.251,10.956,0.750;18.529,0.336,0.273;16.197,12.486,1.368;15.250,9.533,0.254;6.578,1.354,0.472;0.699,6.470,0.838;7.937,12.659,1.147;15.068,9.774,0.491;12.156,0.812,0.623;6.849,17.392,2.189;17.231,12.107,1.011;7.176,12.326,0.405;15.932,1.316,1.014;12.779,4.592,1.751;6.123,4.817,0.943;6.533,3.379,0.296;7.853,1.755,0.405;17.936,1.511,0.349;8.264,0.225,0.204;13.172,5.248,1.101;9.539,13.567,0.488;15.812,7.570,0.838;18.025,7.233,1.345;5.132,16.598,1.095;9.449,7.220,0.201;18.970,7.694,0.386;17.189,13.397,2.021;17.052,8.313,0.485;13.781,2.034,1.002;16.464,15.885,0.262;14.532,8.263,0.284;13.187,11.287,0.932;17.910,14.204,1.556;14.938,3.567,1.355;9.808,10.795,0.484;9.846,11.993,0.375;11.248,7.742,1.136;12.529,3.867,1.619;2.774,12.785,1.924;17.623,2.937,0.480;14.409,9.254,0.258;11.692,8.252,0.808;11.840,0.378,0.441;7.058,14.899,0.619;2.206,10.065,1.583;10.915,3.919,1.379"
12,drone_2,14.3096,13.6675,7.9253,9.0386,"15.301,12.545,0.706;18.857,15.301,1.378;1.614,9.626,1.004;15.723,10.806,0.993;15.110,18.925,0.330;10.548,3.889,0.771;15.714,6.591,0.888;2.828,18.451,0.869;1.353,17.623,0.220;2.567,10.144,1.103;14.565,18.485,0.219;0.697,3.290,0.997;12.418,19.322,0.426;3.451,3.113,1.585;16.701,12.738,0.234;1.428,18.770,0.807;1.948,1.803,1.952;15.251,10.956,0.750;18.529,0.336,0.273;16.197,12.486,1.368;15.250,9.533,0.254;6.578,1.354,0.472;0.699,6.470,0.838;7.937,12.659,1.147;15.068,9.774,0.491;12.156,0.812,0.623;6.849,17.392,2.189;17.231,12.107,1.011;7.176,12.326,0.405;15.932,1.316,1.014;12.779,4.592,1.751;6.123,4.817,0.943;6.533,3.379,0.296;7.853,1.755,0.405;17.936,1.511,0.349;8.264,0.225,0.204;13.172,5.248,1.101;9.539,13.567,0.488;15.812,7.570,0.838;18.025,7.233,1.345;5.132,16.598,1.095;9.449,7.220,0.201;18.970,7.694,0.386;17.189,13.397,2.021;17.052,8.313,0.485;13.781,2.034,1.002;16.464,15.885,0.262;14.532,8.263,0.284;13.187,11.287,0.932;17.910,14.204,1.556;14.938,3.567,1.355;9.808,10.795,0.484;9.846,11.993,0.375;11.248,7.742,1.136;12.529,3.867,1.619;2.774,12.785,1.924;17.623,2.937,0.480;14.409,9.254,0.258;11.692,8.252,0.808;11.840,0.378,0.441;7.058,14.899,0.619;2.206,10.065,1.583;10.915,3.919,1.379"
12,drone_3,14.2360,12.4089,7.9253,9.0386,"15.301,12.545,0.706;18.857,15.301,1.378;1.614,9.626,1.004;15.723,10.806,0.993;15.110,18.925,0.330;10.548,3.889,0.771;15.714,6.591,0.888;2.828,18.451,0.869;1.353,17.623,0.220;2.567,10.144,1.103;14.565,18.485,0.219;0.697,3.290,0.997;12.418,19.322,0.426;3.451,3.113,1.585;16.701,12.738,0.234;1.428,18.770,0.807;1.948,1.803,1.952;15.251,10.956,0.750;18.529,0.336,0.273;16.197,12.486,1.368;15.250,9.533,0.254;6.578,1.354,0.472;0.699,6.470,0.838;7.937,12.659,1.147;15.068,9.774,0.491;12.156,0.812,0.623;6.849,17.392,2.189;17.231,12.107,1.011;7.176,12.326,0.405;15.932,1.316,1.014;12.779,4.592,1.751;6.123,4.817,0.943;6.533,3.379,0.296;7.853,1.755,0.405;17.936,1.511,0.349;8.264,0.225,0.204;13.172,5.248,1.101;9.539,13.567,0.488;15.812,7.570,0.838;18.025,7.233,1.345;5.132,16.598,1.095;9.449,7.220,0.201;18.970,7.694,0.386;17.189,13.397,2.021;17.052,8.313,0.485;13.781,2.034,1.002;16.464,15.885,0.262;14.532,8.263,0.284;13.187,11.287,0.932;17.910,14.204,1.556;14.938,3.567,1.355;9.808,10.795,0.484;9.846,11.993,0.375;11.248,7.742,1.136;12.529,3.867,1.619;2.774,12.785,1.924;17.623,2.937,0.480;14.409,9.254,0.258;11.692,8.252,0.808;11.840,0.378,0.441;7.058,14.899,0.619;2.206,10.065,1.583;10.915,3.919,1.379"
12,drone_4,13.0878,13.9070,7.9253,9.0386,"15.301,12.545,0.706;18.857,15.301,1.378;1.614,9.626,1.004;15.723,10.806,0.993;15.110,18.925,0.330;10.548,3.889,0.771;15.714,6.591,0.888;2.828,18.451,0.869;1.353,17.623,0.220;2.567,10.144,1.103;14.565,18.485,0.219;0.697,3.290,0.997;12.418,19.322,0.426;3.451,3.113,1.585;16.701,12.738,0.234;1.428,18.770,0.807;1.948,1.803,1.952;15.251,10.956,0.750;18.529,0.336,0.273;16.197,12.486,1.368;15.250,9.533,0.254;6.578,1.354,0.472;0.699,6.470,0.838;7.937,12.659,1.147;15.068,9.774,0.491;12.156,0.812,0.623;6.849,17.392,2.189;17.231,12.107,1.011;7.176,12.326,0.405;15.932,1.316,1.014;12.779,4.592,1.751;6.123,4.817,0.943;6.533,3.379,0.296;7.853,1.755,0.405;17.936,1.511,0.349;8.264,0.225,0.204;13.172,5.248,1.101;9.539,13.567,0.488;15.812,7.570,0.838;18.025,7.233,1.345;5.132,16.598,1.095;9.449,7.220,0.201;18.970,7.694,0.386;17.189,13.397,2.021;17.052,8.313,0.485;13.781,2.034,1.002;16.464,15.885,0.262;14.532,8.263,0.284;13.187,11.287,0.932;17.910,14.204,1.556;14.938,3.567,1.355;9.808,10.795,0.484;9.846,11.993,0.375;11.248,7.742,1.136;12.529,3.867,1.619;2.774,12.785,1.924;17.623,2.937,0.480;14.409,9.254,0.258;11.692,8.252,0.808;11.840,0.378,0.441;7.058,14.899,0.619;2.206,10.065,1.583;10.915,3.919,1.379"
12,drone_5,13.4031,13.4756,7.9253,9.0386,"15.301,12.545,0.706;18.857,15.301,1.378;1.614,9.626,1.004;15.723,10.806,0.993;15.110,18.925,0.330;10.548,3.889,0.771;15.714,6.591,0.888;2.828,18.451,0.869;1.353,17.623,0.220;2.567,10.144,1.103;14.565,18.485,0.219;0.697,3.290,0.997;12.418,19.322,0.426;3.451,3.113,1.585;16.701,12.738,0.234;1.428,18.770,0.807;1.948,1.803,1.952;15.251,10.956,0.750;18.529,0.336,0.273;16.197,12.486,1.368;15.250,9.533,0.254;6.578,1.354,0.472;0.699,6.470,0.838;7.937,12.659,1.147;15.068,9.774,0.491;12.156,0.812,0.623;6.849,17.392,2.189;17.231,12.107,1.011;7.176,12.326,0.405;15.932,1.316,1.014;12.779,4.592,1.751;6.123,4.817,0.943;6.533,3.379,0.296;7.853,1.755,0.405;17.936,1.511,0.349;8.264,0.225,0.204;13.172,5.248,1.101;9.539,13.567,0.488;15.812,7.570,0.838;18.025,7.233,1.345;5.132,16.598,1.095;9.449,7.220,0.201;18.970,7.694,0.386;17.189,13.397,2.021;17.052,8.313,0.485;13.781,2.034,1.002;16.464,15.885,0.262;14.532,8.263,0.284;13.187,11.287,0.932;17.910,14.204,1.556;14.938,3.567,1.355;9.808,10.795,0.484;9.846,11.993,0.375;11.248,7.742,1.136;12.529,3.867,1.619;2.774,12.785,1.924;17.623,2.937,0.480;14.409,9.254,0.258;11.692,8.252,0.808;11.840,0.378,0.441;7.058,14.899,0.619;2.206,10.065,1.583;10.915,3.919,1.379"
12,drone_6,14.8572,11.8597,7.9253,9.0386,"15.301,12.545,0.706;18.857,15.301,1.378;1.614,9.626,1.004;15.723,10.806,0.993;15.110,18.925,0.330;10.548,3.889,0.771;15.714,6.591,0.888;2.828,18.451,0.869;1.353,17.623,0.220;2.567,10.144,1.103;14.565,18.485,0.219;0.697,3.290,0.997;12.418,19.322,0.426;3.451,3.113,1.585;16.701,12.738,0.234;1.428,18.770,0.807;1.948,1.803,1.952;15.251,10.956,0.750;18.529,0.336,0.273;16.197,12.486,1.368;15.250,9.533,0.254;6.578,1.354,0.472;0.699,6.470,0.838;7.937,12.659,1.147;15.068,9.774,0.491;12.156,0.812,0.623;6.849,17.392,2.189;17.231,12.107,1.011;7.176,12.326,0.405;15.932,1.316,1.014;12.779,4.592,1.751;6.123,4.817,0.943;6.533,3.379,0.296;7.853,1.755,0.405;17.936,1.511,0.349;8.264,0.225,0.204;13.172,5.248,1.101;9.539,13.567,0.488;15.812,7.570,0.838;18.025,7.233,1.345;5.132,16.598,1.095;9.449,7.220,0.201;18.970,7.694,0.386;17.189,13.397,2.021;17.052,8.313,0.485;13.781,2.034,1.002;16.464,15.885,0.262;14.532,8.263,0.284;13.187,11.287,0.932;17.910,14.204,1.556;14.938,3.567,1.355;9.808,10.795,0.484;9.846,11.993,0.375;11.248,7.742,1.136;12.529,3.867,1.619;2.774,12.785,1.924;17.623,2.937,0.480;14.409,9.254,0.258;11.692,8.252,0.808;11.840,0.378,0.441;7.058,14.899,0.619;2.206,10.065,1.583;10.915,3.919,1.379"
12,drone_9,-100.0000,-100.0000,7.9253,9.0386,"15.301,12.545,0.706;18.857,15.301,1.378;1.614,9.626,1.004;15.723,10.806,0.993;15.110,18.925,0.330;10.548,3.889,0.771;15.714,6.591,0.888;2.828,18.451,0.869;1.353,17.623,0.220;2.567,10.144,1.103;14.565,18.485,0.219;0.697,3.290,0.997;12.418,19.322,0.426;3.451,3.113,1.585;16.701,12.738,0.234;1.428,18.770,0.807;1.948,1.803,1.952;15.251,10.956,0.750;18.529,0.336,0.273;16.197,12.486,1.368;15.250,9.533,0.254;6.578,1.354,0.472;0.699,6.470,0.838;7.937,12.659,1.147;15.068,9.774,0.491;12.156,0.812,0.623;6.849,17.392,2.189;17.231,12.107,1.011;7.176,12.326,0.405;15.932,1.316,1.014;12.779,4.592,1.751;6.123,4.817,0.943;6.533,3.379,0.296;7.853,1.755,0.405;17.936,1.511,0.349;8.264,0.225,0.204;13.172,5.248,1.101;9.539,13.567,0.488;15.812,7.570,0.838;18.025,7.233,1.345;5.132,16.598,1.095;9.449,7.220,0.201;18.970,7.694,0.386;17.189,13.397,2.021;17.052,8.313,0.485;13.781,2.034,1.002;16.464,15.885,0.262;14.532,8.263,0.284;13.187,11.287,0.932;17.910,14.204,1.556;14.938,3.567,1.355;9.808,10.795,0.484;9.846,11.993,0.375;11.248,7.742,1.136;12.529,3.867,1.619;2.774,12.785,1.924;17.623,2.937,0.480;14.409,9.254,0.258;11.692,8.252,0.808;11.840,0.378,0.441;7.058,14.899,0.619;2.206,10.065,1.583;10.915,3.919,1.379"
13,drone_0,-100.0000,-100.0000,7.9253,9.0386,"15.301,12.545,0.706;18.857,15.301,1.378;1.614,9.626,1.004;15.723,10.806,0.993;15.110,18.925,0.330;10.548,3.889,0.771;15.714,6.591,0.888;2.828,18.451,0.869;1.353,17.623,0.220;2.567,10.144,1.103;14.565,18.485,0.219;0.697,3.290,0.997;12.418,19.322,0.426;3.451,3.113,1.585;16.701,12.738,0.234;1.428,18.770,0.807;1.948,1.803,1.952;15.251,10.956,0.750;18.529,0.336,0.273;16.197,12.486,1.368;15.250,9.533,0.254;6.578,1.354,0.472;0.699,6.470,0.838;7.937,12.659,1.147;15.068,9.774,0.491;12.156,0.812,0.623;6.849,17.392,2.189;17.231,12.107,1.011;7.176,12.326,0.405;15.932,1.316,1.014;12.779,4.592,1.751;6.123,4.817,0.943;6.533,3.379,0.296;7.853,1.755,0.405;17.936,1.511,0.349;8.264,0.225,0.204;13.172,5.248,1.101;9.539,13.567,0.488;15.812,7.570,0.838;18.025,7.233,1.345;5.132,16.598,1.095;9.449,7.220,0.201;18.970,7.694,0.386;17.189,13.397,2.021;17.052,8.313,0.485;13.781,2.034,1.002;16.464,15.885,0.262;14.532,8.263,0.284;13.187,11.287,0.932;17.910,14.204,1.556;14.938,3.567,1.355;9.808,10.795,0.484;9.846,11.993,0.375;11.248,7.742,1.136;12.529,3.867,1.619;2.774,12.785,1.924;17.623,2.937,0.480;14.409,9.254,0.258;11.692,8.252,0.808;11.840,0.378,0.441;7.058,14.899,0.619;2.206,10.065,1.583;10.915,3.919,1.379"
13,drone_1,12.6739,12.5754,7.9253,9.0386,"15.301,12.545,0.706;18.857,15.301,1.378;1.614,9.626,1.004;15.723,10.806,0.993;15.110,18.925,0.330;10.548,3.889,0.771;15.714,6.591,0.888;2.828,18.451,0.869;1.353,17.623,0.220;2.567,10.144,1.103;14.565,18.485,0.219;0.697,3.290,0.997;12.418,19.322,0.426;3.451,3.113,1.585;16.701,12.738,0.234;1.428,18.770,0.807;1.948,1.803,1.952;15.251,10.956,0.750;18.529,0.336,0.273;16.197,12.486,1.368;15.250,9.533,0.254;6.578,1.354,0.472;0.699,6.470,0.838;7.937,12.659,1.147;15.068,9.774,0.491;12.156,0.812,0.623;6.849,17.392,2.189;17.231,12.107,1.011;7.176,12.326,0.405;15.932,1.316,1.014;12.779,4.592,1.751;6.123,4.817,0.943;6.533,3.379,0.296;7.853,1.755,0.405;17.936,1.511,0.349;8.264,0.225,0.204;13.172,5.248,1.101;9.539,13.567,0.488;15.812,7.570,0.838;18.025,7.233,1.345;5.132,16.598,1.095;9.449,7.220,0.201;18.970,7.694,0.386;17.189,13.397,2.021;17.052,8.313,0.485;13.781,2.034,1.002;16.464,15.885,0.262;14.532,8.263,0.284;13.187,11.287,0.932;17.910,14.204,1.556;14.938,3.567,1.355;9.808,10.795,0.484;9.846,11.993,0.375;11.248,7.742,1.136;12.529,3.867,1.619;2.774,12.785,1.924;17.623,2.937,0.480;14.409,9.254,0.258;11.692,8.252,0.808;11.840,0.378,0.441;7.058,14.899,0.619;2.206,10.065,1.583;10.915,3.919,1.379"
13,drone_2,14.4301,13.5470,7.9253,9.0386,"15.301,12.545,0.706;18.857,15.301,1.378;1.614,9.626,1.004;15.723,10.806,0.993;15.110,18.925,0.330;10.548,3.889,0.771;15.714,6.591,0.888;2.828,18.451,0.869;1.353,17.623,0.220;2.567,10.144,1.103;14.565,18.485,0.219;0.697,3.290,0.997;12.418,19.322,0.426;3.451,3.113,1.585;16.701,12.738,0.234;1.428,18.770,0.807;1.948,1.803,1.952;15.251,10.956,0.750;18.529,0.336,0.273;16.197,12.486,1.368;15.250,9.533,0.254;6.578,1.354,0.472;0.699,6.470,0.838;7.937,12.659,1.147;15.068,9.774,0.491;12.156,0.812,0.623;6.849,17.392,2.189;17.231,12.107,1.011;7.176,12.326,0.405;15.932,1.316,1.014;12.779,4.592,1.751;6.123,4.817,0.943;6.533,3.379,0.296;7.853,1.755,0.405;17.936,1.511,0.349;8.264,0.225,0.204;13.172,5.248,1.101;9.539,13.567,0.488;15.812,7.570,0.838;18.025,7.233,1.345;5.132,16.598,1.095;9.449,7.220,0.201;18.970,7.694,0.386;17.189,13.397,2.021;17.052,8.313,0.485;13.781,2.034,1.002;16.464,15.885,0.262;14.532,8.263,0.284;13.187,11.287,0.932;17.910,14.204,1.556;14.938,3.567,1.355;9.808,10.795,0.484;9.846,11.993,0.375;11.248,7.742,1.136;12.529,3.867,1.619;2.774,12.785,1.924;17.623,2.937,0.480;14.409,9.254,0.258;11.692,8.252,0.808;11.840,0.378,0.441;7.058,14.899,0.619;2.206,10.065,1.583;10.915,3.919,1.379"
13,drone_3,14.3666,12.2784,7.9253,9.0386,"15.301,12.545,0.706;18.857,15.301,1.378;1.614,9.626,1.004;15.723,10.806,0.993;15.110,18.925,0.330;10.548,3.889,0.771;15.714,6.591,0.888;2.828,18.451,0.869;1.353,17.623,0.220;2.567,10.144,1.103;14.565,18.485,0.219;0.697,3.290,0.997;12.418,19.322,0.426;3.451,3.113,1.585;16.701,12.738,0.234;1.428,18.770,0.807;1.948,1.803,1.952;15.251,10.956,0.750;18.529,0.336,0.273;16.197,12.486,1.368;15.250,9.533,0.254;6.578,1.354,0.472;0.699,6.470,0.838;7.937,12.659,1.147;15.068,9.774,0.491;12.156,0.812,0.623;6.849,17.392,2.189;17.231,12.107,1.011;7.176,12.326,0.405;15.932,1.316,1.014;12.779,4.592,1.751;6.123,4.817,0.943;6.533,3.379,0.296;7.853,1.755,0.405;17.936,1.511,0.349;8.264,0.225,0.204;13.172,5.248,1.101;9.539,13.567,0.488;15.812,7.570,0.838;18.025,7.233,1.345;5.132,16.598,1.095;9.449,7.220,0.201;18.970,7.694,0.386;17.189,13.397,2.021;17.052,8.313,0.485;13.781,2.034,1.002;16.464,15.885,0.262;14.532,8.263,0.284;13.187,11.287,0.932;17.910,14.204,1.556;14.938,3.567,1.355;9.808,10.795,0.484;9.846,11.993,0.375;11.248,7.742,1.136;12.529,3.867,1.619;2.774,12.785,1.924;17.623,2.937,0.480;14.409,9.254,0.258;11.692,8.252,0.808;11.840,0.378,0.441;7.058,14.899,0.619;2.206,10.065,1.583;10.915,3.919,1.379"
13,drone_4,13.2184,13.7764,7.9253,9.0386,"15.301,12.545,0.706;18.857,15.301,1.378;1.614,9.626,1.004;15.723,10.806,0.993;15.110,18.925,0.330;10.548,3.889,0.771;15.714,6.591,0.888;2.828,18.451,0.869;1.353,17.623,0.220;2.567,10.144,1.103;14.565,18.485,0.219;0.697,3.290,0.997;12.418,19.322,0.426;3.451,3.113,1.585;16.701,12.738,0.234;1.428,18.770,0.807;1.948,1.803,1.952;15.251,10.956,0.750;18.529,0.336,0.273;16.197,12.486,1.368;15.250,9.533,0.254;6.578,1.354,0.472;0.699,6.470,0.838;7.937,12.659,1.147;15.068,9.774,0.491;12.156,0.812,0.623;6.849,17.392,2.189;17.231,12.107,1.011;7.176,12.326,0.405;15.932,1.316,1.014;12.779,4.592,1.751;6.123,4.817,0.943;6.533,3.379,0.296;7.853,1.755,0.405;17.936,1.511,0.349;8.264,0.225,0.204;13.172,5.248,1.101;9.539,13.567,0.488;15.812,7.570,0.838;18.025,7.233,1.345;5.132,16.598,1.095;9.449,7.220,0.201;18.970,7.694,0.386;17.189,13.397,2.021;17.052,8.313,0.485;13.781,2.034,1.002;16.464,15.885,0.262;14.532,8.263,0.284;13.187,11.287,0.932;17.910,14.204,1.556;14.938,3.567,1.355;9.808,10.795,0.484;9.846,11.993,0.375;11.248,7.742,1.136;12.529,3.867,1.619;2.774,12.785,1.924;17.623,2.937,0.480;14.409,9.254,0.258;11.692,8.252,0.808;11.840,0.378,0.441;7.058,14.899,0.619;2.206,10.065,1.583;10.915,3.919,1.379"
