Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
35,drone_8,6.174,12.324,14.823,17.225,"8.888633781614274,2.787402352998037,2.383180512434496;18.89304784982986,5.98827629423295,0.2369099597030114;5.05110536109172,16.869688744826103,2.2974712811470703;15.611184272505914,13.039351581438266,0.8263751290275896;8.892857268238714,8.633541592398913,1.2463230759016466;14.522700944868106,12.62081544377365,0.4284900307183199;3.0538210165092456,8.376301935938782,2.353559458844344;10.111400272354807,12.815158400501431,2.067912717053229;10.109510578755794,2.89667636789872,0.8201556762559985;3.4139842404827054,10.584591508731519,1.8819567854043737;13.136935383910728,10.574868248906817,2.123577450824654;2.8803322933005386,7.031115004650395,0.6950673938784065;10.847296307101498,13.644397305089617,2.258572261544538;9.16530248390313,3.925884193276492,1.3965030531200222;2.625437608802081,17.84997036543713,0.9797602580312847;13.348059655189353,3.862893884794506,0.9364464660777545;6.571559679037044,15.579380340114485,0.2477935368142704;9.871825165974677,8.490105410084483,0.4613446353522928;5.748411852359981,15.111614370814497,1.6365724510323183;1.8304788653604225,2.820089882685485,1.1189101809011746"
35,drone_9,7.751,14.010,14.823,17.225,"8.888633781614274,2.787402352998037,2.383180512434496;18.89304784982986,5.98827629423295,0.2369099597030114;5.05110536109172,16.869688744826103,2.2974712811470703;15.611184272505914,13.039351581438266,0.8263751290275896;8.892857268238714,8.633541592398913,1.2463230759016466;14.522700944868106,12.62081544377365,0.4284900307183199;3.0538210165092456,8.376301935938782,2.353559458844344;10.111400272354807,12.815158400501431,2.067912717053229;10.109510578755794,2.89667636789872,0.8201556762559985;3.4139842404827054,10.584591508731519,1.8819567854043737;13.136935383910728,10.574868248906817,2.123577450824654;2.8803322933005386,7.031115004650395,0.6950673938784065;10.847296307101498,13.644397305089617,2.258572261544538;9.16530248390313,3.925884193276492,1.3965030531200222;2.625437608802081,17.84997036543713,0.9797602580312847;13.348059655189353,3.862893884794506,0.9364464660777545;6.571559679037044,15.579380340114485,0.2477935368142704;9.871825165974677,8.490105410084483,0.4613446353522928;5.748411852359981,15.111614370814497,1.6365724510323183;1.8304788653604225,2.820089882685485,1.1189101809011746"
36,drone_0,9.329,10.383,14.823,17.225,"8.888633781614274,2.787402352998037,2.383180512434496;18.89304784982986,5.98827629423295,0.2369099597030114;5.05110536109172,16.869688744826103,2.2974712811470703;15.611184272505914,13.039351581438266,0.8263751290275896;8.892857268238714,8.633541592398913,1.2463230759016466;14.522700944868106,12.62081544377365,0.4284900307183199;3.0538210165092456,8.376301935938782,2.353559458844344;10.111400272354807,12.815158400501431,2.067912717053229;10.109510578755794,2.89667636789872,0.8201556762559985;3.4139842404827054,10.584591508731519,1.8819567854043737;13.136935383910728,10.574868248906817,2.123577450824654;2.8803322933005386,7.031115004650395,0.6950673938784065;10.847296307101498,13.644397305089617,2.258572261544538;9.16530248390313,3.925884193276492,1.3965030531200222;2.625437608802081,17.84997036543713,0.9797602580312847;13.348059655189353,3.862893884794506,0.9364464660777545;6.571559679037044,15.579380340114485,0.2477935368142704;9.871825165974677,8.490105410084483,0.4613446353522928;5.748411852359981,15.111614370814497,1.6365724510323183;1.8304788653604225,2.820089882685485,1.1189101809011746"
36,drone_1,5.576,12.424,14.823,17.225,"8.888633781614274,2.787402352998037,2.383180512434496;18.89304784982986,5.98827629423295,0.2369099597030114;5.05110536109172,16.869688744826103,2.2974712811470703;15.611184272505914,13.039351581438266,0.8263751290275896;8.892857268238714,8.633541592398913,1.2463230759016466;14.522700944868106,12.62081544377365,0.4284900307183199;3.0538210165092456,8.376301935938782,2.353559458844344;10.111400272354807,12.815158400501431,2.067912717053229;10.109510578755794,2.89667636789872,0.8201556762559985;3.4139842404827054,10.584591508731519,1.8819567854043737;13.136935383910728,10.574868248906817,2.123577450824654;2.8803322933005386,7.031115004650395,0.6950673938784065;10.847296307101498,13.644397305089617,2.258572261544538;9.16530248390313,3.925884193276492,1.3965030531200222;2.625437608802081,17.84997036543713,0.9797602580312847;13.348059655189353,3.862893884794506,0.9364464660777545;6.571559679037044,15.579380340114485,0.2477935368142704;9.871825165974677,8.490105410084483,0.4613446353522928;5.748411852359981,15.111614370814497,1.6365724510323183;1.8304788653604225,2.820089882685485,1.1189101809011746"
36,drone_2,8.954,15.868,14.823,17.225,"8.888633781614274,2.787402352998037,2.383180512434496;18.89304784982986,5.98827629423295,0.2369099597030114;5.05110536109172,16.869688744826103,2.2974712811470703;15.611184272505914,13.039351581438266,0.8263751290275896;8.892857268238714,8.633541592398913,1.2463230759016466;14.522700944868106,12.62081544377365,0.4284900307183199;3.0538210165092456,8.376301935938782,2.353559458844344;10.111400272354807,12.815158400501431,2.067912717053229;10.109510578755794,2.89667636789872,0.8201556762559985;3.4139842404827054,10.584591508731519,1.8819567854043737;13.136935383910728,10.574868248906817,2.123577450824654;2.8803322933005386,7.031115004650395,0.6950673938784065;10.847296307101498,13.644397305089617,2.258572261544538;9.16530248390313,3.925884193276492,1.3965030531200222;2.625437608802081,17.84997036543713,0.9797602580312847;13.348059655189353,3.862893884794506,0.9364464660777545;6.571559679037044,15.579380340114485,0.2477935368142704;9.871825165974677,8.490105410084483,0.4613446353522928;5.748411852359981,15.111614370814497,1.6365724510323183;1.8304788653604225,2.820089882685485,1.1189101809011746"
36,drone_3,5.116,12.968,14.823,17.225,"8.888633781614274,2.787402352998037,2.383180512434496;18.89304784982986,5.98827629423295,0.2369099597030114;5.05110536109172,16.869688744826103,2.2974712811470703;15.611184272505914,13.039351581438266,0.8263751290275896;8.892857268238714,8.633541592398913,1.2463230759016466;14.522700944868106,12.62081544377365,0.4284900307183199;3.0538210165092456,8.376301935938782,2.353559458844344;10.111400272354807,12.815158400501431,2.067912717053229;10.109510578755794,2.89667636789872,0.8201556762559985;3.4139842404827054,10.584591508731519,1.8819567854043737;13.136935383910728,10.574868248906817,2.123577450824654;2.8803322933005386,7.031115004650395,0.6950673938784065;10.847296307101498,13.644397305089617,2.258572261544538;9.16530248390313,3.925884193276492,1.3965030531200222;2.625437608802081,17.84997036543713,0.9797602580312847;13.348059655189353,3.862893884794506,0.9364464660777545;6.571559679037044,15.579380340114485,0.2477935368142704;9.871825165974677,8.490105410084483,0.4613446353522928;5.748411852359981,15.111614370814497,1.6365724510323183;1.8304788653604225,2.820089882685485,1.1189101809011746"
36,drone_4,7.466,12.879,14.823,17.225,"8.888633781614274,2.787402352998037,2.383180512434496;18.89304784982986,5.98827629423295,0.2369099597030114;5.05110536109172,16.869688744826103,2.2974712811470703;15.611184272505914,13.039351581438266,0.8263751290275896;8.892857268238714,8.633541592398913,1.2463230759016466;14.522700944868106,12.62081544377365,0.4284900307183199;3.0538210165092456,8.376301935938782,2.353559458844344;10.111400272354807,12.815158400501431,2.067912717053229;10.109510578755794,2.89667636789872,0.8201556762559985;3.4139842404827054,10.584591508731519,1.8819567854043737;13.136935383910728,10.574868248906817,2.123577450824654;2.8803322933005386,7.031115004650395,0.6950673938784065;10.847296307101498,13.644397305089617,2.258572261544538;9.16530248390313,3.925884193276492,1.3965030531200222;2.625437608802081,17.84997036543713,0.9797602580312847;13.348059655189353,3.862893884794506,0.9364464660777545;6.571559679037044,15.579380340114485,0.2477935368142704;9.871825165974677,8.490105410084483,0.4613446353522928;5.748411852359981,15.111614370814497,1.6365724510323183;1.8304788653604225,2.820089882685485,1.1189101809011746"
36,drone_5,7.249,13.460,14.823,17.225,"8.888633781614274,2.787402352998037,2.383180512434496;18.89304784982986,5.98827629423295,0.2369099597030114;5.05110536109172,16.869688744826103,2.2974712811470703;15.611184272505914,13.039351581438266,0.8263751290275896;8.892857268238714,8.633541592398913,1.2463230759016466;14.522700944868106,12.62081544377365,0.4284900307183199;3.0538210165092456,8.376301935938782,2.353559458844344;10.111400272354807,12.815158400501431,2.067912717053229;10.109510578755794,2.89667636789872,0.8201556762559985;3.4139842404827054,10.584591508731519,1.8819567854043737;13.136935383910728,10.574868248906817,2.123577450824654;2.8803322933005386,7.031115004650395,0.6950673938784065;10.847296307101498,13.644397305089617,2.258572261544538;9.16530248390313,3.925884193276492,1.3965030531200222;2.625437608802081,17.84997036543713,0.9797602580312847;13.348059655189353,3.862893884794506,0.9364464660777545;6.571559679037044,15.579380340114485,0.2477935368142704;9.871825165974677,8.490105410084483,0.4613446353522928;5.748411852359981,15.111614370814497,1.6365724510323183;1.8304788653604225,2.820089882685485,1.1189101809011746"
36,drone_6,7.427,12.087,14.823,17.225,"8.888633781614274,2.787402352998037,2.383180512434496;18.89304784982986,5.98827629423295,0.2369099597030114;5.05110536109172,16.869688744826103,2.2974712811470703;15.611184272505914,13.039351581438266,0.8263751290275896;8.892857268238714,8.633541592398913,1.2463230759016466;14.522700944868106,12.62081544377365,0.4284900307183199;3.0538210165092456,8.376301935938782,2.353559458844344;10.111400272354807,12.815158400501431,2.067912717053229;10.109510578755794,2.89667636789872,0.8201556762559985;3.4139842404827054,10.584591508731519,1.8819567854043737;13.136935383910728,10.574868248906817,2.123577450824654;2.8803322933005386,7.031115004650395,0.6950673938784065;10.847296307101498,13.644397305089617,2.258572261544538;9.16530248390313,3.925884193276492,1.3965030531200222;2.625437608802081,17.84997036543713,0.9797602580312847;13.348059655189353,3.862893884794506,0.9364464660777545;6.571559679037044,15.579380340114485,0.2477935368142704;9.871825165974677,8.490105410084483,0.4613446353522928;5.748411852359981,15.111614370814497,1.6365724510323183;1.8304788653604225,2.820089882685485,1.1189101809011746"
36,drone_7,3.545,13.652,14.823,17.225,"8.888633781614274,2.787402352998037,2.383180512434496;18.89304784982986,5.98827629423295,0.2369099597030114;5.05110536109172,16.869688744826103,2.2974712811470703;15.611184272505914,13.039351581438266,0.8263751290275896;8.892857268238714,8.633541592398913,1.2463230759016466;14.522700944868106,12.62081544377365,0.4284900307183199;3.0538210165092456,8.376301935938782,2.353559458844344;10.111400272354807,12.815158400501431,2.067912717053229;10.109510578755794,2.89667636789872,0.8201556762559985;3.4139842404827054,10.584591508731519,1.8819567854043737;13.136935383910728,10.574868248906817,2.123577450824654;2.8803322933005386,7.031115004650395,0.6950673938784065;10.847296307101498,13.644397305089617,2.258572261544538;9.16530248390313,3.925884193276492,1.3965030531200222;2.625437608802081,17.84997036543713,0.9797602580312847;13.348059655189353,3.862893884794506,0.9364464660777545;6.571559679037044,15.579380340114485,0.2477935368142704;9.871825165974677,8.490105410084483,0.4613446353522928;5.748411852359981,15.111614370814497,1.6365724510323183;1.8304788653604225,2.820089882685485,1.1189101809011746"
36,drone_8,6.303,12.209,14.823,17.225,"8.888633781614274,2.787402352998037,2.383180512434496;18.89304784982986,5.98827629423295,0.2369099597030114;5.05110536109172,16.869688744826103,2.2974712811470703;15.611184272505914,13.039351581438266,0.8263751290275896;8.892857268238714,8.633541592398913,1.2463230759016466;14.522700944868106,12.62081544377365,0.4284900307183199;3.0538210165092456,8.376301935938782,2.353559458844344;10.111400272354807,12.815158400501431,2.067912717053229;10.109510578755794,2.89667636789872,0.8201556762559985;3.4139842404827054,10.584591508731519,1.8819567854043737;13.136935383910728,10.574868248906817,2.123577450824654;2.8803322933005386,7.031115004650395,0.6950673938784065;10.847296307101498,13.644397305089617,2.258572261544538;9.16530248390313,3.925884193276492,1.3965030531200222;2.625437608802081,17.84997036543713,0.9797602580312847;13.348059655189353,3.862893884794506,0.9364464660777545;6.571559679037044,15.579380340114485,0.2477935368142704;9.871825165974677,8.490105410084483,0.4613446353522928;5.748411852359981,15.111614370814497,1.6365724510323183;1.8304788653604225,2.820089882685485,1.1189101809011746"
36,drone_9,7.761,14.182,14.823,17.225,"8.888633781614274,2.787402352998037,2.383180512434496;18.89304784982986,5.98827629423295,0.2369099597030114;5.05110536109172,16.869688744826103,2.2974712811470703;15.611184272505914,13.039351581438266,0.8263751290275896;8.892857268238714,8.633541592398913,1.2463230759016466;14.522700944868106,12.62081544377365,0.4284900307183199;3.0538210165092456,8.376301935938782,2.353559458844344;10.111400272354807,12.815158400501431,2.067912717053229;10.109510578755794,2.89667636789872,0.8201556762559985;3.4139842404827054,10.584591508731519,1.8819567854043737;13.136935383910728,10.574868248906817,2.123577450824654;2.8803322933005386,7.031115004650395,0.6950673938784065;10.847296307101498,13.644397305089617,2.258572261544538;9.16530248390313,3.925884193276492,1.3965030531200222;2.625437608802081,17.84997036543713,0.9797602580312847;13.348059655189353,3.862893884794506,0.9364464660777545;6.571559679037044,15.579380340114485,0.2477935368142704;9.871825165974677,8.490105410084483,0.4613446353522928;5.748411852359981,15.111614370814497,1.6365724510323183;1.8304788653604225,2.820089882685485,1.1189101809011746"
37,drone_0,9.528,10.362,14.823,17.225,"8.888633781614274,2.787402352998037,2.383180512434496;18.89304784982986,5.98827629423295,0.2369099597030114;5.05110536109172,16.869688744826103,2.2974712811470703;15.611184272505914,13.039351581438266,0.8263751290275896;8.892857268238714,8.633541592398913,1.2463230759016466;14.522700944868106,12.62081544377365,0.4284900307183199;3.0538210165092456,8.376301935938782,2.353559458844344;10.111400272354807,12.815158400501431,2.067912717053229;10.109510578755794,2.89667636789872,0.8201556762559985;3.4139842404827054,10.584591508731519,1.8819567854043737;13.136935383910728,10.574868248906817,2.123577450824654;2.8803322933005386,7.031115004650395,0.6950673938784065;10.847296307101498,13.644397305089617,2.258572261544538;9.16530248390313,3.925884193276492,1.3965030531200222;2.625437608802081,17.84997036543713,0.9797602580312847;13.348059655189353,3.862893884794506,0.9364464660777545;6.571559679037044,15.579380340114485,0.2477935368142704;9.871825165974677,8.490105410084483,0.4613446353522928;5.748411852359981,15.111614370814497,1.6365724510323183;1.8304788653604225,2.820089882685485,1.1189101809011746"
37,drone_1,5.723,12.443,14.823,17.225,"8.888633781614274,2.787402352998037,2.383180512434496;18.89304784982986,5.98827629423295,0.2369099597030114;5.05110536109172,16.869688744826103,2.2974712811470703;15.611184272505914,13.039351581438266,0.8263751290275896;8.892857268238714,8.633541592398913,1.2463230759016466;14.522700944868106,12.62081544377365,0.4284900307183199;3.0538210165092456,8.376301935938782,2.353559458844344;10.111400272354807,12.815158400501431,2.067912717053229;10.109510578755794,2.89667636789872,0.8201556762559985;3.4139842404827054,10.584591508731519,1.8819567854043737;13.136935383910728,10.574868248906817,2.123577450824654;2.8803322933005386,7.031115004650395,0.6950673938784065;10.847296307101498,13.644397305089617,2.258572261544538;9.16530248390313,3.925884193276492,1.3965030531200222;2.625437608802081,17.84997036543713,0.9797602580312847;13.348059655189353,3.862893884794506,0.9364464660777545;6.571559679037044,15.579380340114485,0.2477935368142704;9.871825165974677,8.490105410084483,0.4613446353522928;5.748411852359981,15.111614370814497,1.6365724510323183;1.8304788653604225,2.820089882685485,1.1189101809011746"
37,drone_2,9.091,16.013,14.823,17.225,"8.888633781614274,2.787402352998037,2.383180512434496;18.89304784982986,5.98827629423295,0.2369099597030114;5.05110536109172,16.869688744826103,2.2974712811470703;15.611184272505914,13.039351581438266,0.8263751290275896;8.892857268238714,8.633541592398913,1.2463230759016466;14.522700944868106,12.62081544377365,0.4284900307183199;3.0538210165092456,8.376301935938782,2.353559458844344;10.111400272354807,12.815158400501431,2.067912717053229;10.109510578755794,2.89667636789872,0.8201556762559985;3.4139842404827054,10.584591508731519,1.8819567854043737;13.136935383910728,10.574868248906817,2.123577450824654;2.8803322933005386,7.031115004650395,0.6950673938784065;10.847296307101498,13.644397305089617,2.258572261544538;9.16530248390313,3.925884193276492,1.3965030531200222;2.625437608802081,17.84997036543713,0.9797602580312847;13.348059655189353,3.862893884794506,0.9364464660777545;6.571559679037044,15.579380340114485,0.2477935368142704;9.871825165974677,8.490105410084483,0.4613446353522928;5.748411852359981,15.111614370814497,1.6365724510323183;1.8304788653604225,2.820089882685485,1.1189101809011746"
37,drone_3,5.249,12.858,14.823,17.225,"8.888633781614274,2.787402352998037,2.383180512434496;18.89304784982986,5.98827629423295,0.2369099597030114;5.05110536109172,16.869688744826103,2.2974712811470703;15.611184272505914,13.039351581438266,0.8263751290275896;8.892857268238714,8.633541592398913,1.2463230759016466;14.522700944868106,12.62081544377365,0.4284900307183199;3.0538210165092456,8.376301935938782,2.353559458844344;10.111400272354807,12.815158400501431,2.067912717053229;10.109510578755794,2.89667636789872,0.8201556762559985;3.4139842404827054,10.584591508731519,1.8819567854043737;13.136935383910728,10.574868248906817,2.123577450824654;2.8803322933005386,7.031115004650395,0.6950673938784065;10.847296307101498,13.644397305089617,2.258572261544538;9.16530248390313,3.925884193276492,1.3965030531200222;2.625437608802081,17.84997036543713,0.9797602580312847;13.348059655189353,3.862893884794506,0.9364464660777545;6.571559679037044,15.579380340114485,0.2477935368142704;9.871825165974677,8.490105410084483,0.4613446353522928;5.748411852359981,15.111614370814497,1.6365724510323183;1.8304788653604225,2.820089882685485,1.1189101809011746"
37,drone_4,7.378,12.997,14.823,17.225,"8.888633781614274,2.787402352998037,2.383180512434496;18.89304784982986,5.98827629423295,0.2369099597030114;5.05110536109172,16.869688744826103,2.2974712811470703;15.611184272505914,13.039351581438266,0.8263751290275896;8.892857268238714,8.633541592398913,1.2463230759016466;14.522700944868106,12.62081544377365,0.4284900307183199;3.0538210165092456,8.376301935938782,2.353559458844344;10.111400272354807,12.815158400501431,2.067912717053229;10.109510578755794,2.89667636789872,0.8201556762559985;3.4139842404827054,10.584591508731519,1.8819567854043737;13.136935383910728,10.574868248906817,2.123577450824654;2.8803322933005386,7.031115004650395,0.6950673938784065;10.847296307101498,13.644397305089617,2.258572261544538;9.16530248390313,3.925884193276492,1.3965030531200222;2.625437608802081,17.84997036543713,0.9797602580312847;13.348059655189353,3.862893884794506,0.9364464660777545;6.571559679037044,15.579380340114485,0.2477935368142704;9.871825165974677,8.490105410084483,0.4613446353522928;5.748411852359981,15.111614370814497,1.6365724510323183;1.8304788653604225,2.820089882685485,1.1189101809011746"
37,drone_5,7.341,13.576,14.823,17.225,"8.888633781614274,2.787402352998037,2.383180512434496;18.89304784982986,5.98827629423295,0.2369099597030114;5.05110536109172,16.869688744826103,2.2974712811470703;15.611184272505914,13.039351581438266,0.8263751290275896;8.892857268238714,8.633541592398913,1.2463230759016466;14.522700944868106,12.62081544377365,0.4284900307183199;3.0538210165092456,8.376301935938782,2.353559458844344;10.111400272354807,12.815158400501431,2.067912717053229;10.109510578755794,2.89667636789872,0.8201556762559985;3.4139842404827054,10.584591508731519,1.8819567854043737;13.136935383910728,10.574868248906817,2.123577450824654;2.8803322933005386,7.031115004650395,0.6950673938784065;10.847296307101498,13.644397305089617,2.258572261544538;9.16530248390313,3.925884193276492,1.3965030531200222;2.625437608802081,17.84997036543713,0.9797602580312847;13.348059655189353,3.862893884794506,0.9364464660777545;6.571559679037044,15.579380340114485,0.2477935368142704;9.871825165974677,8.490105410084483,0.4613446353522928;5.748411852359981,15.111614370814497,1.6365724510323183;1.8304788653604225,2.820089882685485,1.1189101809011746"
37,drone_6,7.463,12.083,14.823,17.225,"8.888633781614274,2.787402352998037,2.383180512434496;18.89304784982986,5.98827629423295,0.2369099597030114;5.05110536109172,16.869688744826103,2.2974712811470703;15.611184272505914,13.039351581438266,0.8263751290275896;8.892857268238714,8.633541592398913,1.2463230759016466;14.522700944868106,12.62081544377365,0.4284900307183199;3.0538210165092456,8.376301935938782,2.353559458844344;10.111400272354807,12.815158400501431,2.067912717053229;10.109510578755794,2.89667636789872,0.8201556762559985;3.4139842404827054,10.584591508731519,1.8819567854043737;13.136935383910728,10.574868248906817,2.123577450824654;2.8803322933005386,7.031115004650395,0.6950673938784065;10.847296307101498,13.644397305089617,2.258572261544538;9.16530248390313,3.925884193276492,1.3965030531200222;2.625437608802081,17.84997036543713,0.9797602580312847;13.348059655189353,3.862893884794506,0.9364464660777545;6.571559679037044,15.579380340114485,0.2477935368142704;9.871825165974677,8.490105410084483,0.4613446353522928;5.748411852359981,15.111614370814497,1.6365724510323183;1.8304788653604225,2.820089882685485,1.1189101809011746"
37,drone_7,3.612,13.565,14.823,17.225,"8.888633781614274,2.787402352998037,2.383180512434496;18.89304784982986,5.98827629423295,0.2369099597030114;5.05110536109172,16.869688744826103,2.2974712811470703;15.611184272505914,13.039351581438266,0.8263751290275896;8.892857268238714,8.633541592398913,1.2463230759016466;14.522700944868106,12.62081544377365,0.4284900307183199;3.0538210165092456,8.376301935938782,2.353559458844344;10.111400272354807,12.815158400501431,2.067912717053229;10.109510578755794,2.89667636789872,0.8201556762559985;3.4139842404827054,10.584591508731519,1.8819567854043737;13.136935383910728,10.574868248906817,2.123577450824654;2.8803322933005386,7.031115004650395,0.6950673938784065;10.847296307101498,13.644397305089617,2.258572261544538;9.16530248390313,3.925884193276492,1.3965030531200222;2.625437608802081,17.84997036543713,0.9797602580312847;13.348059655189353,3.862893884794506,0.9364464660777545;6.571559679037044,15.579380340114485,0.2477935368142704;9.871825165974677,8.490105410084483,0.4613446353522928;5.748411852359981,15.111614370814497,1.6365724510323183;1.8304788653604225,2.820089882685485,1.1189101809011746"
37,drone_8,6.474,12.198,14.823,17.225,"8.888633781614274,2.787402352998037,2.383180512434496;18.89304784982986,5.98827629423295,0.2369099597030114;5.05110536109172,16.869688744826103,2.2974712811470703;15.611184272505914,13.039351581438266,0.8263751290275896;8.892857268238714,8.633541592398913,1.2463230759016466;14.522700944868106,12.62081544377365,0.4284900307183199;3.0538210165092456,8.376301935938782,2.353559458844344;10.111400272354807,12.815158400501431,2.067912717053229;10.109510578755794,2.89667636789872,0.8201556762559985;3.4139842404827054,10.584591508731519,1.8819567854043737;13.136935383910728,10.574868248906817,2.123577450824654;2.8803322933005386,7.031115004650395,0.6950673938784065;10.847296307101498,13.644397305089617,2.258572261544538;9.16530248390313,3.925884193276492,1.3965030531200222;2.625437608802081,17.84997036543713,0.9797602580312847;13.348059655189353,3.862893884794506,0.9364464660777545;6.571559679037044,15.579380340114485,0.2477935368142704;9.871825165974677,8.490105410084483,0.4613446353522928;5.748411852359981,15.111614370814497,1.6365724510323183;1.8304788653604225,2.820089882685485,1.1189101809011746"
37,drone_9,7.826,14.342,14.823,17.225,"8.888633781614274,2.787402352998037,2.383180512434496;18.89304784982986,5.98827629423295,0.2369099597030114;5.05110536109172,16.869688744826103,2.2974712811470703;15.611184272505914,13.039351581438266,0.8263751290275896;8.892857268238714,8.633541592398913,1.2463230759016466;14.522700944868106,12.62081544377365,0.4284900307183199;3.0538210165092456,8.376301935938782,2.353559458844344;10.111400272354807,12.815158400501431,2.067912717053229;10.109510578755794,2.89667636789872,0.8201556762559985;3.4139842404827054,10.584591508731519,1.8819567854043737;13.136935383910728,10.574868248906817,2.123577450824654;2.8803322933005386,7.031115004650395,0.6950673938784065;10.847296307101498,13.644397305089617,2.258572261544538;9.16530248390313,3.925884193276492,1.3965030531200222;2.625437608802081,17.84997036543713,0.9797602580312847;13.348059655189353,3.862893884794506,0.9364464660777545;6.571559679037044,15.579380340114485,0.2477935368142704;9.871825165974677,8.490105410084483,0.4613446353522928;5.748411852359981,15.111614370814497,1.6365724510323183;1.8304788653604225,2.820089882685485,1.1189101809011746"
38,drone_0,9.714,10.287,14.823,17.225,"8.888633781614274,2.787402352998037,2.383180512434496;18.89304784982986,5.98827629423295,0.2369099597030114;5.05110536109172,16.869688744826103,2.2974712811470703;15.611184272505914,13.039351581438266,0.8263751290275896;8.892857268238714,8.633541592398913,1.2463230759016466;14.522700944868106,12.62081544377365,0.4284900307183199;3.0538210165092456,8.376301935938782,2.353559458844344;10.111400272354807,12.815158400501431,2.067912717053229;10.109510578755794,2.89667636789872,0.8201556762559985;3.4139842404827054,10.584591508731519,1.8819567854043737;13.136935383910728,10.574868248906817,2.123577450824654;2.8803322933005386,7.031115004650395,0.6950673938784065;10.847296307101498,13.644397305089617,2.258572261544538;9.16530248390313,3.925884193276492,1.3965030531200222;2.625437608802081,17.84997036543713,0.9797602580312847;13.348059655189353,3.862893884794506,0.9364464660777545;6.571559679037044,15.579380340114485,0.2477935368142704;9.871825165974677,8.490105410084483,0.4613446353522928;5.748411852359981,15.111614370814497,1.6365724510323183;1.8304788653604225,2.820089882685485,1.1189101809011746"
38,drone_1,5.864,12.397,14.823,17.225,"8.888633781614274,2.787402352998037,2.383180512434496;18.89304784982986,5.98827629423295,0.2369099597030114;5.05110536109172,16.869688744826103,2.2974712811470703;15.611184272505914,13.039351581438266,0.8263751290275896;8.892857268238714,8.633541592398913,1.2463230759016466;14.522700944868106,12.62081544377365,0.4284900307183199;3.0538210165092456,8.376301935938782,2.353559458844344;10.111400272354807,12.815158400501431,2.067912717053229;10.109510578755794,2.89667636789872,0.8201556762559985;3.4139842404827054,10.584591508731519,1.8819567854043737;13.136935383910728,10.574868248906817,2.123577450824654;2.8803322933005386,7.031115004650395,0.6950673938784065;10.847296307101498,13.644397305089617,2.258572261544538;9.16530248390313,3.925884193276492,1.3965030531200222;2.625437608802081,17.84997036543713,0.9797602580312847;13.348059655189353,3.862893884794506,0.9364464660777545;6.571559679037044,15.579380340114485,0.2477935368142704;9.871825165974677,8.490105410084483,0.4613446353522928;5.748411852359981,15.111614370814497,1.6365724510323183;1.8304788653604225,2.820089882685485,1.1189101809011746"
38,drone_2,9.188,16.188,14.823,17.225,"8.888633781614274,2.787402352998037,2.383180512434496;18.89304784982986,5.98827629423295,0.2369099597030114;5.05110536109172,16.869688744826103,2.2974712811470703;15.611184272505914,13.039351581438266,0.8263751290275896;8.892857268238714,8.633541592398913,1.2463230759016466;14.522700944868106,12.62081544377365,0.4284900307183199;3.0538210165092456,8.376301935938782,2.353559458844344;10.111400272354807,12.815158400501431,2.067912717053229;10.109510578755794,2.89667636789872,0.8201556762559985;3.4139842404827054,10.584591508731519,1.8819567854043737;13.136935383910728,10.574868248906817,2.123577450824654;2.8803322933005386,7.031115004650395,0.6950673938784065;10.847296307101498,13.644397305089617,2.258572261544538;9.16530248390313,3.925884193276492,1.3965030531200222;2.625437608802081,17.84997036543713,0.9797602580312847;13.348059655189353,3.862893884794506,0.9364464660777545;6.571559679037044,15.579380340114485,0.2477935368142704;9.871825165974677,8.490105410084483,0.4613446353522928;5.748411852359981,15.111614370814497,1.6365724510323183;1.8304788653604225,2.820089882685485,1.1189101809011746"
38,drone_3,5.421,12.851,14.823,17.225,"8.888633781614274,2.787402352998037,2.383180512434496;18.89304784982986,5.98827629423295,0.2369099597030114;5.05110536109172,16.869688744826103,2.2974712811470703;15.611184272505914,13.039351581438266,0.8263751290275896;8.892857268238714,8.633541592398913,1.2463230759016466;14.522700944868106,12.62081544377365,0.4284900307183199;3.0538210165092456,8.376301935938782,2.353559458844344;10.111400272354807,12.815158400501431,2.067912717053229;10.109510578755794,2.89667636789872,0.8201556762559985;3.4139842404827054,10.584591508731519,1.8819567854043737;13.136935383910728,10.574868248906817,2.123577450824654;2.8803322933005386,7.031115004650395,0.6950673938784065;10.847296307101498,13.644397305089617,2.258572261544538;9.16530248390313,3.925884193276492,1.3965030531200222;2.625437608802081,17.84997036543713,0.9797602580312847;13.348059655189353,3.862893884794506,0.9364464660777545;6.571559679037044,15.579380340114485,0.2477935368142704;9.871825165974677,8.490105410084483,0.4613446353522928;5.748411852359981,15.111614370814497,1.6365724510323183;1.8304788653604225,2.820089882685485,1.1189101809011746"
