Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
6,drone_9,16.537,3.874,4.883,15.482,"6.9942781198944095,10.79127711476235,1.0630873338486357;12.031560957599373,17.267516494483488,2.2204206753324063;12.422896952147978,0.694602149639377,0.633110661671276;6.963725589451508,19.023932008508073,0.23133519150160559;1.9087552309016433,10.278659651771424,0.9592348235670449;15.16588828500032,11.136292081792107,0.7379120763365994;18.253076528017612,12.900434580299342,0.24204598952847453;13.579000286110428,16.25151657470886,2.3703881169384786;7.840083357653642,11.086934320636242,2.272881241768826;0.19981710986017023,4.234363078533783,0.30070476268844704;16.63062694160823,9.914065938218547,0.23043857144647312;10.226360453544807,13.083105626011474,0.4066699628067836;18.61841587839705,16.58103319227598,2.1083946996115395;15.17454125987231,14.524030721943305,2.3482660880139186;7.115696229868945,2.2328064976556243,1.7788568228077333;16.08651800739895,17.924896161369816,2.150197504109455;1.2603531479916743,15.770498713086257,0.818781492722199;11.248945099080181,10.829702225310102,0.22731778900945593;1.9112730895383419,3.316381102741141,0.3281846769498415;8.092845308456718,6.890144806557133,0.2141816881320615;10.306087020519094,5.018633901154564,1.8846730858361218;18.32612417505316,0.24898965126787917,0.2812930697007612;8.28244955398603,3.5329814491333575,1.3686355145223617;17.19411123774342,8.956899867618286,0.39366600833347754;13.557375583427136,10.868500496599498,0.23403793887379448;14.99849247613274,11.678942475062902,1.3603555103977492;10.181507667729294,7.9372103017317865,0.9708007712358888;13.90602508657633,8.40078024555475,0.2950965264464454;3.6215191867193033,18.951694240236943,0.8079776019202964;11.605401021286351,10.437677338125681,0.3548651640953083;17.6586506275528,12.013199478398073,1.1845889291955314;2.323018748751516,6.391737308689044,1.2679240965743457;3.087254061892694,5.180739509206016,0.47207726189187466;8.33645938519624,0.6018192205645917,1.1918958989077404;19.777501747942875,1.1218424708895598,0.320983194715006;19.435847081754286,13.926419037511286,0.47642627203684923;2.432755190642827,11.790760058455854,1.172371340449844;19.407165875314302,1.0723924272396883,0.9975215624717718;0.49028996625364113,14.810631190498293,0.3991328558592512;5.539017020922664,10.702874800031221,2.326388347728791"
7,drone_0,16.156,2.862,4.883,15.482,"6.9942781198944095,10.79127711476235,1.0630873338486357;12.031560957599373,17.267516494483488,2.2204206753324063;12.422896952147978,0.694602149639377,0.633110661671276;6.963725589451508,19.023932008508073,0.23133519150160559;1.9087552309016433,10.278659651771424,0.9592348235670449;15.16588828500032,11.136292081792107,0.7379120763365994;18.253076528017612,12.900434580299342,0.24204598952847453;13.579000286110428,16.25151657470886,2.3703881169384786;7.840083357653642,11.086934320636242,2.272881241768826;0.19981710986017023,4.234363078533783,0.30070476268844704;16.63062694160823,9.914065938218547,0.23043857144647312;10.226360453544807,13.083105626011474,0.4066699628067836;18.61841587839705,16.58103319227598,2.1083946996115395;15.17454125987231,14.524030721943305,2.3482660880139186;7.115696229868945,2.2328064976556243,1.7788568228077333;16.08651800739895,17.924896161369816,2.150197504109455;1.2603531479916743,15.770498713086257,0.818781492722199;11.248945099080181,10.829702225310102,0.22731778900945593;1.9112730895383419,3.316381102741141,0.3281846769498415;8.092845308456718,6.890144806557133,0.2141816881320615;10.306087020519094,5.018633901154564,1.8846730858361218;18.32612417505316,0.24898965126787917,0.2812930697007612;8.28244955398603,3.5329814491333575,1.3686355145223617;17.19411123774342,8.956899867618286,0.39366600833347754;13.557375583427136,10.868500496599498,0.23403793887379448;14.99849247613274,11.678942475062902,1.3603555103977492;10.181507667729294,7.9372103017317865,0.9708007712358888;13.90602508657633,8.40078024555475,0.2950965264464454;3.6215191867193033,18.951694240236943,0.8079776019202964;11.605401021286351,10.437677338125681,0.3548651640953083;17.6586506275528,12.013199478398073,1.1845889291955314;2.323018748751516,6.391737308689044,1.2679240965743457;3.087254061892694,5.180739509206016,0.47207726189187466;8.33645938519624,0.6018192205645917,1.1918958989077404;19.777501747942875,1.1218424708895598,0.320983194715006;19.435847081754286,13.926419037511286,0.47642627203684923;2.432755190642827,11.790760058455854,1.172371340449844;19.407165875314302,1.0723924272396883,0.9975215624717718;0.49028996625364113,14.810631190498293,0.3991328558592512;5.539017020922664,10.702874800031221,2.326388347728791"
7,drone_1,17.844,4.240,4.883,15.482,"6.9942781198944095,10.79127711476235,1.0630873338486357;12.031560957599373,17.267516494483488,2.2204206753324063;12.422896952147978,0.694602149639377,0.633110661671276;6.963725589451508,19.023932008508073,0.23133519150160559;1.9087552309016433,10.278659651771424,0.9592348235670449;15.16588828500032,11.136292081792107,0.7379120763365994;18.253076528017612,12.900434580299342,0.24204598952847453;13.579000286110428,16.25151657470886,2.3703881169384786;7.840083357653642,11.086934320636242,2.272881241768826;0.19981710986017023,4.234363078533783,0.30070476268844704;16.63062694160823,9.914065938218547,0.23043857144647312;10.226360453544807,13.083105626011474,0.4066699628067836;18.61841587839705,16.58103319227598,2.1083946996115395;15.17454125987231,14.524030721943305,2.3482660880139186;7.115696229868945,2.2328064976556243,1.7788568228077333;16.08651800739895,17.924896161369816,2.150197504109455;1.2603531479916743,15.770498713086257,0.818781492722199;11.248945099080181,10.829702225310102,0.22731778900945593;1.9112730895383419,3.316381102741141,0.3281846769498415;8.092845308456718,6.890144806557133,0.2141816881320615;10.306087020519094,5.018633901154564,1.8846730858361218;18.32612417505316,0.24898965126787917,0.2812930697007612;8.28244955398603,3.5329814491333575,1.3686355145223617;17.19411123774342,8.956899867618286,0.39366600833347754;13.557375583427136,10.868500496599498,0.23403793887379448;14.99849247613274,11.678942475062902,1.3603555103977492;10.181507667729294,7.9372103017317865,0.9708007712358888;13.90602508657633,8.40078024555475,0.2950965264464454;3.6215191867193033,18.951694240236943,0.8079776019202964;11.605401021286351,10.437677338125681,0.3548651640953083;17.6586506275528,12.013199478398073,1.1845889291955314;2.323018748751516,6.391737308689044,1.2679240965743457;3.087254061892694,5.180739509206016,0.47207726189187466;8.33645938519624,0.6018192205645917,1.1918958989077404;19.777501747942875,1.1218424708895598,0.320983194715006;19.435847081754286,13.926419037511286,0.47642627203684923;2.432755190642827,11.790760058455854,1.172371340449844;19.407165875314302,1.0723924272396883,0.9975215624717718;0.49028996625364113,14.810631190498293,0.3991328558592512;5.539017020922664,10.702874800031221,2.326388347728791"
7,drone_2,17.358,3.255,4.883,15.482,"6.9942781198944095,10.79127711476235,1.0630873338486357;12.031560957599373,17.267516494483488,2.2204206753324063;12.422896952147978,0.694602149639377,0.633110661671276;6.963725589451508,19.023932008508073,0.23133519150160559;1.9087552309016433,10.278659651771424,0.9592348235670449;15.16588828500032,11.136292081792107,0.7379120763365994;18.253076528017612,12.900434580299342,0.24204598952847453;13.579000286110428,16.25151657470886,2.3703881169384786;7.840083357653642,11.086934320636242,2.272881241768826;0.19981710986017023,4.234363078533783,0.30070476268844704;16.63062694160823,9.914065938218547,0.23043857144647312;10.226360453544807,13.083105626011474,0.4066699628067836;18.61841587839705,16.58103319227598,2.1083946996115395;15.17454125987231,14.524030721943305,2.3482660880139186;7.115696229868945,2.2328064976556243,1.7788568228077333;16.08651800739895,17.924896161369816,2.150197504109455;1.2603531479916743,15.770498713086257,0.818781492722199;11.248945099080181,10.829702225310102,0.22731778900945593;1.9112730895383419,3.316381102741141,0.3281846769498415;8.092845308456718,6.890144806557133,0.2141816881320615;10.306087020519094,5.018633901154564,1.8846730858361218;18.32612417505316,0.24898965126787917,0.2812930697007612;8.28244955398603,3.5329814491333575,1.3686355145223617;17.19411123774342,8.956899867618286,0.39366600833347754;13.557375583427136,10.868500496599498,0.23403793887379448;14.99849247613274,11.678942475062902,1.3603555103977492;10.181507667729294,7.9372103017317865,0.9708007712358888;13.90602508657633,8.40078024555475,0.2950965264464454;3.6215191867193033,18.951694240236943,0.8079776019202964;11.605401021286351,10.437677338125681,0.3548651640953083;17.6586506275528,12.013199478398073,1.1845889291955314;2.323018748751516,6.391737308689044,1.2679240965743457;3.087254061892694,5.180739509206016,0.47207726189187466;8.33645938519624,0.6018192205645917,1.1918958989077404;19.777501747942875,1.1218424708895598,0.320983194715006;19.435847081754286,13.926419037511286,0.47642627203684923;2.432755190642827,11.790760058455854,1.172371340449844;19.407165875314302,1.0723924272396883,0.9975215624717718;0.49028996625364113,14.810631190498293,0.3991328558592512;5.539017020922664,10.702874800031221,2.326388347728791"
7,drone_3,18.724,3.851,4.883,15.482,"6.9942781198944095,10.79127711476235,1.0630873338486357;12.031560957599373,17.267516494483488,2.2204206753324063;12.422896952147978,0.694602149639377,0.633110661671276;6.963725589451508,19.023932008508073,0.23133519150160559;1.9087552309016433,10.278659651771424,0.9592348235670449;15.16588828500032,11.136292081792107,0.7379120763365994;18.253076528017612,12.900434580299342,0.24204598952847453;13.579000286110428,16.25151657470886,2.3703881169384786;7.840083357653642,11.086934320636242,2.272881241768826;0.19981710986017023,4.234363078533783,0.30070476268844704;16.63062694160823,9.914065938218547,0.23043857144647312;10.226360453544807,13.083105626011474,0.4066699628067836;18.61841587839705,16.58103319227598,2.1083946996115395;15.17454125987231,14.524030721943305,2.3482660880139186;7.115696229868945,2.2328064976556243,1.7788568228077333;16.08651800739895,17.924896161369816,2.150197504109455;1.2603531479916743,15.770498713086257,0.818781492722199;11.248945099080181,10.829702225310102,0.22731778900945593;1.9112730895383419,3.316381102741141,0.3281846769498415;8.092845308456718,6.890144806557133,0.2141816881320615;10.306087020519094,5.018633901154564,1.8846730858361218;18.32612417505316,0.24898965126787917,0.2812930697007612;8.28244955398603,3.5329814491333575,1.3686355145223617;17.19411123774342,8.956899867618286,0.39366600833347754;13.557375583427136,10.868500496599498,0.23403793887379448;14.99849247613274,11.678942475062902,1.3603555103977492;10.181507667729294,7.9372103017317865,0.9708007712358888;13.90602508657633,8.40078024555475,0.2950965264464454;3.6215191867193033,18.951694240236943,0.8079776019202964;11.605401021286351,10.437677338125681,0.3548651640953083;17.6586506275528,12.013199478398073,1.1845889291955314;2.323018748751516,6.391737308689044,1.2679240965743457;3.087254061892694,5.180739509206016,0.47207726189187466;8.33645938519624,0.6018192205645917,1.1918958989077404;19.777501747942875,1.1218424708895598,0.320983194715006;19.435847081754286,13.926419037511286,0.47642627203684923;2.432755190642827,11.790760058455854,1.172371340449844;19.407165875314302,1.0723924272396883,0.9975215624717718;0.49028996625364113,14.810631190498293,0.3991328558592512;5.539017020922664,10.702874800031221,2.326388347728791"
7,drone_4,17.956,5.811,4.883,15.482,"6.9942781198944095,10.79127711476235,1.0630873338486357;12.031560957599373,17.267516494483488,2.2204206753324063;12.422896952147978,0.694602149639377,0.633110661671276;6.963725589451508,19.023932008508073,0.23133519150160559;1.9087552309016433,10.278659651771424,0.9592348235670449;15.16588828500032,11.136292081792107,0.7379120763365994;18.253076528017612,12.900434580299342,0.24204598952847453;13.579000286110428,16.25151657470886,2.3703881169384786;7.840083357653642,11.086934320636242,2.272881241768826;0.19981710986017023,4.234363078533783,0.30070476268844704;16.63062694160823,9.914065938218547,0.23043857144647312;10.226360453544807,13.083105626011474,0.4066699628067836;18.61841587839705,16.58103319227598,2.1083946996115395;15.17454125987231,14.524030721943305,2.3482660880139186;7.115696229868945,2.2328064976556243,1.7788568228077333;16.08651800739895,17.924896161369816,2.150197504109455;1.2603531479916743,15.770498713086257,0.818781492722199;11.248945099080181,10.829702225310102,0.22731778900945593;1.9112730895383419,3.316381102741141,0.3281846769498415;8.092845308456718,6.890144806557133,0.2141816881320615;10.306087020519094,5.018633901154564,1.8846730858361218;18.32612417505316,0.24898965126787917,0.2812930697007612;8.28244955398603,3.5329814491333575,1.3686355145223617;17.19411123774342,8.956899867618286,0.39366600833347754;13.557375583427136,10.868500496599498,0.23403793887379448;14.99849247613274,11.678942475062902,1.3603555103977492;10.181507667729294,7.9372103017317865,0.9708007712358888;13.90602508657633,8.40078024555475,0.2950965264464454;3.6215191867193033,18.951694240236943,0.8079776019202964;11.605401021286351,10.437677338125681,0.3548651640953083;17.6586506275528,12.013199478398073,1.1845889291955314;2.323018748751516,6.391737308689044,1.2679240965743457;3.087254061892694,5.180739509206016,0.47207726189187466;8.33645938519624,0.6018192205645917,1.1918958989077404;19.777501747942875,1.1218424708895598,0.320983194715006;19.435847081754286,13.926419037511286,0.47642627203684923;2.432755190642827,11.790760058455854,1.172371340449844;19.407165875314302,1.0723924272396883,0.9975215624717718;0.49028996625364113,14.810631190498293,0.3991328558592512;5.539017020922664,10.702874800031221,2.326388347728791"
7,drone_5,18.320,4.871,4.883,15.482,"6.9942781198944095,10.79127711476235,1.0630873338486357;12.031560957599373,17.267516494483488,2.2204206753324063;12.422896952147978,0.694602149639377,0.633110661671276;6.963725589451508,19.023932008508073,0.23133519150160559;1.9087552309016433,10.278659651771424,0.9592348235670449;15.16588828500032,11.136292081792107,0.7379120763365994;18.253076528017612,12.900434580299342,0.24204598952847453;13.579000286110428,16.25151657470886,2.3703881169384786;7.840083357653642,11.086934320636242,2.272881241768826;0.19981710986017023,4.234363078533783,0.30070476268844704;16.63062694160823,9.914065938218547,0.23043857144647312;10.226360453544807,13.083105626011474,0.4066699628067836;18.61841587839705,16.58103319227598,2.1083946996115395;15.17454125987231,14.524030721943305,2.3482660880139186;7.115696229868945,2.2328064976556243,1.7788568228077333;16.08651800739895,17.924896161369816,2.150197504109455;1.2603531479916743,15.770498713086257,0.818781492722199;11.248945099080181,10.829702225310102,0.22731778900945593;1.9112730895383419,3.316381102741141,0.3281846769498415;8.092845308456718,6.890144806557133,0.2141816881320615;10.306087020519094,5.018633901154564,1.8846730858361218;18.32612417505316,0.24898965126787917,0.2812930697007612;8.28244955398603,3.5329814491333575,1.3686355145223617;17.19411123774342,8.956899867618286,0.39366600833347754;13.557375583427136,10.868500496599498,0.23403793887379448;14.99849247613274,11.678942475062902,1.3603555103977492;10.181507667729294,7.9372103017317865,0.9708007712358888;13.90602508657633,8.40078024555475,0.2950965264464454;3.6215191867193033,18.951694240236943,0.8079776019202964;11.605401021286351,10.437677338125681,0.3548651640953083;17.6586506275528,12.013199478398073,1.1845889291955314;2.323018748751516,6.391737308689044,1.2679240965743457;3.087254061892694,5.180739509206016,0.47207726189187466;8.33645938519624,0.6018192205645917,1.1918958989077404;19.777501747942875,1.1218424708895598,0.320983194715006;19.435847081754286,13.926419037511286,0.47642627203684923;2.432755190642827,11.790760058455854,1.172371340449844;19.407165875314302,1.0723924272396883,0.9975215624717718;0.49028996625364113,14.810631190498293,0.3991328558592512;5.539017020922664,10.702874800031221,2.326388347728791"
7,drone_6,18.026,2.121,4.883,15.482,"6.9942781198944095,10.79127711476235,1.0630873338486357;12.031560957599373,17.267516494483488,2.2204206753324063;12.422896952147978,0.694602149639377,0.633110661671276;6.963725589451508,19.023932008508073,0.23133519150160559;1.9087552309016433,10.278659651771424,0.9592348235670449;15.16588828500032,11.136292081792107,0.7379120763365994;18.253076528017612,12.900434580299342,0.24204598952847453;13.579000286110428,16.25151657470886,2.3703881169384786;7.840083357653642,11.086934320636242,2.272881241768826;0.19981710986017023,4.234363078533783,0.30070476268844704;16.63062694160823,9.914065938218547,0.23043857144647312;10.226360453544807,13.083105626011474,0.4066699628067836;18.61841587839705,16.58103319227598,2.1083946996115395;15.17454125987231,14.524030721943305,2.3482660880139186;7.115696229868945,2.2328064976556243,1.7788568228077333;16.08651800739895,17.924896161369816,2.150197504109455;1.2603531479916743,15.770498713086257,0.818781492722199;11.248945099080181,10.829702225310102,0.22731778900945593;1.9112730895383419,3.316381102741141,0.3281846769498415;8.092845308456718,6.890144806557133,0.2141816881320615;10.306087020519094,5.018633901154564,1.8846730858361218;18.32612417505316,0.24898965126787917,0.2812930697007612;8.28244955398603,3.5329814491333575,1.3686355145223617;17.19411123774342,8.956899867618286,0.39366600833347754;13.557375583427136,10.868500496599498,0.23403793887379448;14.99849247613274,11.678942475062902,1.3603555103977492;10.181507667729294,7.9372103017317865,0.9708007712358888;13.90602508657633,8.40078024555475,0.2950965264464454;3.6215191867193033,18.951694240236943,0.8079776019202964;11.605401021286351,10.437677338125681,0.3548651640953083;17.6586506275528,12.013199478398073,1.1845889291955314;2.323018748751516,6.391737308689044,1.2679240965743457;3.087254061892694,5.180739509206016,0.47207726189187466;8.33645938519624,0.6018192205645917,1.1918958989077404;19.777501747942875,1.1218424708895598,0.320983194715006;19.435847081754286,13.926419037511286,0.47642627203684923;2.432755190642827,11.790760058455854,1.172371340449844;19.407165875314302,1.0723924272396883,0.9975215624717718;0.49028996625364113,14.810631190498293,0.3991328558592512;5.539017020922664,10.702874800031221,2.326388347728791"
7,drone_7,18.944,3.269,4.883,15.482,"6.9942781198944095,10.79127711476235,1.0630873338486357;12.031560957599373,17.267516494483488,2.2204206753324063;12.422896952147978,0.694602149639377,0.633110661671276;6.963725589451508,19.023932008508073,0.23133519150160559;1.9087552309016433,10.278659651771424,0.9592348235670449;15.16588828500032,11.136292081792107,0.7379120763365994;18.253076528017612,12.900434580299342,0.24204598952847453;13.579000286110428,16.25151657470886,2.3703881169384786;7.840083357653642,11.086934320636242,2.272881241768826;0.19981710986017023,4.234363078533783,0.30070476268844704;16.63062694160823,9.914065938218547,0.23043857144647312;10.226360453544807,13.083105626011474,0.4066699628067836;18.61841587839705,16.58103319227598,2.1083946996115395;15.17454125987231,14.524030721943305,2.3482660880139186;7.115696229868945,2.2328064976556243,1.7788568228077333;16.08651800739895,17.924896161369816,2.150197504109455;1.2603531479916743,15.770498713086257,0.818781492722199;11.248945099080181,10.829702225310102,0.22731778900945593;1.9112730895383419,3.316381102741141,0.3281846769498415;8.092845308456718,6.890144806557133,0.2141816881320615;10.306087020519094,5.018633901154564,1.8846730858361218;18.32612417505316,0.24898965126787917,0.2812930697007612;8.28244955398603,3.5329814491333575,1.3686355145223617;17.19411123774342,8.956899867618286,0.39366600833347754;13.557375583427136,10.868500496599498,0.23403793887379448;14.99849247613274,11.678942475062902,1.3603555103977492;10.181507667729294,7.9372103017317865,0.9708007712358888;13.90602508657633,8.40078024555475,0.2950965264464454;3.6215191867193033,18.951694240236943,0.8079776019202964;11.605401021286351,10.437677338125681,0.3548651640953083;17.6586506275528,12.013199478398073,1.1845889291955314;2.323018748751516,6.391737308689044,1.2679240965743457;3.087254061892694,5.180739509206016,0.47207726189187466;8.33645938519624,0.6018192205645917,1.1918958989077404;19.777501747942875,1.1218424708895598,0.320983194715006;19.435847081754286,13.926419037511286,0.47642627203684923;2.432755190642827,11.790760058455854,1.172371340449844;19.407165875314302,1.0723924272396883,0.9975215624717718;0.49028996625364113,14.810631190498293,0.3991328558592512;5.539017020922664,10.702874800031221,2.326388347728791"
7,drone_8,17.122,2.743,4.883,15.482,"6.9942781198944095,10.79127711476235,1.0630873338486357;12.031560957599373,17.267516494483488,2.2204206753324063;12.422896952147978,0.694602149639377,0.633110661671276;6.963725589451508,19.023932008508073,0.23133519150160559;1.9087552309016433,10.278659651771424,0.9592348235670449;15.16588828500032,11.136292081792107,0.7379120763365994;18.253076528017612,12.900434580299342,0.24204598952847453;13.579000286110428,16.25151657470886,2.3703881169384786;7.840083357653642,11.086934320636242,2.272881241768826;0.19981710986017023,4.234363078533783,0.30070476268844704;16.63062694160823,9.914065938218547,0.23043857144647312;10.226360453544807,13.083105626011474,0.4066699628067836;18.61841587839705,16.58103319227598,2.1083946996115395;15.17454125987231,14.524030721943305,2.3482660880139186;7.115696229868945,2.2328064976556243,1.7788568228077333;16.08651800739895,17.924896161369816,2.150197504109455;1.2603531479916743,15.770498713086257,0.818781492722199;11.248945099080181,10.829702225310102,0.22731778900945593;1.9112730895383419,3.316381102741141,0.3281846769498415;8.092845308456718,6.890144806557133,0.2141816881320615;10.306087020519094,5.018633901154564,1.8846730858361218;18.32612417505316,0.24898965126787917,0.2812930697007612;8.28244955398603,3.5329814491333575,1.3686355145223617;17.19411123774342,8.956899867618286,0.39366600833347754;13.557375583427136,10.868500496599498,0.23403793887379448;14.99849247613274,11.678942475062902,1.3603555103977492;10.181507667729294,7.9372103017317865,0.9708007712358888;13.90602508657633,8.40078024555475,0.2950965264464454;3.6215191867193033,18.951694240236943,0.8079776019202964;11.605401021286351,10.437677338125681,0.3548651640953083;17.6586506275528,12.013199478398073,1.1845889291955314;2.323018748751516,6.391737308689044,1.2679240965743457;3.087254061892694,5.180739509206016,0.47207726189187466;8.33645938519624,0.6018192205645917,1.1918958989077404;19.777501747942875,1.1218424708895598,0.320983194715006;19.435847081754286,13.926419037511286,0.47642627203684923;2.432755190642827,11.790760058455854,1.172371340449844;19.407165875314302,1.0723924272396883,0.9975215624717718;0.49028996625364113,14.810631190498293,0.3991328558592512;5.539017020922664,10.702874800031221,2.326388347728791"
7,drone_9,16.667,3.744,4.883,15.482,"6.9942781198944095,10.79127711476235,1.0630873338486357;12.031560957599373,17.267516494483488,2.2204206753324063;12.422896952147978,0.694602149639377,0.633110661671276;6.963725589451508,19.023932008508073,0.23133519150160559;1.9087552309016433,10.278659651771424,0.9592348235670449;15.16588828500032,11.136292081792107,0.7379120763365994;18.253076528017612,12.900434580299342,0.24204598952847453;13.579000286110428,16.25151657470886,2.3703881169384786;7.840083357653642,11.086934320636242,2.272881241768826;0.19981710986017023,4.234363078533783,0.30070476268844704;16.63062694160823,9.914065938218547,0.23043857144647312;10.226360453544807,13.083105626011474,0.4066699628067836;18.61841587839705,16.58103319227598,2.1083946996115395;15.17454125987231,14.524030721943305,2.3482660880139186;7.115696229868945,2.2328064976556243,1.7788568228077333;16.08651800739895,17.924896161369816,2.150197504109455;1.2603531479916743,15.770498713086257,0.818781492722199;11.248945099080181,10.829702225310102,0.22731778900945593;1.9112730895383419,3.316381102741141,0.3281846769498415;8.092845308456718,6.890144806557133,0.2141816881320615;10.306087020519094,5.018633901154564,1.8846730858361218;18.32612417505316,0.24898965126787917,0.2812930697007612;8.28244955398603,3.5329814491333575,1.3686355145223617;17.19411123774342,8.956899867618286,0.39366600833347754;13.557375583427136,10.868500496599498,0.23403793887379448;14.99849247613274,11.678942475062902,1.3603555103977492;10.181507667729294,7.9372103017317865,0.9708007712358888;13.90602508657633,8.40078024555475,0.2950965264464454;3.6215191867193033,18.951694240236943,0.8079776019202964;11.605401021286351,10.437677338125681,0.3548651640953083;17.6586506275528,12.013199478398073,1.1845889291955314;2.323018748751516,6.391737308689044,1.2679240965743457;3.087254061892694,5.180739509206016,0.47207726189187466;8.33645938519624,0.6018192205645917,1.1918958989077404;19.777501747942875,1.1218424708895598,0.320983194715006;19.435847081754286,13.926419037511286,0.47642627203684923;2.432755190642827,11.790760058455854,1.172371340449844;19.407165875314302,1.0723924272396883,0.9975215624717718;0.49028996625364113,14.810631190498293,0.3991328558592512;5.539017020922664,10.702874800031221,2.326388347728791"
8,drone_0,16.303,2.751,4.883,15.482,"6.9942781198944095,10.79127711476235,1.0630873338486357;12.031560957599373,17.267516494483488,2.2204206753324063;12.422896952147978,0.694602149639377,0.633110661671276;6.963725589451508,19.023932008508073,0.23133519150160559;1.9087552309016433,10.278659651771424,0.9592348235670449;15.16588828500032,11.136292081792107,0.7379120763365994;18.253076528017612,12.900434580299342,0.24204598952847453;13.579000286110428,16.25151657470886,2.3703881169384786;7.840083357653642,11.086934320636242,2.272881241768826;0.19981710986017023,4.234363078533783,0.30070476268844704;16.63062694160823,9.914065938218547,0.23043857144647312;10.226360453544807,13.083105626011474,0.4066699628067836;18.61841587839705,16.58103319227598,2.1083946996115395;15.17454125987231,14.524030721943305,2.3482660880139186;7.115696229868945,2.2328064976556243,1.7788568228077333;16.08651800739895,17.924896161369816,2.150197504109455;1.2603531479916743,15.770498713086257,0.818781492722199;11.248945099080181,10.829702225310102,0.22731778900945593;1.9112730895383419,3.316381102741141,0.3281846769498415;8.092845308456718,6.890144806557133,0.2141816881320615;10.306087020519094,5.018633901154564,1.8846730858361218;18.32612417505316,0.24898965126787917,0.2812930697007612;8.28244955398603,3.5329814491333575,1.3686355145223617;17.19411123774342,8.956899867618286,0.39366600833347754;13.557375583427136,10.868500496599498,0.23403793887379448;14.99849247613274,11.678942475062902,1.3603555103977492;10.181507667729294,7.9372103017317865,0.9708007712358888;13.90602508657633,8.40078024555475,0.2950965264464454;3.6215191867193033,18.951694240236943,0.8079776019202964;11.605401021286351,10.437677338125681,0.3548651640953083;17.6586506275528,12.013199478398073,1.1845889291955314;2.323018748751516,6.391737308689044,1.2679240965743457;3.087254061892694,5.180739509206016,0.47207726189187466;8.33645938519624,0.6018192205645917,1.1918958989077404;19.777501747942875,1.1218424708895598,0.320983194715006;19.435847081754286,13.926419037511286,0.47642627203684923;2.432755190642827,11.790760058455854,1.172371340449844;19.407165875314302,1.0723924272396883,0.9975215624717718;0.49028996625364113,14.810631190498293,0.3991328558592512;5.539017020922664,10.702874800031221,2.326388347728791"
8,drone_1,17.965,4.120,4.883,15.482,"6.9942781198944095,10.79127711476235,1.0630873338486357;12.031560957599373,17.267516494483488,2.2204206753324063;12.422896952147978,0.694602149639377,0.633110661671276;6.963725589451508,19.023932008508073,0.23133519150160559;1.9087552309016433,10.278659651771424,0.9592348235670449;15.16588828500032,11.136292081792107,0.7379120763365994;18.253076528017612,12.900434580299342,0.24204598952847453;13.579000286110428,16.25151657470886,2.3703881169384786;7.840083357653642,11.086934320636242,2.272881241768826;0.19981710986017023,4.234363078533783,0.30070476268844704;16.63062694160823,9.914065938218547,0.23043857144647312;10.226360453544807,13.083105626011474,0.4066699628067836;18.61841587839705,16.58103319227598,2.1083946996115395;15.17454125987231,14.524030721943305,2.3482660880139186;7.115696229868945,2.2328064976556243,1.7788568228077333;16.08651800739895,17.924896161369816,2.150197504109455;1.2603531479916743,15.770498713086257,0.818781492722199;11.248945099080181,10.829702225310102,0.22731778900945593;1.9112730895383419,3.316381102741141,0.3281846769498415;8.092845308456718,6.890144806557133,0.2141816881320615;10.306087020519094,5.018633901154564,1.8846730858361218;18.32612417505316,0.24898965126787917,0.2812930697007612;8.28244955398603,3.5329814491333575,1.3686355145223617;17.19411123774342,8.956899867618286,0.39366600833347754;13.557375583427136,10.868500496599498,0.23403793887379448;14.99849247613274,11.678942475062902,1.3603555103977492;10.181507667729294,7.9372103017317865,0.9708007712358888;13.90602508657633,8.40078024555475,0.2950965264464454;3.6215191867193033,18.951694240236943,0.8079776019202964;11.605401021286351,10.437677338125681,0.3548651640953083;17.6586506275528,12.013199478398073,1.1845889291955314;2.323018748751516,6.391737308689044,1.2679240965743457;3.087254061892694,5.180739509206016,0.47207726189187466;8.33645938519624,0.6018192205645917,1.1918958989077404;19.777501747942875,1.1218424708895598,0.320983194715006;19.435847081754286,13.926419037511286,0.47642627203684923;2.432755190642827,11.790760058455854,1.172371340449844;19.407165875314302,1.0723924272396883,0.9975215624717718;0.49028996625364113,14.810631190498293,0.3991328558592512;5.539017020922664,10.702874800031221,2.326388347728791"
